"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"400","Connor McDavid","EDM","C","58","236.55","16","35","21","14","51","82.26","78","20.51","11.25","121","95","88","29","1","6","2","1","1","0","0","3","19","4","4","16","1","12","8","60.00"
"338","Leon Draisaitl","EDM","C","56","230.05","21","21","16","5","42","67.74","74","28.38","11.31","115","98","70","29","0","11","6","3","3","0","0","1","8","4","2","14","1","137","105","56.61"
"192","Ryan Nugent-Hopkins","EDM","C","58","234.11666666667","10","28","9","19","38","61.29","43","23.26","6.21","72","55","53","19","0","5","2","1","1","0","0","1","3","0","4","6","2","6","10","37.50"
"191","Nikita Kucherov","T.B","R","56","231.96666666667","6","27","16","11","33","86.84","52","11.54","6.23","114","81","62","12","7","5","8","4","4","0","0","2","16","4","6","9","2","0","0","-"
"458","Kirill Kaprizov","MIN","L","57","224.36666666667","15","15","13","2","30","73.17","73","20.55","11.84","125","99","85","35","1","12","0","0","0","0","0","4","8","1","3","7","1","0","0","-"
"355","David Pastrnak","BOS","R","56","215.83333333333","14","15","10","5","29","76.32","90","15.56","9.09","161","122","63","17","0","13","6","3","3","0","0","1","18","3","1","11","2","1","0","100.00"
"436","Mitchell Marner","TOR","R","58","212.61666666667","6","22","5","17","28","70.00","34","17.65","3.75","71","44","32","5","0","7","2","1","1","0","0","0","16","4","2","11","1","0","0","-"
"94","John Tavares","TOR","C","58","204.63333333333","11","16","11","5","27","69.23","73","15.07","14.12","104","95","91","66","1","19","4","2","2","0","0","0","8","0","3","10","0","131","90","59.28"
"520","Tage Thompson","BUF","C, R","55","192.66666666667","16","11","5","6","27","72.97","64","25.00","5.57","102","78","47","8","2","4","0","0","0","0","0","1","5","1","1","7","0","12","13","48.00"
"636","Quinn Hughes","VAN","D","53","212.83333333333","2","25","10","15","27","81.82","34","5.88","2.33","76","46","20","3","0","4","4","2","2","0","0","0","6","4","0","5","2","0","0","-"
"196","Mika Zibanejad","NYR","C","57","218.48333333333","17","9","6","3","26","78.79","81","20.99","10.76","144","117","63","17","0","8","2","1","1","0","0","1","9","1","1","2","0","22","19","53.66"
"652","Rasmus Dahlin","BUF","D","54","210.68333333333","5","21","13","8","26","68.42","37","13.51","3.12","68","47","20","3","2","3","6","3","3","0","0","1","8","0","4","5","1","0","0","-"
"11","Evgeni Malkin","PIT","C","56","227.25","9","16","9","7","25","80.65","51","17.65","7.63","107","73","69","19","2","10","0","0","0","0","0","1","22","3","2","9","0","24","18","57.14"
"109","Tyson Barrie","EDM","D","58","186.93333333333","4","21","9","12","25","53.19","27","14.81","2.47","62","38","15","2","0","6","6","3","3","0","0","1","3","6","2","1","2","0","0","-"
"128","Mats Zuccarello","MIN","R","55","214.1","8","17","7","10","25","64.10","42","19.05","3.58","80","57","30","7","0","9","2","1","1","0","0","2","8","2","3","2","1","0","0","-"
