"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"436","Connor McDavid","EDM","C","71","1612.9333333333","58","78","53","25","136","82.42","307","18.89","38.62","458","386","325","140","13","30","30","15","15","0","0","41","71","67","78","101","38","451","423","51.60"
"365","Leon Draisaitl","EDM","C","69","1518.7166666667","44","62","49","13","106","68.83","215","20.47","27.28","362","300","222","87","6","32","22","11","11","0","0","20","85","66","53","122","36","681","571","54.39"
"206","Nikita Kucherov","T.B","R","72","1457.8666666667","28","72","44","28","100","77.52","242","11.57","26.66","488","356","290","102","58","47","32","16","16","0","0","35","84","49","53","96","27","1","0","100.00"
"515","Matthew Tkachuk","FLA","L","68","1393.4833333333","34","62","34","28","96","71.64","275","12.36","39.44","460","361","310","176","15","58","92","31","26","2","3","33","55","33","47","57","29","12","15","44.44"
"382","David Pastrnak","BOS","R","70","1373.1166666667","48","45","26","19","93","77.50","333","14.41","33.49","615","446","308","92","18","44","32","15","15","0","0","27","96","44","75","112","29","6","9","40.00"
"475","Mitchell Marner","TOR","R","70","1492.15","27","63","35","28","90","76.92","170","15.88","16.07","352","229","171","47","10","29","24","12","12","0","0","16","78","94","50","105","42","0","4","0.00"
"332","Nathan MacKinnon","COL","C","58","1287.0166666667","30","59","35","24","89","74.79","301","9.97","25.73","506","386","270","77","14","30","30","15","15","0","0","27","34","36","44","59","32","443","542","44.97"
"630","Elias Pettersson","VAN","C","68","1392.3166666667","33","56","33","23","89","74.17","222","14.86","26.36","431","328","245","90","8","32","10","5","5","0","0","30","42","53","57","75","77","368","482","43.29"
"637","Jason Robertson","DAL","L","71","1343.4333333333","41","48","33","15","89","74.17","276","14.86","29.83","499","368","278","99","6","49","20","10","10","0","0","7","59","55","49","73","14","0","1","0.00"
"569","Tage Thompson","BUF","C, R","70","1314.3833333333","43","45","26","19","88","73.95","263","16.35","27.24","484","364","271","109","15","36","35","16","15","1","0","21","37","39","48","78","24","340","448","43.15"
"75","Erik Karlsson","S.J","D","71","1828.4166666667","22","65","38","27","87","66.41","189","11.64","11.73","455","261","188","30","58","40","32","12","11","0","1","13","88","70","30","89","74","0","1","0.00"
"207","Ryan Nugent-Hopkins","EDM","C","71","1410.3666666667","31","55","24","31","86","60.56","174","17.82","24.31","283","229","200","86","8","20","33","14","13","1","0","10","27","48","40","60","25","297","361","45.14"
"445","Mikko Rantanen","COL","R","69","1533.5166666667","47","38","29","9","85","68.00","253","18.58","27.68","445","348","242","91","11","30","62","27","26","0","1","23","34","50","73","115","38","169","197","46.17"
"17","Sidney Crosby","PIT","C","70","1405.1","29","54","32","22","83","76.85","207","14.01","26.64","367","283","226","120","21","40","48","16","14","0","2","17","50","51","67","75","37","828","724","53.35"
"395","Brayden Point","T.B","C","72","1418.0333333333","44","38","18","20","82","64.06","208","21.15","31.52","345","282","303","175","34","30","7","2","1","1","0","15","40","47","31","89","31","379","356","51.56"
"793","Jack Hughes","N.J","C","67","1344.8666666667","37","44","26","18","81","77.88","300","12.33","32.71","482","370","296","100","42","36","4","2","2","0","0","21","76","53","11","96","22","131","242","35.12"
"488","Artemi Panarin","NYR","L","71","1407.3833333333","23","57","32","25","80","76.19","172","13.37","17.15","371","260","182","37","9","28","30","15","15","0","0","14","95","30","24","41","10","2","10","16.67"
"368","William Nylander","TOR","R","70","1298.8","35","44","27","17","79","68.70","247","14.17","29.24","429","337","268","117","18","29","24","12","12","0","0","13","32","59","15","86","24","25","34","42.37"
"841","Tim Stützle","OTT","L","67","1403.2666666667","35","43","25","18","78","72.90","197","17.77","25.4","367","271","237","98","12","28","44","22","22","0","0","29","52","50","100","126","43","175","256","40.60"
"211","Mika Zibanejad","NYR","C","71","1438","37","40","24","16","77","76.24","228","16.23","27.26","399","334","212","81","14","23","16","8","8","0","0","21","58","45","61","64","40","596","617","49.13"
"533","Clayton Keller","ARI","R","71","1463.4","32","44","33","11","76","77.55","183","17.49","19.41","316","251","185","59","8","25","41","15","13","1","1","22","48","46","14","63","30","21","38","35.59"
"159","Zach Hyman","EDM","L","68","1393.2666666667","30","44","24","20","74","51.39","245","12.24","39.46","384","327","327","208","10","39","37","17","16","1","0","23","29","30","65","141","18","6","6","50.00"
"499","Kirill Kaprizov","MIN","L","65","1371.9","39","35","26","9","74","76.29","250","15.60","31.65","478","353","290","113","7","33","35","16","15","1","0","28","52","48","65","101","28","2","3","40.00"
"11","Evgeni Malkin","PIT","C","70","1307.5","24","49","32","17","73","77.66","201","11.94","22.37","353","262","229","83","14","34","50","25","25","0","0","25","97","69","47","84","29","379","369","50.67"
"432","Kyle Connor","WPG","L","72","1483.4166666667","27","46","29","17","73","68.87","245","11.02","26.97","442","337","286","109","12","38","18","9","9","0","0","9","35","36","40","64","21","2","5","28.57"
"69","Steven Stamkos","T.B","C","71","1357","30","42","25","17","72","61.02","219","13.70","28.14","407","312","260","93","37","35","38","19","19","0","0","14","50","23","80","80","43","437","372","54.02"
"704","Brady Tkachuk","OTT","L","71","1320.45","30","42","26","16","72","64.29","297","10.10","43.45","482","417","338","212","16","47","100","33","25","6","2","34","44","27","207","82","9","321","353","47.63"
"518","Auston Matthews","TOR","C","63","1268.25","32","39","27","12","71","59.17","266","12.03","31.72","474","377","332","132","5","42","20","10","10","0","0","24","48","56","72","85","84","479","426","52.93"
"44","Jamie Benn","DAL","L","71","1121.0666666667","30","40","20","20","70","64.22","169","17.75","23.27","292","226","185","92","7","27","28","11","9","2","0","17","40","47","83","55","32","450","304","59.68"
"10","Alex Ovechkin","WSH","L","66","1335.9166666667","40","29","16","13","69","69.00","278","14.39","32.88","540","390","254","87","11","51","30","14","14","0","0","9","44","26","162","30","22","4","4","50.00"
"101","John Tavares","TOR","C","69","1212.2666666667","30","39","22","17","69","71.88","236","12.71","36","392","333","307","182","6","43","30","15","15","0","0","7","51","42","104","102","32","632","452","58.30"
"216","J.T. Miller","VAN","C","69","1425","28","41","31","10","69","70.41","193","14.51","20.98","355","272","201","78","8","29","55","23","20","3","0","21","44","47","158","56","44","350","297","54.10"
"343","Josh Morrissey","WPG","D","70","1693.2833333333","15","54","33","21","69","58.47","151","9.93","11.01","345","236","121","27","5","16","37","17","16","1","0","15","55","31","79","65","108","0","0","-"
"37","Claude Giroux","OTT","R","71","1313.8","28","40","25","15","68","73.91","183","15.30","18.06","305","248","166","76","15","18","28","14","14","0","0","19","31","45","62","45","25","605","427","58.62"
"158","Jeff Skinner","BUF","L","67","1168.2166666667","30","38","24","14","68","63.55","195","15.38","26.05","353","267","238","127","11","42","23","10","9","1","0","27","36","34","18","50","13","128","139","47.94"
"371","Kevin Fiala","L.A","L","66","1162.2666666667","22","46","31","15","68","77.27","200","11.00","24.89","347","261","230","101","26","28","52","26","26","0","0","20","37","17","52","88","17","8","7","53.33"
"373","Dylan Larkin","DET","C","69","1348.95","26","41","20","21","67","69.07","213","12.21","23.49","397","301","238","87","10","34","37","13","11","1","1","21","40","52","44","57","26","629","524","54.55"
"624","Nico Hischier","N.J","C","70","1355.55","30","37","24","13","67","60.91","226","13.27","31.1","361","295","252","138","31","37","6","3","3","0","0","25","31","54","27","103","56","775","670","53.63"
"703","Quinn Hughes","VAN","D","66","1679.8166666667","5","62","30","32","67","54.03","130","3.85","6.67","308","184","83","11","5","17","26","13","13","0","0","15","40","49","17","79","64","0","0","-"
"8","Joe Pavelski","DAL","C","71","1260.0166666667","20","46","23","23","66","55.46","166","12.05","24.6","293","232","219","133","4","43","8","4","4","0","0","22","46","28","79","57","59","318","275","53.63"
"213","Dougie Hamilton","N.J","D","71","1566.5333333333","18","48","26","22","66","54.55","244","7.38","12.24","491","327","181","30","41","41","44","22","22","0","0","6","65","17","57","69","78","0","0","-"
"459","Roope Hintz","DAL","C","63","1106.1833333333","32","34","21","13","66","61.68","163","19.63","24.71","278","220","205","110","11","19","28","14","14","0","0","14","35","22","41","72","40","225","210","51.72"
"19","Anze Kopitar","L.A","C","71","1445.5166666667","26","39","22","17","65","66.33","146","17.81","17.28","257","209","165","79","15","20","4","2","2","0","0","10","42","40","62","76","78","770","600","56.20"
"141","Tyler Toffoli","CGY","R","72","1191.75","29","36","18","18","65","69.15","229","12.66","23.66","411","315","216","78","10","28","26","11","11","0","0","13","30","31","56","50","12","6","5","54.55"
"148","Brock Nelson","NYI","C","72","1335.4166666667","30","35","20","15","65","69.15","202","14.85","23.11","374","271","239","100","17","39","24","12","12","0","0","19","38","43","46","71","38","430","495","46.49"
"185","Johnny Gaudreau","CBJ","L","68","1323.9333333333","17","48","29","19","65","74.71","180","9.44","21.32","328","252","190","60","12","29","22","11","11","0","0","19","45","42","5","24","17","0","0","-"
"376","Alex Tuch","BUF","R","62","1180.05","30","35","24","11","65","62.50","175","17.14","21.33","293","247","168","72","16","23","18","9","9","0","0","12","27","48","44","46","40","27","28","49.09"
"557","Jordan Kyrou","STL","C","67","1222.35","31","34","22","12","65","77.38","234","13.25","20.51","402","311","242","58","15","13","14","7","7","0","0","11","45","47","10","80","32","5","7","41.67"
"307","Carter Verhaeghe","FLA","C","70","1231.2666666667","36","28","12","16","64","71.91","239","15.06","27.68","405","307","243","100","9","40","42","21","21","0","0","25","50","30","28","87","27","18","19","48.65"
"522","Adam Fox","NYR","D","71","1747.4666666667","10","54","26","28","64","54.24","143","6.99","10.94","302","199","139","33","5","19","30","15","15","0","0","12","71","80","25","86","108","0","0","-"
"565","Jesper Bratt","N.J","L","71","1243.6166666667","30","34","19","15","64","67.37","185","16.22","20.51","334","262","213","81","26","35","6","3","3","0","0","8","39","33","19","58","20","0","0","-"
"644","Martin Necas","CAR","C","69","1273.4833333333","27","37","28","9","64","68.09","210","12.86","21.45","383","305","211","76","11","28","30","15","15","0","0","23","54","37","43","95","18","164","197","45.43"
"721","Rasmus Dahlin","BUF","D","66","1690.5333333333","14","50","31","19","64","48.12","183","7.65","13.82","330","235","123","27","5","19","82","37","36","0","1","18","57","38","94","110","112","0","0","-"
"137","Mats Zuccarello","MIN","R","69","1399.3","22","41","27","14","63","64.95","180","12.22","17.29","339","248","176","66","11","30","24","12","12","0","0","17","40","40","43","63","49","21","33","38.89"
"333","Aleksander Barkov","FLA","C","57","1206.9","18","45","28","17","63","67.02","181","9.94","18.2","300","236","186","75","6","29","6","3","3","0","0","9","32","50","41","74","39","620","505","55.11"
"340","Bo Horvat","NYI, VAN","C","69","1449.5166666667","36","27","16","11","63","60.58","202","17.82","26.3","312","265","225","113","4","20","18","9","9","0","0","20","31","34","48","55","52","851","654","56.54"
"29","Brad Marchand","BOS","L","62","1147.95","20","42","28","14","62","65.96","159","12.58","17.51","289","213","183","66","6","16","62","31","31","0","0","35","64","29","71","85","19","18","31","36.73"
"303","Pavel Buchnevich","STL","L","55","1070.7833333333","23","39","26","13","62","71.26","110","20.91","15.17","204","163","138","59","6","17","24","12","12","0","0","7","26","31","51","48","18","39","83","31.97"
"304","Jake Guentzel","PIT","L","66","1327.5","30","32","25","7","62","62.63","213","14.08","32.99","390","298","289","156","8","35","40","19","19","0","0","29","41","34","73","132","36","8","8","50.00"
"212","Mark Scheifele","WPG","C","72","1483.3","38","23","13","10","61","63.54","187","20.32","27.61","327","271","249","125","7","17","41","11","8","1","2","25","37","56","46","94","34","535","578","48.07"
"336","Elias Lindholm","CGY","C","70","1303.4666666667","21","40","24","16","61","70.11","157","13.38","22.07","286","224","177","76","5","26","14","7","7","0","0","14","29","36","83","57","41","762","581","56.74"
"642","Miro Heiskanen","DAL","D","68","1743.0666666667","11","50","28","22","61","51.26","188","5.85","11.62","399","255","142","21","3","54","28","14","14","0","0","8","50","43","46","127","85","0","0","-"
"651","Cale Makar","COL","D","55","1463.45","16","45","27","18","61","58.10","163","9.82","11.45","370","235","128","26","6","33","28","13","13","0","0","20","47","49","63","40","76","0","0","-"
"900","Andrei Kuzmenko","VAN","L","69","1119.3166666667","34","27","11","16","61","67.78","127","26.77","19.03","238","184","178","106","3","15","8","4","4","0","0","10","19","27","13","44","17","0","0","-"
