"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"16","Sidney Crosby","PIT","C","2","37.65","2","4","2","2","6","100.00","9","22.22","0.92","12","11","9","3","0","3","2","1","1","0","0","0","2","4","3","2","0","13","16","44.83"
"381","Artemi Panarin","NYR","L","3","56.283333333333","1","5","2","3","6","100.00","6","16.67","0.59","13","7","7","2","1","0","2","1","1","0","0","1","3","2","2","2","0","0","0","-"
"60","Steven Stamkos","T.B","C","3","62.166666666667","4","1","0","1","5","100.00","16","25.00","1.52","23","18","18","6","4","2","4","2","2","0","0","0","0","0","3","6","3","10","20","33.33"
"293","Leon Draisaitl","EDM","C","2","46.783333333333","1","4","2","2","5","71.43","4","25.00","0.4","7","5","5","0","0","1","2","1","1","0","0","1","5","4","1","3","2","24","23","51.06"
"346","Connor McDavid","EDM","C","2","47.166666666667","4","1","1","0","5","100.00","9","44.44","1.62","10","10","7","2","0","0","4","2","2","0","0","1","5","1","7","5","1","9","10","47.37"
"352","Mikko Rantanen","COL","R","2","41.066666666667","0","5","4","1","5","71.43","5","0.00","0.54","13","10","4","0","2","1","0","0","0","0","0","1","0","1","1","5","0","4","6","40.00"
"13","David Krejci","BOS","C","2","32.55","1","3","2","1","4","100.00","2","50.00","0.41","6","4","4","3","0","0","0","0","0","0","0","0","2","0","1","4","1","11","12","47.83"
"18","Anze Kopitar","L.A","C","3","59.15","0","4","3","1","4","80.00","5","0.00","0.4","7","5","4","1","0","0","0","0","0","0","0","0","3","1","6","3","5","32","20","61.54"
"85","John Tavares","TOR","C","3","49.066666666667","1","3","2","1","4","100.00","11","9.09","0.91","13","12","10","4","0","1","0","0","0","0","0","0","2","3","6","6","1","31","21","59.62"
"118","Mats Zuccarello","MIN","R","2","42.283333333333","2","2","1","1","4","100.00","7","28.57","0.57","12","9","6","2","0","0","2","1","1","0","0","1","3","1","3","0","1","1","1","50.00"
"142","Nino Niederreiter","NSH","R","4","63.2","4","0","0","0","4","80.00","10","40.00","0.75","17","13","7","3","0","0","2","1","1","0","0","1","0","1","10","4","0","0","0","-"
"177","Mika Zibanejad","NYR","C","3","63.55","2","2","1","1","4","80.00","15","13.33","2.94","27","24","18","5","1","1","0","0","0","0","0","2","2","2","1","3","2","30","27","52.63"
"247","Jake Guentzel","PIT","L","2","36.633333333333","2","2","2","0","4","57.14","12","16.67","1.57","20","18","15","8","0","0","0","0","0","0","0","0","0","1","2","3","0","3","2","60.00"
"254","Andre Burakovsky","SEA","L","3","48.616666666667","1","3","2","1","4","80.00","9","11.11","0.64","12","9","6","2","0","0","0","0","0","0","0","0","0","1","1","3","0","0","0","-"
"262","Artturi Lehkonen","COL","L","2","41.133333333333","2","2","0","2","4","66.67","5","40.00","0.85","8","8","7","6","0","0","4","2","2","0","0","0","0","2","2","3","0","0","2","0.00"
"267","Nathan MacKinnon","COL","C","2","42.1","1","3","1","2","4","50.00","9","11.11","0.95","14","13","8","3","0","0","2","1","1","0","0","5","0","2","1","2","0","17","22","43.59"
"301","Dylan Larkin","DET","C","2","41.483333333333","1","3","1","2","4","80.00","6","16.67","0.82","11","9","6","2","0","0","0","0","0","0","0","1","2","0","1","5","1","22","21","51.16"
"308","David Pastrnak","BOS","R","2","38.483333333333","1","3","3","0","4","80.00","11","9.09","1.02","20","13","12","4","1","2","0","0","0","0","0","0","3","1","0","5","0","1","1","50.00"
"309","Adrian Kempe","L.A","C","3","54.783333333333","3","1","1","0","4","80.00","6","50.00","0.8","12","9","8","2","0","1","4","2","2","0","0","2","2","1","4","5","2","0","2","0.00"
"358","Travis Konecny","PHI","R","2","37.6","3","1","1","0","4","80.00","6","50.00","0.52","10","8","4","1","0","1","0","0","0","0","0","1","3","0","3","1","2","0","0","-"
"363","Roope Hintz","DAL","C","2","30.816666666667","2","2","2","0","4","100.00","3","66.67","0.93","7","6","4","2","1","0","0","0","0","0","0","1","1","1","2","2","4","7","5","58.33"
