"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"65","Akira Schmid","N.J","1","60","23","23","0","1.000","0.00","2.23","2.12","5","5","0","1.000","0.00","0.91","4","4","0","1.000","0.00","0.42","14","14","0","1.000","0.00","0.53","1","5","36.96","-"
"51","Joseph Woll","TOR","1","59.583333333333","30","29","1","0.967","1.01","1.91","2.54","7","6","1","0.857","1.01","0.27","10","10","0","1.000","0.00","1.04","10","10","0","1.000","0.00","0.38","1","4","37.40","17.00"
"30","Antti Raanta","CAR","2","119.8","54","52","2","0.963","1.00","3.24","6.65","19","17","2","0.895","1.00","1.45","10","10","0","1.000","0.00","1.04","19","19","0","1.000","0.00","0.72","2","10","35.20","11.00"
"64","Justus Annunen","COL","1","59.633333333333","20","19","1","0.950","1.01","0.94","1.71","6","6","0","1.000","0.00","1.09","4","3","1","0.750","1.01","-0.58","9","9","0","1.000","0.00","0.34","0","0","36.10","18.00"
"28","Linus Ullmark","BOS","4","243.38333333333","117","111","6","0.949","1.48","5.35","8.88","30","26","4","0.867","0.99","1.45","33","31","2","0.939","0.49","1.44","40","40","0","1.000","0.00","1.51","6","12","38.89","13.00"
"53","Filip Gustavsson","MIN","5","309.96666666667","148","140","8","0.946","1.55","6.35","13.39","35","30","5","0.857","0.97","1.35","32","31","1","0.969","0.19","2.34","77","75","2","0.974","0.39","0.90","11","25","36.41","15.88"
"48","Connor Ingram","ARI","4","235.75","140","132","8","0.943","2.04","5.58","15.58","41","38","3","0.927","0.76","4.44","51","50","1","0.980","0.25","4.32","44","40","4","0.909","1.02","-2.34","21","27","31.18","25.63"
"59","Alexandar Georgiev","COL","6","369.63333333333","205","193","12","0.941","1.95","7.88","18.95","52","46","6","0.885","0.97","3.44","53","48","5","0.906","0.81","0.53","91","90","1","0.989","0.16","2.43","11","30","35.60","18.42"
"20","Frederik Andersen","CAR","4","238.26666666667","113","106","7","0.938","1.76","3.96","10.79","39","34","5","0.872","1.26","2.08","18","18","0","1.000","0.00","1.88","49","47","2","0.959","0.50","-0.15","5","17","32.85","18.00"
"62","Kevin Mandolese","OTT","2","122.2","80","75","5","0.938","2.45","2.76","6.96","22","20","2","0.909","0.98","1.99","30","28","2","0.933","0.98","1.13","26","25","1","0.962","0.49","-0.02","3","9","32.96","27.20"
