"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"61","Jeremy Swayman","BOS","4","239.83333333333","119","115","4","0.966","1.00","7.38","10.79","30","29","1","0.967","0.25","4.28","28","27","1","0.964","0.25","1.91","52","50","2","0.962","0.50","0.24","6","17","36.81","33.75"
"5","Thomas Greiss","STL","2","119.33333333333","74","71","3","0.959","1.51","4.08","6.08","14","12","2","0.857","1.01","0.46","20","19","1","0.950","0.50","1.08","35","35","0","1.000","0.00","1.51","4","9","37.01","20.00"
"66","Kevin Lankinen","NSH","2","120","72","69","3","0.958","1.50","3.89","6.89","15","13","2","0.867","1.00","0.64","28","27","1","0.964","0.50","1.91","24","24","0","1.000","0.00","1.03","4","14","35.14","13.00"
"3","Jaroslav Halak","NYR","2","119.76666666667","43","41","2","0.953","1.00","2.11","5.07","16","15","1","0.938","0.50","1.81","9","8","1","0.889","0.50","-0.07","16","16","0","1.000","0.00","0.69","4","8","31.63","22.50"
"4","Brian Elliott","T.B","1","60","39","37","2","0.949","2.00","1.73","3.76","14","12","2","0.857","2.00","0.46","10","10","0","1.000","0.00","1.04","15","15","0","1.000","0.00","0.65","1","5","28.21","11.00"
"46","Ilya Samsonov","TOR","4","218.26666666667","94","89","5","0.947","1.37","3.99","9.85","28","26","2","0.929","0.55","2.92","23","21","2","0.913","0.55","0.39","39","38","1","0.974","0.27","0.68","2","13","35.03","26.20"
"21","Frederik Andersen","CAR","3","180","89","84","5","0.944","1.67","3.51","9.83","30","26","4","0.867","1.33","1.28","19","18","1","0.947","0.33","0.97","29","29","0","1.000","0.00","1.25","2","14","38.63","12.60"
"57","Jake Oettinger","DAL","5","303.88333333333","141","133","8","0.943","1.58","5.49","14.62","41","37","4","0.902","0.79","3.21","36","34","2","0.944","0.39","1.74","60","58","2","0.967","0.39","0.59","14","22","32.11","18.13"
"68","Samuel Ersson","PHI","3","152.41666666667","68","64","4","0.941","1.57","2.51","7.24","23","21","2","0.913","0.79","2.04","17","16","1","0.941","0.39","0.77","24","23","1","0.958","0.39","0.03","4","15","33.93","23.00"
"49","Connor Ingram","ARI","3","183.16666666667","98","92","6","0.939","1.97","3.38","9.19","28","24","4","0.857","1.31","0.92","19","17","2","0.895","0.66","-0.03","47","47","0","1.000","0.00","2.03","5","11","35.76","20.67"
"54","Filip Gustavsson","MIN","3","176.23333333333","79","74","5","0.937","1.70","2.56","8.55","22","19","3","0.864","1.02","0.87","20","19","1","0.950","0.34","1.08","33","32","1","0.970","0.34","0.42","5","14","36.39","24.40"
