"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"12","Cam Talbot","OTT","1","28.083333333333","14","14","0","1.000","0.00","1.25","1.38","2","2","0","1.000","0.00","0.34","4","4","0","1.000","0.00","0.40","8","8","0","1.000","0.00","0.25","0","4","39.00","-"
"49","David Rittich","WPG","1","13.2","3","3","0","1.000","0.00","0.27","0.22","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.10","2","2","0","1.000","0.00","0.06","0","0","40.67","-"
"58","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.09","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.03","0","0","51.00","-"
"43","Karel Vejmelka","ARI","2","119.58333333333","68","66","2","0.971","1.00","4.07","5.5","13","13","0","1.000","0.00","2.18","24","23","1","0.958","0.50","1.39","26","25","1","0.962","0.50","-0.19","2","5","36.09","33.00"
"59","Jaxson Stauber","CHI","1","60","35","34","1","0.971","1.00","2.13","3.75","13","12","1","0.923","1.00","1.18","6","6","0","1.000","0.00","0.60","15","15","0","1.000","0.00","0.46","1","7","33.29","6.00"
"13","Sergei Bobrovsky","FLA","1","60","33","32","1","0.970","1.00","1.95","3.73","14","14","0","1.000","0.00","2.35","6","6","0","1.000","0.00","0.60","12","11","1","0.917","1.00","-0.63","7","5","32.85","46.00"
"7","Semyon Varlamov","NYI","3","182.95","110","106","4","0.964","1.31","5.83","10.43","34","31","3","0.912","0.98","2.71","33","32","1","0.970","0.33","2.29","38","38","0","1.000","0.00","1.18","9","20","36.71","17.50"
"15","Philipp Grubauer","SEA","1","60","25","24","1","0.960","1.00","1.23","2.15","3","2","1","0.667","1.00","-0.50","8","8","0","1.000","0.00","0.80","14","14","0","1.000","0.00","0.43","1","7","39.88","28.00"
"21","John Gibson","ANA","3","188.46666666667","119","113","6","0.950","1.91","4.63","13.99","39","35","4","0.897","1.27","2.55","29","27","2","0.931","0.64","0.89","48","48","0","1.000","0.00","1.49","5","21","30.87","14.33"
"24","Anthony Stolarz","ANA","1","59.916666666667","39","37","2","0.949","2.00","1.48","3.39","7","5","2","0.714","2.00","-0.82","12","12","0","1.000","0.00","1.19","20","20","0","1.000","0.00","0.62","2","6","32.38","11.50"
"27","Antti Raanta","CAR","3","160.98333333333","74","70","4","0.946","1.49","2.61","6.03","21","19","2","0.905","0.75","1.53","20","20","0","1.000","0.00","1.99","30","28","2","0.933","0.75","-1.07","12","7","31.53","26.00"
"55","Alexandar Georgiev","COL","2","120","67","63","4","0.940","2.00","1.99","6.09","22","19","3","0.864","1.50","0.69","14","14","0","1.000","0.00","1.39","23","22","1","0.957","0.50","-0.29","1","11","35.97","17.75"
