"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"57","Jeremy Swayman","BOS","2","118.08333333333","51","49","2","0.961","1.02","2.89","5.36","12","11","1","0.917","0.51","1.11","19","18","1","0.947","0.51","1.03","17","17","0","1.000","0.00","0.72","5","6","33.80","22.50"
"47","Connor Ingram","ARI","4","239.36666666667","150","144","6","0.960","1.50","8.38","15.45","41","37","4","0.902","1.00","3.23","48","47","1","0.979","0.25","4.13","53","52","1","0.981","0.25","1.23","25","26","34.70","19.33"
"33","Pheonix Copley","L.A","3","159.28333333333","71","68","3","0.958","1.13","3.80","8.12","20","18","2","0.900","0.75","1.52","12","12","0","1.000","0.00","1.28","35","34","1","0.971","0.38","0.47","4","9","37.17","29.00"
"58","Logan Thompson","VGK","1","41.316666666667","24","23","1","0.958","1.45","1.30","2.3","6","5","1","0.833","1.45","0.06","7","7","0","1.000","0.00","0.75","11","11","0","1.000","0.00","0.46","3","7","34.71","5.00"
"62","Kevin Mandolese","OTT","1","65","48","46","2","0.958","1.85","2.60","4.22","15","15","0","1.000","0.00","2.64","17","16","1","0.941","0.92","0.82","15","14","1","0.933","0.92","-0.37","1","7","32.50","42.00"
"24","Joonas Korpisalo","CBJ","3","179.41666666667","108","103","5","0.954","1.67","5.35","10.8","27","25","2","0.926","0.67","2.76","34","32","2","0.941","0.67","1.64","40","39","1","0.975","0.33","0.68","4","19","36.37","20.20"
"55","Jake Oettinger","DAL","4","253.4","142","135","7","0.951","1.66","6.61","10.84","28","24","4","0.857","0.95","0.93","40","38","2","0.950","0.47","2.28","63","62","1","0.984","0.24","1.65","2","21","39.81","17.86"
"65","Justus Annunen","COL","1","59.633333333333","20","19","1","0.950","1.01","0.92","1.71","6","6","0","1.000","0.00","1.06","4","3","1","0.750","1.01","-0.57","9","9","0","1.000","0.00","0.38","0","0","36.10","18.00"
"63","Pavel Francouz","COL","1","63.45","38","36","2","0.947","1.89","1.64","3.52","9","7","2","0.778","1.89","-0.41","14","14","0","1.000","0.00","1.50","11","11","0","1.000","0.00","0.46","3","5","39.58","14.50"
"21","Magnus Hellberg","DET","1","59.933333333333","35","33","2","0.943","2.00","1.35","4.05","9","8","1","0.889","1.00","0.59","17","16","1","0.941","1.00","0.82","9","9","0","1.000","0.00","0.38","1","6","30.14","19.50"
"28","Aaron Dell","S.J","2","82.383333333333","35","33","2","0.943","1.46","1.35","4.22","14","12","2","0.857","1.46","0.47","8","8","0","1.000","0.00","0.86","12","12","0","1.000","0.00","0.51","2","8","26.03","10.50"
