"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"34","Tristan Jarry","PIT","1","15.5","8","8","0","1.000","0.00","0.78","0.48","2","2","0","1.000","0.00","0.37","1","1","0","1.000","0.00","0.11","5","5","0","1.000","0.00","0.20","0","1","41.88","-"
"66","Samuel Ersson","PHI","2","120","57","56","1","0.982","0.50","4.57","6.37","19","19","0","1.000","0.00","3.55","19","18","1","0.947","0.50","1.02","16","16","0","1.000","0.00","0.65","3","8","30.54","26.00"
"5","Thomas Greiss","STL","2","119.33333333333","74","71","3","0.959","1.51","4.24","6.08","14","12","2","0.857","1.01","0.62","20","19","1","0.950","0.50","1.13","35","35","0","1.000","0.00","1.42","4","9","37.01","20.00"
"54","Filip Gustavsson","MIN","3","174.31666666667","78","74","4","0.949","1.38","3.63","7.05","12","10","2","0.833","0.69","0.24","26","25","1","0.962","0.34","1.77","37","36","1","0.973","0.34","0.50","9","11","39.91","26.00"
"63","Pavel Francouz","COL","2","117.91666666667","59","56","3","0.949","1.53","2.77","5.19","18","16","2","0.889","1.02","1.37","16","15","1","0.938","0.51","0.70","22","22","0","1.000","0.00","0.89","3","5","36.07","11.33"
"21","Frederik Andersen","CAR","2","120","58","55","3","0.948","1.50","2.67","5.2","14","12","2","0.857","1.00","0.62","18","17","1","0.944","0.50","0.92","18","18","0","1.000","0.00","0.73","1","6","40.33","16.67"
"50","Connor Ingram","ARI","2","118.16666666667","58","55","3","0.948","1.52","2.67","5.41","14","12","2","0.857","1.02","0.62","10","9","1","0.900","0.51","0.06","32","32","0","1.000","0.00","1.29","1","4","37.81","20.67"
"59","Jeremy Swayman","BOS","2","119.93333333333","58","55","3","0.948","1.50","2.67","5.3","16","15","1","0.938","0.50","1.99","12","11","1","0.917","0.50","0.28","25","24","1","0.960","0.50","0.01","4","9","36.64","26.00"
"57","Jake Oettinger","DAL","4","243.71666666667","122","115","7","0.943","1.72","4.93","12.5","38","33","5","0.868","1.23","2.11","33","31","2","0.939","0.49","1.51","45","45","0","1.000","0.00","1.82","10","20","33.34","15.43"
"48","Adin Hill","VGK","3","137.68333333333","83","78","5","0.940","2.18","3.12","8.04","21","19","2","0.905","0.87","1.93","20","17","3","0.850","1.31","-0.87","40","40","0","1.000","0.00","1.62","6","18","33.54","14.40"
"64","Kevin Lankinen","NSH","1","60","32","30","2","0.938","2.00","1.13","2.02","5","4","1","0.800","1.00","-0.06","7","6","1","0.857","1.00","-0.25","17","17","0","1.000","0.00","0.69","2","6","41.09","14.50"
"33","Juuse Saros","NSH","5","296.26666666667","200","187","13","0.935","2.63","6.56","17.47","56","49","7","0.875","1.42","3.47","61","55","6","0.902","1.22","0.49","76","76","0","1.000","0.00","3.07","12","26","33.56","18.08"
"29","Anthony Stolarz","ANA","2","81.1","57","53","4","0.930","2.96","1.57","7.2","31","27","4","0.871","2.96","1.80","11","11","0","1.000","0.00","1.17","13","13","0","1.000","0.00","0.53","5","15","25.07","11.00"
"38","Vitek Vanecek","N.J","4","242.78333333333","128","119","9","0.930","2.22","3.52","14.55","34","27","7","0.794","1.73","-0.64","40","38","2","0.950","0.49","2.26","49","49","0","1.000","0.00","1.98","4","22","33.44","11.33"
"40","Ilya Sorokin","NYI","6","359.51666666667","182","169","13","0.929","2.17","4.80","18.44","60","53","7","0.883","1.17","4.22","44","40","4","0.909","0.67","0.68","64","62","2","0.969","0.33","0.59","18","31","35.24","20.08"
"44","Mackenzie Blackwood","N.J","2","125","84","78","6","0.929","2.88","2.21","7.76","29","24","5","0.828","2.40","0.42","17","16","1","0.941","0.48","0.81","34","34","0","1.000","0.00","1.38","9","12","36.82","15.33"
"13","Martin Jones","SEA","7","419.45","176","163","13","0.926","1.86","4.21","17.66","44","36","8","0.818","1.14","0.23","39","36","3","0.923","0.43","1.15","81","79","2","0.975","0.29","1.28","10","30","37.69","18.08"
"31","Linus Ullmark","BOS","4","236.25","108","100","8","0.926","2.03","2.56","10.22","32","28","4","0.875","1.02","1.98","28","26","2","0.929","0.51","0.98","41","39","2","0.951","0.51","-0.34","9","25","34.32","24.75"
"3","Jaroslav Halak","NYR","2","119.76666666667","53","49","4","0.925","2.00","1.18","5.79","16","15","1","0.938","0.50","1.99","18","16","2","0.889","1.00","-0.08","18","17","1","0.944","0.50","-0.27","2","9","27.96","23.00"
"46","Sam Montembeault","MTL","5","296.95","193","178","15","0.922","3.03","3.87","19.48","51","44","7","0.863","1.41","2.54","52","48","4","0.923","0.81","1.54","84","80","4","0.952","0.81","-0.60","10","44","33.95","24.93"
"7","Alex Stalock","CHI","4","227.65","122","112","10","0.918","2.64","1.93","11.01","34","27","7","0.794","1.84","-0.64","29","28","1","0.966","0.26","2.09","54","52","2","0.963","0.53","0.18","8","15","34.70","18.10"
"55","David Rittich","WPG","2","119.7","61","56","5","0.918","2.51","0.97","5.13","16","12","4","0.750","2.01","-1.01","15","15","0","1.000","0.00","1.60","29","28","1","0.966","0.50","0.17","2","4","34.98","19.60"
"43","Igor Shesterkin","NYR","5","303.56666666667","154","141","13","0.916","2.57","2.06","14.54","46","42","4","0.913","0.79","4.60","48","43","5","0.896","0.99","0.11","54","50","4","0.926","0.79","-1.82","23","25","32.62","25.69"
"12","Dustin Tokarski","PIT","2","112.18333333333","59","54","5","0.915","2.67","0.77","5.34","18","15","3","0.833","1.60","0.37","13","11","2","0.846","1.07","-0.62","26","26","0","1.000","0.00","1.05","4","10","33.39","13.20"
"17","Jack Campbell","EDM","6","297.73333333333","117","107","10","0.915","2.02","1.44","10.75","28","24","4","0.857","0.81","1.24","29","26","3","0.897","0.60","0.09","54","51","3","0.944","0.60","-0.82","10","18","35.06","19.90"
"1","Craig Anderson","BUF","2","118.95","70","64","6","0.914","3.03","0.85","6.12","19","14","5","0.737","2.52","-1.45","14","14","0","1.000","0.00","1.49","32","31","1","0.969","0.50","0.29","1","8","37.74","14.17"
"4","Brian Elliott","T.B","2","118.78333333333","58","53","5","0.914","2.53","0.67","4.61","14","12","2","0.857","1.01","0.62","14","13","1","0.929","0.51","0.49","26","24","2","0.923","1.01","-0.95","4","8","37.90","22.60"
"19","Philipp Grubauer","SEA","1","60","35","32","3","0.914","3.00","0.42","3.93","9","7","2","0.778","2.00","-0.32","10","10","0","1.000","0.00","1.06","16","15","1","0.938","1.00","-0.35","0","7","30.89","21.33"
"30","Connor Hellebuyck","WPG","5","297.4","147","134","13","0.912","2.62","1.38","14.74","33","28","5","0.848","1.01","1.17","47","41","6","0.872","1.21","-1.00","56","54","2","0.964","0.40","0.27","14","25","38.08","22.08"
"14","Darcy Kuemper","WSH","5","299.61666666667","154","140","14","0.909","2.80","1.06","13.99","43","35","8","0.814","1.60","0.04","44","42","2","0.955","0.40","2.68","60","56","4","0.933","0.80","-1.57","4","22","35.20","23.14"
"2","Marc-Andre Fleury","MIN","4","190.83333333333","108","98","10","0.907","3.14","0.56","9.92","25","22","3","0.880","0.94","1.68","31","26","5","0.839","1.57","-1.70","47","45","2","0.957","0.63","-0.10","5","19","33.78","27.60"
"27","Matt Murray","TOR","4","238.8","129","117","12","0.907","3.02","0.61","11.08","39","35","4","0.897","1.01","3.29","28","22","6","0.786","1.51","-3.02","52","50","2","0.962","0.50","0.10","12","13","38.52","27.83"
"53","Carter Hart","PHI","4","239.48333333333","127","115","12","0.906","3.01","0.42","11.26","37","31","6","0.838","1.50","0.92","30","26","4","0.867","1.00","-0.81","50","48","2","0.960","0.50","0.02","5","23","37.85","23.58"
"61","Alexandar Georgiev","COL","4","236.66666666667","138","125","13","0.906","3.30","0.49","15.02","51","40","11","0.784","2.79","-1.46","27","25","2","0.926","0.51","0.87","51","51","0","1.000","0.00","2.06","7","24","34.20","12.46"
"45","Dan Vladar","CGY","3","160.48333333333","74","67","7","0.905","2.62","0.24","6.09","16","13","3","0.813","1.12","-0.01","23","20","3","0.870","1.12","-0.55","24","23","1","0.958","0.37","-0.03","4","8","39.69","24.00"
"37","Pheonix Copley","L.A","5","298.93333333333","132","119","13","0.902","2.61","-0.09","14.15","33","25","8","0.758","1.61","-1.83","43","42","1","0.977","0.20","3.58","49","45","4","0.918","0.80","-2.02","14","26","34.17","21.85"
