"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"12","Cam Talbot","OTT","1","28.083333333333","14","14","0","1.000","0.00","1.27","1.38","2","2","0","1.000","0.00","0.34","4","4","0","1.000","0.00","0.42","8","8","0","1.000","0.00","0.23","0","4","39.00","-"
"60","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.09","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.03","0","0","51.00","-"
"44","Karel Vejmelka","ARI","2","119.58333333333","69","68","1","0.986","0.50","5.28","5.42","17","17","0","1.000","0.00","2.91","25","24","1","0.960","0.50","1.62","25","25","0","1.000","0.00","0.70","5","2","33.91","31.00"
"3","Jaroslav Halak","NYR","1","59.416666666667","34","33","1","0.971","1.01","2.09","3.43","10","10","0","1.000","0.00","1.71","7","7","0","1.000","0.00","0.73","15","14","1","0.933","1.01","-0.58","0","5","33.06","15.00"
"7","Semyon Varlamov","NYI","2","122.95","84","81","3","0.964","1.46","4.64","8.28","26","23","3","0.885","1.46","1.44","27","27","0","1.000","0.00","2.83","27","27","0","1.000","0.00","0.76","5","17","36.32","16.33"
"14","Philipp Grubauer","SEA","2","125","52","50","2","0.962","0.96","2.73","4.68","7","6","1","0.857","0.48","0.20","14","13","1","0.929","0.48","0.47","30","30","0","1.000","0.00","0.84","2","14","37.79","23.00"
"23","Anthony Stolarz","ANA","1","59.916666666667","39","37","2","0.949","2.00","1.55","3.39","7","5","2","0.714","2.00","-0.80","12","12","0","1.000","0.00","1.26","20","20","0","1.000","0.00","0.56","2","6","32.38","11.50"
"26","Antti Raanta","CAR","3","160.98333333333","74","70","4","0.946","1.49","2.73","6.03","21","19","2","0.905","0.75","1.59","20","20","0","1.000","0.00","2.10","30","28","2","0.933","0.75","-1.16","12","7","31.53","26.00"
"32","Vitek Vanecek","N.J","3","185.78333333333","91","86","5","0.945","1.61","3.28","8.67","23","22","1","0.957","0.32","2.93","30","30","0","1.000","0.00","3.15","34","30","4","0.882","1.29","-3.04","7","17","33.04","27.00"
"57","Alexandar Georgiev","COL","2","120","67","63","4","0.940","2.00","2.09","6.09","22","19","3","0.864","1.50","0.76","14","14","0","1.000","0.00","1.47","23","22","1","0.957","0.50","-0.35","1","11","35.97","17.75"
"61","Jaxson Stauber","CHI","2","120","67","63","4","0.940","2.00","2.09","6.24","23","21","2","0.913","1.00","1.93","15","13","2","0.867","1.00","-0.43","26","26","0","1.000","0.00","0.73","3","9","32.21","20.75"
"49","Carter Hart","PHI","4","243.03333333333","132","124","8","0.939","1.98","4.01","13.04","42","36","6","0.857","1.48","1.18","28","26","2","0.929","0.49","0.94","57","57","0","1.000","0.00","1.60","11","23","33.67","18.63"
"1","Craig Anderson","BUF","1","60.933333333333","31","29","2","0.935","1.97","0.82","3.57","17","15","2","0.882","1.97","0.91","4","4","0","1.000","0.00","0.42","8","8","0","1.000","0.00","0.23","3","8","27.10","8.50"
