"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"39","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.69","0.67","2","2","0","1.000","0.00","0.37","2","2","0","1.000","0.00","0.22","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"51","Connor Ingram","ARI","1","59.35","31","30","1","0.968","1.01","2.04","2.7","7","7","0","1.000","0.00","1.30","7","6","1","0.857","1.01","-0.23","16","16","0","1.000","0.00","0.64","0","2","37.16","40.00"
"5","Thomas Greiss","STL","2","119.33333333333","74","71","3","0.959","1.51","4.26","6.08","14","12","2","0.857","1.01","0.60","20","19","1","0.950","0.50","1.19","35","35","0","1.000","0.00","1.39","4","9","37.01","20.00"
"33","Juuse Saros","NSH","5","298.73333333333","194","185","9","0.954","1.81","10.03","17.32","58","52","6","0.897","1.21","4.77","50","47","3","0.940","0.60","2.49","75","75","0","1.000","0.00","2.98","14","27","34.70","15.89"
"46","Dan Vladar","CGY","2","100.48333333333","40","38","2","0.950","1.19","1.92","3.95","11","10","1","0.909","0.60","1.04","11","10","1","0.909","0.60","0.21","13","13","0","1.000","0.00","0.52","2","4","37.43","16.00"
"55","Filip Gustavsson","MIN","3","174.31666666667","78","74","4","0.949","1.38","3.65","7.05","12","10","2","0.833","0.69","0.23","26","25","1","0.962","0.34","1.85","37","36","1","0.973","0.34","0.47","9","11","39.91","26.00"
"12","Dustin Tokarski","PIT","1","52.183333333333","19","18","1","0.947","1.15","0.86","2.26","7","6","1","0.857","1.15","0.30","3","3","0","1.000","0.00","0.33","9","9","0","1.000","0.00","0.36","3","4","33.68","15.00"
"67","Samuel Ersson","PHI","4","240.03333333333","114","108","6","0.947","1.50","5.18","11.93","31","31","0","1.000","0.00","5.76","36","32","4","0.889","1.00","-0.05","38","36","2","0.947","0.50","-0.49","13","15","35.09","25.83"
"58","Jake Oettinger","DAL","6","363.48333333333","177","167","10","0.944","1.65","7.36","18.29","52","46","6","0.885","0.99","3.66","45","42","3","0.933","0.50","1.94","71","70","1","0.986","0.17","1.82","19","32","34.86","15.40"
"31","Linus Ullmark","BOS","3","176.25","87","82","5","0.943","1.70","3.53","7.23","22","19","3","0.864","1.02","1.09","22","21","1","0.955","0.34","1.41","36","35","1","0.972","0.34","0.43","6","20","36.77","23.60"
"49","Adin Hill","VGK","3","137.68333333333","83","78","5","0.940","2.18","3.14","8.04","21","19","2","0.905","0.87","1.90","20","17","3","0.850","1.31","-0.81","40","40","0","1.000","0.00","1.59","6","18","33.54","14.40"
"7","Alex Stalock","CHI","5","296.65","162","151","11","0.932","2.22","4.89","14.19","44","36","8","0.818","1.62","0.17","49","46","3","0.939","0.61","2.38","63","63","0","1.000","0.00","2.50","9","16","35.04","15.91"
"13","Martin Jones","SEA","7","415.7","176","164","12","0.932","1.73","5.27","18.25","47","38","9","0.809","1.30","-0.27","45","43","2","0.956","0.29","2.94","69","68","1","0.986","0.14","1.74","15","33","37.66","14.00"
"29","Anthony Stolarz","ANA","2","81.1","57","53","4","0.930","2.96","1.59","7.2","31","27","4","0.871","2.96","1.76","11","11","0","1.000","0.00","1.21","13","13","0","1.000","0.00","0.52","5","15","25.07","11.00"
"41","Ilya Sorokin","NYI","6","359.51666666667","180","167","13","0.928","2.17","4.66","18.06","58","51","7","0.879","1.17","3.77","40","36","4","0.900","0.67","0.39","68","66","2","0.971","0.33","0.70","18","29","35.96","20.62"
"18","Scott Wedgewood","DAL","1","57.133333333333","27","25","2","0.926","2.10","0.65","1.59","2","2","0","1.000","0.00","0.37","9","9","0","1.000","0.00","0.99","15","13","2","0.867","2.10","-1.40","1","3","39.93","38.50"
"38","Vitek Vanecek","N.J","4","242.78333333333","122","113","9","0.926","2.22","2.97","14.86","37","30","7","0.811","1.73","-0.13","34","32","2","0.941","0.49","1.73","45","45","0","1.000","0.00","1.79","4","23","33.50","10.67"
"44","Igor Shesterkin","NYR","5","310.85","163","151","12","0.926","2.32","3.99","15.6","48","44","4","0.917","0.77","4.91","49","45","4","0.918","0.77","1.38","60","56","4","0.933","0.77","-1.62","26","34","32.25","26.08"
"3","Jaroslav Halak","NYR","2","119.76666666667","53","49","4","0.925","2.00","1.20","5.79","16","15","1","0.938","0.50","1.97","18","16","2","0.889","1.00","-0.02","18","17","1","0.944","0.50","-0.29","2","9","27.96","23.00"
