"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"273","Nathan MacKinnon","COL","C","8","183.83333333333","4","11","8","3","15","75.00","52","7.69","3.92","77","62","42","11","1","4","0","0","0","0","0","2","5","10","3","7","2","57","76","42.86"
"140","Zach Hyman","EDM","L","8","163.93333333333","6","8","5","3","14","66.67","37","16.22","6.05","57","49","49","30","2","7","13","5","4","1","0","3","2","4","6","20","3","0","0","-"
"302","Leon Draisaitl","EDM","C","8","167.55","6","7","5","2","13","81.25","16","37.50","2.18","26","21","17","10","0","2","4","2","2","0","0","1","6","8","11","21","0","68","63","51.91"
"306","Nikolaj Ehlers","WPG","L","8","129.65","4","9","6","3","13","100.00","24","16.67","2.4","49","39","25","6","0","5","2","1","1","0","0","1","4","8","10","10","2","0","1","0.00"
"358","Connor McDavid","EDM","C","8","174.96666666667","7","6","6","0","13","76.47","46","15.22","5.91","60","53","47","30","2","5","2","1","1","0","0","6","0","10","8","15","1","50","43","53.76"
"562","Rasmus Dahlin","BUF","D","9","228.76666666667","3","10","6","4","13","65.00","18","16.67","1.1","39","24","19","4","1","5","16","4","3","0","1","3","8","4","10","11","11","0","0","-"
"391","Mitchell Marner","TOR","R","8","169.25","3","9","4","5","12","70.59","17","17.65","1.2","33","21","13","4","3","4","4","2","2","0","0","1","8","11","6","9","3","0","1","0.00"
"62","Steven Stamkos","T.B","C","7","136.05","6","5","2","3","11","78.57","29","20.69","3.49","50","38","29","9","2","3","4","2","2","0","0","1","4","2","8","12","5","55","31","63.95"
"174","Nikita Kucherov","T.B","R","7","126.43333333333","4","7","3","4","11","73.33","24","16.67","2.62","37","31","24","11","6","4","4","2","2","0","0","4","7","5","5","7","3","0","0","-"
"318","David Pastrnak","BOS","R","7","130.01666666667","8","3","2","1","11","64.71","29","27.59","2.34","49","38","29","9","3","2","8","4","4","0","0","3","10","4","11","10","4","0","0","-"
"418","Matthew Tkachuk","FLA","L","8","154.53333333333","4","7","4","3","11","64.71","34","11.76","4.79","54","41","39","24","0","11","11","4","3","1","0","5","7","1","6","4","6","0","1","0.00"
"548","Quinn Hughes","VAN","D","8","209.06666666667","3","8","6","2","11","64.71","12","25.00","0.63","32","18","10","1","0","3","0","0","0","0","0","3","6","6","4","13","10","0","0","-"
"11","Evgeni Malkin","PIT","C","7","140.26666666667","4","6","4","2","10","76.92","28","14.29","4.81","50","39","39","20","2","9","4","2","2","0","0","4","11","4","5","11","2","33","35","48.53"
"26","Brad Marchand","BOS","L","7","128.35","4","6","5","1","10","83.33","20","20.00","2.52","37","30","23","12","1","0","4","2","2","0","0","3","6","4","7","10","3","3","6","33.33"
"85","John Tavares","TOR","C","8","144.51666666667","4","6","3","3","10","76.92","35","11.43","4.92","52","47","42","27","0","0","4","2","2","0","0","2","2","2","8","12","4","72","60","54.55"
"274","Aleksander Barkov","FLA","C","8","168.86666666667","3","7","4","3","10","58.82","14","21.43","1.83","27","22","16","7","1","3","0","0","0","0","0","2","3","4","7","6","6","93","94","49.73"
"301","Sam Reinhart","FLA","C","8","159.41666666667","3","7","5","2","10","71.43","14","21.43","2.81","26","21","17","9","2","2","2","1","1","0","0","1","4","5","7","16","6","3","11","21.43"
