"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"366","Connor McDavid","EDM","C","8","189.05","10","11","7","4","21","91.30","47","21.28","5.54","73","60","48","20","3","5","4","2","2","0","0","6","5","11","11","12","2","64","46","58.18"
"291","Max Domi","CHI","C","8","146.68333333333","4","10","8","2","14","87.50","29","13.79","2.91","46","39","22","10","0","2","16","4","3","0","1","1","7","6","3","8","4","66","76","46.48"
"649","Dawson Mercer","N.J","C","7","121.91666666667","9","5","2","3","14","87.50","22","40.91","4.09","29","27","25","19","3","6","2","1","1","0","0","0","4","3","3","9","4","3","2","60.00"
"282","Nathan MacKinnon","COL","C","7","160.71666666667","7","6","4","2","13","86.67","39","17.95","2.85","59","44","29","6","0","5","4","2","2","0","0","1","2","4","3","9","4","54","71","43.20"
"398","Mitchell Marner","TOR","R","7","131.63333333333","2","10","7","3","12","85.71","11","18.18","0.99","31","16","15","3","0","3","2","1","1","0","0","1","4","15","4","15","3","0","0","-"
"510","Elias Pettersson","VAN","C","6","135.41666666667","3","9","6","3","12","80.00","24","12.50","3","46","33","21","5","1","4","2","1","1","0","0","2","3","6","2","8","10","38","63","37.62"
"19","Anze Kopitar","L.A","C","7","147.63333333333","8","3","3","0","11","91.67","17","47.06","2.12","31","26","19","9","2","2","0","0","0","0","0","2","1","2","4","0","8","74","63","54.01"
"32","Claude Giroux","OTT","R","7","122.06666666667","4","7","5","2","11","84.62","20","20.00","1.73","30","26","16","8","1","1","4","2","2","0","0","2","1","3","9","3","1","67","53","55.83"
"313","Leon Draisaitl","EDM","C","8","179.3","6","5","5","0","11","68.75","21","28.57","2.82","39","30","21","6","0","2","0","0","0","0","0","1","12","12","9","13","2","79","67","54.11"
"315","William Nylander","TOR","R","7","114.75","4","7","3","4","11","91.67","25","16.00","3.16","39","31","25","16","0","2","4","2","2","0","0","0","3","4","0","10","4","1","0","100.00"
