"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"399","Artemi Panarin","NYR","L","6","121.98333333333","4","8","3","5","12","92.31","16","25.00","1.72","28","21","14","3","1","3","4","2","2","0","0","2","6","2","3","3","1","0","0","-"
"288","Valeri Nichushkin","COL","R","6","122.1","6","5","2","3","11","73.33","21","28.57","2.27","34","25","18","11","2","0","0","0","0","0","0","1","1","1","9","4","5","0","1","0.00"
"16","Sidney Crosby","PIT","C","5","94.266666666667","3","7","3","4","10","90.91","18","16.67","1.96","28","23","19","7","1","5","4","2","2","0","0","0","5","7","6","6","3","40","36","52.63"
"123","Mats Zuccarello","MIN","R","5","107.66666666667","4","6","4","2","10","83.33","22","18.18","1.62","36","29","17","5","1","4","2","1","1","0","0","2","6","1","4","0","3","3","4","42.86"
"322","David Pastrnak","BOS","R","6","121.28333333333","4","6","4","2","10","83.33","37","10.81","3.91","66","49","37","12","5","6","4","2","2","0","0","5","12","4","4","7","1","2","2","50.00"
"361","Connor McDavid","EDM","C","5","120.53333333333","5","5","4","1","10","90.91","19","26.32","3.34","27","25","18","8","1","1","4","2","2","0","0","1","8","3","10","8","2","33","33","50.00"
"63","Steven Stamkos","T.B","C","6","125.61666666667","7","2","1","1","9","90.00","25","28.00","2.7","45","33","31","10","7","2","6","3","3","0","0","0","3","0","6","9","7","40","40","50.00"
"280","Nathan MacKinnon","COL","C","6","129.06666666667","3","6","4","2","9","60.00","29","10.34","2.34","46","39","30","9","2","3","6","3","3","0","0","5","3","6","11","8","3","68","56","54.84"
"368","Mikko Rantanen","COL","R","6","124.46666666667","3","6","5","1","9","69.23","16","18.75","1.66","33","25","17","4","2","2","4","2","2","0","0","1","2","4","4","11","2","9","18","33.33"
"135","Kevin Hayes","PHI","C","6","110.93333333333","1","7","6","1","8","72.73","13","7.69","0.99","21","17","10","3","0","2","0","0","0","0","0","2","5","2","1","7","0","40","56","41.67"
"179","Nikita Kucherov","T.B","R","6","134.26666666667","0","8","6","2","8","80.00","19","0.00","2.11","38","27","25","8","2","6","2","1","1","0","0","6","7","7","2","3","4","0","0","-"
"184","Mika Zibanejad","NYR","C","6","124.78333333333","4","4","3","1","8","80.00","32","12.50","4.53","52","47","34","8","1","2","0","0","0","0","0","4","5","3","4","3","3","48","47","50.53"
