"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"381","Connor McDavid","EDM","C","33","144.4","13","21","12","9","34","87.18","47","27.66","7.21","72","60","53","18","1","5","2","1","1","0","0","1","16","3","3","8","1","5","4","55.56"
"326","Leon Draisaitl","EDM","C","33","145.35","13","13","10","3","26","65.00","45","28.89","6.54","74","62","47","13","0","7","4","2","2","0","0","1","7","2","0","9","0","87","67","56.49"
"495","Tage Thompson","BUF","C, R","32","118.76666666667","12","10","5","5","22","75.86","50","24.00","4.48","72","60","38","7","2","3","0","0","0","0","0","1","4","1","1","6","0","9","12","42.86"
"186","Ryan Nugent-Hopkins","EDM","C","33","143.76666666667","6","15","7","8","21","53.85","27","22.22","4.29","42","35","32","13","0","2","2","1","1","0","0","1","1","0","2","1","2","2","6","25.00"
"342","David Pastrnak","BOS","R","31","132.03333333333","10","11","7","4","21","77.78","57","17.54","5.29","97","74","34","9","0","7","2","1","1","0","0","1","11","1","1","6","1","1","0","100.00"
"185","Nikita Kucherov","T.B","R","31","138.35","5","15","9","6","20","86.96","34","14.71","3.62","65","49","31","5","4","3","2","1","1","0","0","1","15","2","3","5","1","0","0","-"
"617","Rasmus Dahlin","BUF","D","31","135.55","4","16","9","7","20","66.67","24","16.67","2.12","42","30","12","1","0","2","2","1","1","0","0","0","4","0","2","3","1","0","0","-"
"462","Alex DeBrincat","OTT","R","32","141.81666666667","5","14","9","5","19","67.86","36","13.89","4.91","71","48","49","7","1","8","0","0","0","0","0","1","1","3","0","2","1","0","0","-"
"106","Tyson Barrie","EDM","D","33","109.96666666667","2","16","5","11","18","64.29","14","14.29","1.33","31","20","8","1","0","2","4","2","2","0","0","1","2","5","1","1","2","0","0","-"
"437","Kirill Kaprizov","MIN","L","31","119.05","9","9","8","1","18","75.00","45","20.00","7.2","76","59","53","22","1","9","0","0","0","0","0","3","2","0","1","5","1","0","0","-"
"27","Brad Marchand","BOS","L","23","90.033333333333","5","12","7","5","17","73.91","20","25.00","2.43","34","26","20","4","0","2","4","2","2","0","0","1","8","1","1","3","0","5","1","83.33"
"190","Mika Zibanejad","NYR","C","34","129.81666666667","10","7","4","3","17","73.91","51","19.61","6.52","81","68","34","9","0","5","2","1","1","0","0","1","6","0","0","2","0","5","8","38.46"
"545","Jason Robertson","DAL","L","33","93.683333333333","6","11","5","6","17","77.27","43","13.95","4.94","71","54","33","11","1","6","4","2","2","0","0","0","2","0","0","3","0","0","0","-"
"11","Evgeni Malkin","PIT","C","32","123.6","4","12","6","6","16","88.89","26","15.38","3.63","55","38","34","7","2","2","0","0","0","0","0","0","9","3","1","7","0","22","14","61.11"
"124","Mats Zuccarello","MIN","R","31","118.18333333333","6","10","5","5","16","66.67","29","20.69","2.22","47","38","16","3","0","6","0","0","0","0","0","1","3","1","2","2","1","0","0","-"
"389","Mikko Rantanen","COL","R","30","133.73333333333","4","12","10","2","16","64.00","20","20.00","3.34","40","34","19","5","2","5","2","1","1","0","0","1","3","1","1","8","0","13","28","31.71"
"427","Artemi Panarin","NYR","L","34","129.6","1","15","10","5","16","72.73","23","4.35","2.88","59","39","26","3","0","8","4","2","2","0","0","1","5","0","2","1","0","0","0","-"
"558","Cale Makar","COL","D","30","128.9","4","12","8","4","16","66.67","25","16.00","2.37","55","37","20","0","0","4","4","2","2","0","0","0","4","1","2","3","2","0","0","-"
"576","Drake Batherson","OTT","R","32","123.05","8","8","5","3","16","61.54","28","28.57","6.76","54","44","47","26","0","6","2","1","1","0","0","0","5","2","1","10","0","0","1","0.00"
