"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"63","Erik Karlsson","S.J","D","7","184.75","1","12","7","5","13","81.25","16","6.25","1.06","28","19","9","2","2","4","2","1","1","0","0","2","10","5","4","7","6","0","0","-"
"231","Erik Gustafsson","WSH","D","7","146.96666666667","6","7","3","4","13","72.22","20","30.00","1.66","36","32","13","5","1","0","2","1","1","0","0","0","8","4","6","18","8","0","0","-"
"353","Connor McDavid","EDM","C","7","155.61666666667","5","7","7","0","12","92.31","22","22.73","3.01","36","30","30","11","2","6","2","1","1","0","0","5","9","9","1","13","9","38","61","38.38"
"216","Chandler Stephenson","VGK","C","7","147.58333333333","3","8","3","5","11","73.33","9","33.33","1.26","21","15","13","3","0","3","0","0","0","0","0","0","5","9","5","6","5","81","62","56.64"
"349","Kyle Connor","WPG","L","8","159","4","7","4","3","11","78.57","21","19.05","2.09","38","28","25","13","1","4","0","0","0","0","0","1","4","3","4","5","5","0","0","-"
"504","Jason Robertson","DAL","L","7","142.75","2","9","8","1","11","100.00","30","6.67","3.14","67","40","33","8","2","6","0","0","0","0","0","1","3","6","5","9","0","0","1","0.00"
"10","Alex Ovechkin","WSH","L","7","143.35","6","4","3","1","10","62.50","30","20.00","3.83","43","35","22","10","2","4","2","1","1","0","0","2","6","3","15","1","0","0","0","-"
"120","Evgeny Kuznetsov","WSH","C","7","127.8","2","8","7","1","10","83.33","20","10.00","1.85","35","27","20","4","1","2","2","1","1","0","0","0","7","7","4","1","2","34","41","45.33"
"150","Mark Stone","VGK","R","7","150.26666666667","4","6","4","2","10","62.50","26","15.38","4.96","43","34","36","25","2","5","2","1","1","0","0","1","5","14","5","6","1","0","1","0.00"
"173","Ryan Nugent-Hopkins","EDM","C","7","143.76666666667","4","6","1","5","10","71.43","17","23.53","2.33","33","25","26","8","2","1","0","0","0","0","0","0","2","4","5","3","2","46","46","50.00"
"277","Bo Horvat","VAN","C","7","143.51666666667","5","5","3","2","10","76.92","12","41.67","2.66","24","19","20","9","0","1","0","0","0","0","0","3","5","4","6","4","4","72","68","51.43"
"312","David Pastrnak","BOS","R","7","135.68333333333","6","4","3","1","10","76.92","33","18.18","4.47","62","44","29","10","2","8","2","1","1","0","0","2","13","4","3","10","6","0","1","0.00"
"358","Timo Meier","S.J","R","7","148.1","6","4","3","1","10","71.43","35","17.14","3.23","64","48","32","11","9","6","2","1","1","0","0","5","1","3","20","8","3","4","2","66.67"
"450","Pierre-Luc Dubois","WPG","L","8","150.45","3","7","3","4","10","71.43","18","16.67","2.78","33","30","22","14","0","1","4","2","2","0","0","4","5","3","7","13","13","35","61","36.46"
"497","Elias Pettersson","VAN","C","5","96.683333333333","4","6","5","1","10","90.91","14","28.57","1.77","29","22","20","7","1","1","0","0","0","0","0","1","4","3","6","8","5","26","34","43.33"
"119","Tyler Toffoli","CGY","R","7","118.51666666667","5","4","2","2","9","69.23","17","29.41","3.27","33","29","18","7","0","2","4","1","1","0","0","3","2","1","4","5","1","3","0","100.00"
"187","Phillip Danault","L.A","C","7","127.23333333333","5","4","2","2","9","90.00","21","23.81","1.69","33","27","16","7","0","2","4","2","2","0","0","1","0","1","3","8","9","61","53","53.51"
"274","Elias Lindholm","CGY","C","7","127.83333333333","3","6","4","2","9","75.00","14","21.43","1.84","23","21","14","5","0","2","4","2","2","0","0","1","2","3","6","1","2","88","52","62.86"
"280","Josh Morrissey","WPG","D","8","182.86666666667","1","8","4","4","9","69.23","12","8.33","0.83","35","24","10","2","0","1","2","1","1","0","0","2","6","5","9","6","8","0","0","-"
"301","William Nylander","TOR","R","6","117.18333333333","4","5","3","2","9","69.23","29","13.79","3.42","39","36","25","12","1","2","2","1","1","0","0","2","1","8","1","8","1","1","1","50.00"
"368","Travis Konecny","PHI","R","6","133.91666666667","6","3","2","1","9","81.82","18","33.33","2.16","32","22","19","7","1","1","4","2","2","0","0","4","2","2","8","7","1","4","4","50.00"
"425","Alex DeBrincat","OTT","R","7","141.71666666667","4","5","3","2","9","60.00","29","13.79","2.6","47","35","33","10","3","6","2","1","1","0","0","2","5","7","13","6","0","0","0","-"
"530","Drake Batherson","OTT","R","7","134.81666666667","4","5","1","4","9","75.00","22","18.18","3.06","37","31","24","13","1","6","2","1","1","0","0","1","3","5","17","9","4","0","0","-"
"7","Patrice Bergeron","BOS","C","7","123.16666666667","5","3","2","1","8","66.67","31","16.13","3.37","46","38","33","14","1","6","2","1","1","0","0","0","1","4","7","6","6","105","51","67.31"
"25","Brad Marchand","BOS","L","7","132.51666666667","1","7","3","4","8","66.67","19","5.26","1.54","29","22","21","9","1","2","4","2","2","0","0","3","10","3","5","9","3","2","1","66.67"
"32","Jordan Staal","CAR","C","7","120.01666666667","3","5","1","4","8","100.00","13","23.08","1.19","17","15","12","6","0","3","0","0","0","0","0","2","4","2","15","10","4","74","62","54.41"
"37","Jamie Benn","DAL","L","7","113.53333333333","3","5","2","3","8","53.33","16","18.75","2.91","28","22","22","10","0","7","0","0","0","0","0","0","3","8","10","3","4","56","33","62.92"
"172","Nikita Kucherov","T.B","R","6","115.33333333333","2","6","3","3","8","50.00","23","8.70","2.1","50","32","29","12","5","4","2","1","1","0","0","1","2","1","3","6","3","0","0","-"
"307","Alex Tuch","BUF","R","4","79.366666666667","2","6","4","2","8","80.00","12","16.67","1.84","19","17","12","5","2","2","0","0","0","0","0","2","1","2","4","0","3","1","1","50.00"
"308","Tony DeAngelo","PHI","D","6","142.88333333333","3","5","4","1","8","72.73","21","14.29","0.77","27","21","5","2","0","3","2","1","1","0","0","2","7","7","10","3","3","0","0","-"
"327","Michael Amadio","VGK","C","7","109.5","4","4","3","1","8","80.00","22","18.18","2.68","31","27","19","12","3","7","2","1","1","0","0","1","2","8","5","10","0","5","4","55.56"
"330","Viktor Arvidsson","L.A","R","7","114.91666666667","2","6","6","0","8","66.67","18","11.11","2.37","31","25","21","12","3","2","2","1","1","0","0","5","2","1","3","13","2","3","2","60.00"
