"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"14","Cam Talbot","OTT","1","27.983333333333","13","13","0","1.000","0.00","1.24","1.52","4","4","0","1.000","0.00","0.73","4","4","0","1.000","0.00","0.41","2","2","0","1.000","0.00","0.08","0","2","50.77","-"
"60","Jake Oettinger","DAL","7","385.25","186","177","9","0.952","1.40","8.73","17.27","44","41","3","0.932","0.47","5.06","44","42","2","0.955","0.31","2.56","92","88","4","0.957","0.62","-0.47","8","19","35.37","26.56"
"1","Craig Anderson","BUF","3","180.48333333333","92","87","5","0.946","1.66","3.77","8.65","27","24","3","0.889","1.00","1.94","25","23","2","0.920","0.66","0.59","34","34","0","1.000","0.00","1.30","3","14","35.38","13.60"
"59","Stuart Skinner","EDM","5","285.11666666667","177","167","10","0.944","2.10","6.87","17.57","42","38","4","0.905","0.84","3.69","63","57","6","0.905","1.26","0.52","62","62","0","1.000","0.00","2.38","14","25","35.05","26.10"
"56","Carter Hart","PHI","7","428.21666666667","262","247","15","0.943","2.10","9.98","26.85","79","77","2","0.975","0.28","12.47","80","72","8","0.900","1.12","0.29","92","87","5","0.946","0.70","-1.47","23","55","33.98","27.53"
"49","Adin Hill","VGK","4","244.43333333333","116","109","7","0.940","1.72","4.06","8.61","23","18","5","0.783","1.23","-0.79","37","35","2","0.946","0.49","1.83","48","48","0","1.000","0.00","1.84","10","12","39.51","17.29"
"40","Ilya Sorokin","NYI","8","472.58333333333","251","235","16","0.936","2.03","7.93","27.38","80","71","9","0.888","1.14","5.65","72","67","5","0.931","0.63","2.46","92","90","2","0.978","0.25","1.53","20","51","32.42","21.19"
"23","Magnus Hellberg","OTT","1","60","31","29","2","0.935","2.00","0.96","2.94","12","10","2","0.833","2.00","0.20","6","6","0","1.000","0.00","0.62","13","13","0","1.000","0.00","0.50","3","5","28.45","12.50"
"68","Arvid Soderblom","CHI","3","177.01666666667","108","101","7","0.935","2.37","3.30","9.78","32","27","5","0.844","1.69","0.86","24","23","1","0.958","0.34","1.49","45","44","1","0.978","0.34","0.72","7","24","36.98","16.57"
"41","Ville Husso","DET","6","359.55","196","183","13","0.934","2.17","5.68","17.38","46","42","4","0.913","0.67","4.42","48","40","8","0.833","1.34","-3.03","85","84","1","0.988","0.17","2.26","14","30","37.95","20.38"
"63","Logan Thompson","VGK","8","476.66666666667","241","225","16","0.934","2.01","6.97","21.45","63","52","11","0.825","1.38","0.54","57","54","3","0.947","0.38","2.90","102","101","1","0.990","0.13","2.91","15","36","38.89","22.44"
"66","Kevin Lankinen","NSH","3","177.98333333333","104","97","7","0.933","2.36","2.91","10.45","27","24","3","0.889","1.01","1.94","29","27","2","0.931","0.67","1.00","42","40","2","0.952","0.67","-0.39","9","23","36.04","23.71"
"28","Connor Hellebuyck","WPG","8","485.61666666667","269","250","19","0.929","2.35","6.64","28.38","82","70","12","0.854","1.48","3.02","82","79","3","0.963","0.37","5.49","98","94","4","0.959","0.49","-0.24","14","53","32.91","19.16"
"29","Linus Ullmark","BOS","9","497.41666666667","255","237","18","0.929","2.17","6.31","22.04","61","51","10","0.836","1.21","1.17","73","67","6","0.918","0.72","1.56","92","90","2","0.978","0.24","1.53","10","37","39.64","20.11"
"47","Sam Montembeault","MTL","4","242.85","138","128","10","0.928","2.47","3.15","14.16","41","35","6","0.854","1.48","1.51","43","41","2","0.953","0.49","2.45","48","46","2","0.958","0.49","-0.16","7","26","31.80","19.00"
"13","Darcy Kuemper","WSH","9","535.55","270","249","21","0.922","2.35","4.74","25.14","72","58","14","0.806","1.57","-0.81","53","47","6","0.887","0.67","-0.51","131","130","1","0.992","0.11","4.02","16","35","36.14","15.81"
"48","Ilya Samsonov","TOR","7","417.08333333333","200","184","16","0.920","2.30","3.07","20.16","61","54","7","0.885","1.01","4.17","55","47","8","0.855","1.15","-2.30","77","76","1","0.987","0.14","1.95","15","37","34.16","19.94"
"55","Charlie Lindgren","WSH","3","178.1","111","102","9","0.919","3.03","1.58","11.08","31","24","7","0.774","2.36","-1.32","34","32","2","0.941","0.67","1.52","41","41","0","1.000","0.00","1.57","11","11","32.73","14.89"
