"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"424","Connor McDavid","EDM","C","53","1200","42","55","37","18","97","82.20","221","19.00","27.14","319","274","229","104","10","23","20","10","10","0","0","27","56","48","54","79","31","319","315","50.32"
"356","Leon Draisaitl","EDM","C","51","1120.5","29","49","41","8","78","67.83","156","18.59","19.42","261","215","161","65","3","26","22","11","11","0","0","17","61","44","34","95","30","488","429","53.22"
"200","Nikita Kucherov","T.B","R","52","1066.1166666667","20","57","33","24","77","78.57","175","11.43","19.25","348","254","203","71","39","30","28","14","14","0","0","28","62","38","40","71","22","0","0","-"
"501","Matthew Tkachuk","FLA","L","52","1058.0666666667","27","46","23","23","73","71.57","205","13.17","29.99","355","271","243","135","12","48","74","26","22","2","2","29","45","23","35","41","24","8","14","36.36"
"373","David Pastrnak","BOS","R","52","1028.6666666667","38","34","22","12","72","76.60","248","15.32","24.53","451","327","225","72","16","37","32","15","15","0","0","20","77","34","59","85","17","5","8","38.46"
"75","Erik Karlsson","S.J","D","53","1348.1666666667","17","53","32","21","70","65.42","137","12.41","8.76","332","189","138","21","35","30","10","5","5","0","0","11","65","50","25","69","58","0","1","0.00"
"554","Tage Thompson","BUF","C, R","51","964.85","35","34","18","16","69","73.40","201","17.41","20.12","362","271","206","82","12","26","24","12","12","0","0","14","22","29","24","58","19","246","342","41.84"
"619","Jason Robertson","DAL","L","54","1017.55","33","36","22","14","69","75.82","211","15.64","22.83","383","279","212","82","6","40","14","7","7","0","0","4","42","44","33","53","10","0","1","0.00"
"769","Jack Hughes","N.J","C","50","1008.3333333333","35","32","19","13","67","76.14","229","15.28","25.89","369","281","229","83","34","24","4","2","2","0","0","20","50","42","11","75","13","75","151","33.19"
"463","Mitchell Marner","TOR","R","54","1150.3833333333","19","45","23","22","64","74.42","133","14.29","13.25","279","183","135","40","8","23","18","9","9","0","0","8","61","66","44","75","31","0","4","0.00"
"612","Elias Pettersson","VAN","C","51","1017.4333333333","25","39","25","14","64","70.33","168","14.88","18.89","322","244","183","69","6","22","6","3","3","0","0","20","33","34","46","54","61","271","343","44.14"
"201","Ryan Nugent-Hopkins","EDM","C","53","1046.8833333333","24","39","15","24","63","60.00","129","18.60","17.68","209","169","147","66","5","15","24","11","11","0","0","6","17","32","34","51","21","247","302","44.99"
"433","Mikko Rantanen","COL","R","51","1163.4166666667","34","29","24","5","63","69.23","197","17.26","20.47","335","265","174","62","10","26","44","18","17","0","1","20","23","35","55","84","27","134","165","44.82"
"17","Sidney Crosby","PIT","C","52","1045.3333333333","24","38","21","17","62","76.54","147","16.33","19.9","270","205","170","87","16","30","46","15","13","0","2","12","40","41","52","53","27","611","545","52.85"
"156","Zach Hyman","EDM","L","52","1068.7166666667","27","35","18","17","62","56.36","201","13.43","31.83","303","258","262","163","7","29","27","12","11","1","0","18","19","26","52","112","16","5","3","62.50"
"485","Kirill Kaprizov","MIN","L","52","1084.8","29","33","24","9","62","76.54","193","15.03","24.55","375","273","224","82","7","29","29","13","12","1","0","25","35","37","49","79","18","1","3","25.00"
"359","William Nylander","TOR","R","54","1006.2833333333","29","32","21","11","61","67.78","196","14.80","23.44","338","268","219","95","17","24","16","8","8","0","0","12","23","53","14","68","15","19","32","37.25"
"420","Kyle Connor","WPG","L","53","1086.7666666667","24","36","25","11","60","70.59","182","13.19","21.22","327","251","226","91","7","28","10","5","5","0","0","7","25","22","32","44","16","2","5","28.57"
"386","Brayden Point","T.B","C","52","1028.7833333333","32","27","12","15","59","63.44","160","20.00","22.95","247","212","220","133","28","22","7","2","1","1","0","13","26","39","18","70","21","267","268","49.91"
"475","Artemi Panarin","NYR","L","53","1066.5666666667","16","43","26","17","59","78.67","138","11.59","13.63","292","213","148","29","8","19","24","12","12","0","0","11","59","20","18","28","8","1","7","12.50"
"324","Nathan MacKinnon","COL","C","40","902.56666666667","16","42","26","16","58","73.42","208","7.69","18.44","359","275","194","57","12","20","20","10","10","0","0","20","25","28","29","41","23","329","384","46.14"
"332","Bo Horvat","NYI, VAN","C","53","1098","34","24","14","10","58","66.67","158","21.52","21.06","237","203","178","90","3","15","12","6","6","0","0","15","19","27","41","38","33","659","520","55.89"
"69","Steven Stamkos","T.B","C","52","1009.9333333333","24","33","19","14","57","61.96","179","13.41","23.36","318","244","207","81","31","32","28","14","14","0","0","11","36","21","60","59","35","350","274","56.09"
