"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"48","David Rittich","WPG","1","13.2","3","3","0","1.000","0.00","0.27","0.22","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.10","2","2","0","1.000","0.00","0.07","0","0","40.67","-"
"57","Mads Sogaard","OTT","1","5.3833333333333","3","3","0","1.000","0.00","0.27","0.28","1","1","0","1.000","0.00","0.17","0","0","0","-","0.00","0.00","2","2","0","1.000","0.00","0.07","0","0","31.00","-"
"58","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.09","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.04","0","0","51.00","-"
"49","Stuart Skinner","EDM","1","65","36","35","1","0.972","0.92","2.28","3.19","14","14","0","1.000","0.00","2.31","8","8","0","1.000","0.00","0.83","14","13","1","0.929","0.92","-0.48","1","7","26.97","35.00"
"35","Mackenzie Blackwood","N.J","1","59.766666666667","34","33","1","0.971","1.00","2.10","3.59","7","7","0","1.000","0.00","1.16","11","11","0","1.000","0.00","1.14","13","12","1","0.923","1.00","-0.51","3","5","41.38","56.00"
"25","Antti Raanta","CAR","1","60","30","29","1","0.967","1.00","1.73","2.35","8","8","0","1.000","0.00","1.32","8","8","0","1.000","0.00","0.83","12","11","1","0.917","1.00","-0.55","1","0","33.67","41.00"
"46","Carter Hart","PHI","4","243.6","130","125","5","0.962","1.23","6.84","11.72","39","37","2","0.949","0.49","4.44","27","25","2","0.926","0.49","0.81","57","56","1","0.982","0.25","1.13","5","22","35.65","20.20"
"50","Jake Oettinger","DAL","2","125","73","70","3","0.959","1.44","3.65","5.86","14","12","2","0.857","0.96","0.31","19","18","1","0.947","0.48","0.97","33","33","0","1.000","0.00","1.23","2","9","41.68","15.33"
"39","Adin Hill","VGK","2","78.683333333333","21","20","1","0.952","0.76","0.91","2.11","3","3","0","1.000","0.00","0.50","10","10","0","1.000","0.00","1.04","7","6","1","0.857","0.76","-0.74","0","2","33.33","17.00"
"53","Logan Thompson","VGK","2","105.45","62","59","3","0.952","1.71","2.65","5.11","14","12","2","0.857","1.14","0.31","16","15","1","0.938","0.57","0.66","29","29","0","1.000","0.00","1.08","6","13","37.97","13.33"
"11","Sergei Bobrovsky","FLA","3","177.98333333333","116","110","6","0.948","2.02","4.57","12.78","46","42","4","0.913","1.35","3.60","27","26","1","0.963","0.34","1.81","39","38","1","0.974","0.34","0.46","14","21","30.90","20.50"
"56","Pavel Francouz","COL","1","63.45","38","36","2","0.947","1.89","1.46","3.52","9","7","2","0.778","1.89","-0.51","14","14","0","1.000","0.00","1.46","11","11","0","1.000","0.00","0.41","3","5","39.58","14.50"
"5","Semyon Varlamov","NYI","3","188.58333333333","103","97","6","0.942","1.91","3.38","8.6","31","27","4","0.871","1.27","1.12","29","27","2","0.931","0.64","1.01","38","38","0","1.000","0.00","1.42","4","15","36.35","17.50"
"14","Philipp Grubauer","SEA","2","119.43333333333","51","48","3","0.941","1.51","1.65","4.16","7","6","1","0.857","0.50","0.16","16","16","0","1.000","0.00","1.66","26","24","2","0.923","1.00","-1.03","5","11","41.47","41.33"
"13","Scott Wedgewood","DAL","1","59.716666666667","30","28","2","0.933","2.01","0.73","2.74","8","6","2","0.750","2.01","-0.68","8","8","0","1.000","0.00","0.83","12","12","0","1.000","0.00","0.45","4","1","37.80","8.00"
"19","John Gibson","ANA","3","188.46666666667","134","125","9","0.933","2.87","3.20","15.28","47","44","3","0.936","0.96","4.76","30","25","5","0.833","1.59","-1.88","51","50","1","0.980","0.32","0.91","3","24","31.04","20.78"
"41","Connor Ingram","ARI","2","127.18333333333","89","83","6","0.933","2.83","2.11","6.86","26","23","3","0.885","1.42","1.29","24","21","3","0.875","1.42","-0.51","33","33","0","1.000","0.00","1.23","5","13","35.43","17.67"
"47","Filip Gustavsson","MIN","3","142.2","73","68","5","0.932","2.11","1.65","6.16","20","16","4","0.800","1.69","-0.70","23","22","1","0.957","0.42","1.39","28","28","0","1.000","0.00","1.05","7","6","32.34","14.40"
"22","Anthony Stolarz","ANA","1","62.25","29","27","2","0.931","1.93","0.64","2.57","7","5","2","0.714","1.93","-0.84","7","7","0","1.000","0.00","0.73","15","15","0","1.000","0.00","0.56","3","2","30.17","12.50"
