"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"365","Connor McDavid","EDM","C","7","166.71666666667","6","10","7","3","16","84.21","46","13.04","5.16","71","57","46","19","3","5","2","1","1","0","0","5","7","11","13","9","1","56","35","61.54"
"279","Nathan MacKinnon","COL","C","6","138.43333333333","5","7","5","2","12","92.31","34","14.71","2.42","49","38","23","7","0","4","4","2","2","0","0","1","4","4","3","6","3","52","65","44.44"
"288","Max Domi","CHI","C","7","128.23333333333","4","8","6","2","12","92.31","21","19.05","2.11","30","26","16","6","0","3","18","5","4","0","1","1","5","6","3","4","5","57","68","45.60"
"66","Roman Josi","NSH","D","7","173.86666666667","5","6","3","3","11","64.71","32","15.63","2.38","63","45","26","6","1","3","6","3","3","0","0","0","3","2","4","8","19","0","0","-"
"313","William Nylander","TOR","R","6","97.966666666667","4","7","3","4","11","100.00","24","16.67","3.14","35","30","22","16","0","2","0","0","0","0","0","0","2","4","0","9","3","1","0","100.00"
"378","Tommy Novak","NSH","C","6","91.033333333333","5","6","3","3","11","78.57","11","45.45","1.56","21","15","10","2","0","3","0","0","0","0","0","4","3","7","0","10","2","25","31","44.64"
"508","Elias Pettersson","VAN","C","6","132.83333333333","3","8","5","3","11","84.62","24","12.50","3.03","46","34","20","6","1","4","0","0","0","0","0","3","3","5","3","9","4","33","50","39.76"
"49","Patrick Kane","CHI","R","6","119.98333333333","7","3","3","0","10","83.33","23","30.43","1.64","32","27","18","7","2","0","0","0","0","0","0","0","9","4","2","2","2","0","0","-"
"310","Leon Draisaitl","EDM","C","7","157.83333333333","7","3","3","0","10","71.43","23","30.43","3.18","40","32","21","7","0","1","0","0","0","0","0","2","6","8","7","13","1","78","53","59.54"
"338","Brayden Point","T.B","C","7","134.5","4","6","4","2","10","83.33","17","23.53","3.12","35","26","32","20","3","4","0","0","0","0","0","1","4","3","10","11","2","36","31","53.73"
