"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"33","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.65","0.67","2","2","0","1.000","0.00","0.34","2","2","0","1.000","0.00","0.22","3","3","0","1.000","0.00","0.10","0","2","38.57","-"
"62","Pyotr Kochetkov","CAR","1","60","38","37","1","0.974","1.00","2.53","4.28","13","13","0","1.000","0.00","2.20","12","11","1","0.917","1.00","0.33","12","12","0","1.000","0.00","0.42","9","5","29.95","22.00"
"18","Anton Forsberg","OTT","1","60","34","33","1","0.971","1.00","2.16","3.01","7","6","1","0.857","1.00","0.18","8","8","0","1.000","0.00","0.88","16","16","0","1.000","0.00","0.55","2","3","39.47","8.00"
"24","Joonas Korpisalo","CBJ","3","173.78333333333","82","78","4","0.951","1.38","3.63","7.84","21","19","2","0.905","0.69","1.55","20","18","2","0.900","0.69","0.21","36","36","0","1.000","0.00","1.25","5","13","37.55","20.00"
"22","Andrei Vasilevskiy","T.B","4","243.9","141","134","7","0.950","1.72","6.12","12.8","42","41","1","0.976","0.25","6.09","42","38","4","0.905","0.98","0.65","52","50","2","0.962","0.49","-0.20","9","19","34.13","31.43"
"34","Ilya Sorokin","NYI","6","361.3","178","168","10","0.944","1.66","6.56","16.61","45","38","7","0.844","1.16","0.60","28","27","1","0.964","0.17","2.10","94","92","2","0.979","0.33","1.25","11","36","38.46","21.40"
"26","Linus Ullmark","BOS","4","239.33333333333","137","129","8","0.942","2.01","4.74","12.67","35","29","6","0.829","1.50","-0.09","33","33","0","1.000","0.00","3.65","59","57","2","0.966","0.50","0.04","22","34","36.58","18.63"
"12","Darcy Kuemper","WSH","3","183.03333333333","102","96","6","0.941","1.97","3.49","9.41","25","21","4","0.840","1.31","0.22","32","30","2","0.938","0.66","1.54","39","39","0","1.000","0.00","1.35","7","9","35.50","22.00"
"1","Craig Anderson","BUF","1","58.95","32","30","2","0.938","2.04","0.98","2.67","9","7","2","0.778","2.04","-0.48","9","9","0","1.000","0.00","1.00","14","14","0","1.000","0.00","0.48","0","3","33.00","8.50"
"2","Marc-Andre Fleury","MIN","3","178.41666666667","95","89","6","0.937","2.02","2.84","9.03","26","22","4","0.846","1.35","0.39","24","22","2","0.917","0.67","0.65","43","43","0","1.000","0.00","1.49","7","21","34.78","17.67"
"49","David Rittich","WPG","2","117.38333333333","62","58","4","0.935","2.04","1.77","6.04","15","14","1","0.933","0.51","1.53","16","14","2","0.875","1.02","-0.23","27","26","1","0.963","0.51","-0.07","5","11","33.18","24.50"
"28","Juuse Saros","NSH","5","305.7","178","166","12","0.933","2.36","4.56","18.65","50","44","6","0.880","1.18","2.45","58","54","4","0.931","0.79","2.42","61","59","2","0.967","0.39","0.11","13","25","32.28","23.00"
"52","Ukko-Pekka Luukkonen","BUF","3","182.91666666667","114","106","8","0.930","2.62","2.60","12.03","38","35","3","0.921","0.98","3.42","37","34","3","0.919","0.98","1.09","37","35","2","0.946","0.66","-0.72","4","16","31.39","25.13"
"57","Collin Delia","VAN","2","119.55","71","66","5","0.930","2.51","1.60","8.25","31","26","5","0.839","2.51","0.24","10","10","0","1.000","0.00","1.11","27","27","0","1.000","0.00","0.93","3","14","32.70","16.20"
"50","Stuart Skinner","EDM","4","237.81666666667","141","131","10","0.929","2.52","3.12","13.26","32","28","4","0.875","1.01","1.41","40","35","5","0.875","1.26","-0.58","60","59","1","0.983","0.25","1.08","7","15","35.73","26.00"
"7","Alex Stalock","CHI","3","176.83333333333","94","87","7","0.926","2.38","1.74","8.11","19","16","3","0.842","1.02","0.21","35","32","3","0.914","1.02","0.87","37","36","1","0.973","0.34","0.28","4","11","37.06","27.14"
"25","Connor Hellebuyck","WPG","4","237.28333333333","120","111","9","0.925","2.28","2.16","11.86","35","30","5","0.857","1.26","0.91","29","25","4","0.862","1.01","-0.79","49","49","0","1.000","0.00","1.70","4","12","38.13","16.11"
