"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"365","Connor McDavid","EDM","C","8","183.11666666667","10","11","7","4","21","91.30","45","22.22","5.65","74","60","48","22","2","4","4","2","2","0","0","7","7","8","10","12","3","66","48","57.89"
"309","Leon Draisaitl","EDM","C","8","177.76666666667","9","6","5","1","15","71.43","22","40.91","3.7","41","31","27","13","1","3","0","0","0","0","0","1","12","12","7","12","4","74","60","55.22"
"32","Claude Giroux","OTT","R","8","139.85","4","9","6","3","13","81.25","23","17.39","2.39","40","32","18","7","1","2","4","2","2","0","0","3","4","4","9","3","1","69","55","55.65"
"337","Brayden Point","T.B","C","8","149.88333333333","7","6","3","3","13","86.67","22","31.82","3.77","39","29","36","24","2","3","0","0","0","0","0","2","6","4","8","9","2","43","27","61.43"
"657","Dawson Mercer","N.J","C","7","128.21666666667","8","5","2","3","13","86.67","26","30.77","5.65","32","32","26","21","3","5","2","1","1","0","0","0","2","2","5","10","5","0","0","-"
"397","Mitchell Marner","TOR","R","7","139.58333333333","3","9","7","2","12","85.71","17","17.65","1.22","35","21","18","2","0","3","4","2","2","0","0","2","4","15","0","11","4","0","0","-"
"287","Max Domi","CHI, DAL","C","7","126.15","4","7","5","2","11","78.57","27","14.81","2.93","44","39","21","10","0","3","14","3","2","0","1","1","7","6","3","9","3","49","63","43.75"
"473","Tage Thompson","BUF","C","7","126.43333333333","6","5","4","1","11","78.57","23","26.09","2.26","41","30","24","10","1","1","0","0","0","0","0","3","5","7","5","6","2","42","39","51.85"
"175","Ryan Nugent-Hopkins","EDM","C","8","164.43333333333","3","7","5","2","10","50.00","17","17.65","1.82","25","20","19","9","1","3","7","2","1","1","0","3","2","7","4","4","2","26","30","46.43"
"278","Nathan MacKinnon","COL","C","7","160.38333333333","7","3","2","1","10","83.33","34","20.59","2.43","49","39","25","3","0","4","4","2","2","0","0","1","2","5","3","12","6","60","64","48.39"
"288","Josh Morrissey","WPG","D","8","202.13333333333","4","6","4","2","10","71.43","22","18.18","1.66","44","33","13","4","2","2","4","2","2","0","0","1","5","7","10","12","17","0","0","-"
"378","Tommy Novak","NSH","C","7","110.55","3","7","4","3","10","71.43","10","30.00","1.21","19","13","10","2","0","3","2","1","1","0","0","2","3","5","1","13","2","29","31","48.33"
"660","Tim Stützle","OTT","L","8","163.05","7","3","1","2","10","58.82","29","24.14","3.77","47","36","32","14","1","1","8","4","4","0","0","5","3","8","8","16","2","20","28","41.67"
"5","Brent Burns","CAR","D","6","136.1","1","8","6","2","9","81.82","16","6.25","1.04","38","26","19","3","2","4","0","0","0","0","0","0","4","4","0","3","3","0","0","-"
"66","Roman Josi","NSH","D","7","178.28333333333","3","6","2","4","9","75.00","26","11.54","1.44","50","32","20","5","1","2","4","2","2","0","0","2","5","2","6","11","16","0","0","-"
"98","Dmitry Orlov","BOS, WSH","D","6","123.78333333333","3","6","2","4","9","90.00","9","33.33","0.39","14","9","5","0","0","0","2","1","1","0","0","0","4","4","11","4","6","0","0","-"
"135","Jeff Skinner","BUF","L","7","123.41666666667","5","4","3","1","9","60.00","20","25.00","2.7","39","27","24","14","3","5","2","1","1","0","0","3","4","4","0","3","0","19","16","54.29"
"174","Nikita Kucherov","T.B","R","8","149.68333333333","2","7","5","2","9","81.82","28","7.14","3.33","55","43","40","13","9","6","2","1","1","0","0","4","13","3","4","11","1","1","0","100.00"
"180","Mark Scheifele","WPG","C","8","169.56666666667","4","5","3","2","9","69.23","22","18.18","3.1","32","29","27","20","1","2","2","1","1","0","0","2","7","6","7","9","2","67","65","50.76"
"255","Pavel Buchnevich","STL","L","5","109.46666666667","2","7","6","1","9","81.82","14","14.29","1.1","18","16","14","3","0","1","0","0","0","0","0","0","4","5","8","2","2","1","2","33.33"
"312","William Nylander","TOR","R","7","122.93333333333","2","7","3","4","9","90.00","23","8.70","2.72","35","28","24","12","0","2","4","2","2","0","0","1","3","4","0","6","4","1","0","100.00"
"326","David Pastrnak","BOS","R","7","138.95","5","4","1","3","9","81.82","28","17.86","4.23","64","44","35","8","2","4","0","0","0","0","0","4","10","6","9","13","4","1","1","50.00"
"366","Jack Eichel","VGK","C","7","137.63333333333","6","3","1","2","9","75.00","26","23.08","1.69","39","31","18","9","2","3","0","0","0","0","0","0","7","8","12","8","7","52","45","53.61"
"420","Kirill Kaprizov","MIN","L","8","177.16666666667","8","1","1","0","9","81.82","38","21.05","5.45","68","52","46","21","0","3","6","3","3","0","0","2","6","8","14","12","8","0","0","-"
"443","Alex DeBrincat","OTT","R","8","135.23333333333","2","7","5","2","9","100.00","20","10.00","2.12","36","25","22","7","0","5","2","1","1","0","0","0","2","5","7","7","3","1","1","50.00"
"571","Brady Tkachuk","OTT","L","8","142.98333333333","3","6","4","2","9","60.00","29","10.34","4.68","56","51","35","27","1","3","4","2","2","0","0","3","2","3","19","9","0","35","32","52.24"
"19","Anze Kopitar","L.A","C","7","148.98333333333","7","1","1","0","8","80.00","19","36.84","2.81","33","30","24","13","6","2","0","0","0","0","0","3","2","3","3","3","10","68","71","48.92"
"21","T.J. Oshie","WSH","R","6","101.43333333333","5","3","1","2","8","88.89","16","31.25","2.01","31","25","19","6","0","1","7","2","1","1","0","4","2","4","12","6","1","12","12","50.00"
"38","Jamie Benn","DAL","L","6","99.45","3","5","2","3","8","72.73","14","21.43","1.91","25","18","17","6","1","1","6","3","3","0","0","2","2","3","7","4","1","43","23","65.15"
