"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"173","David Pastrnak","BOS","R","1","19.05","1","3","3","0","4","80.00","6","16.67","0.48","9","6","4","2","1","2","0","0","0","0","0","0","1","1","0","3","0","1","1","50.00"
"192","Connor McDavid","EDM","C","1","23.6","3","1","1","0","4","100.00","5","60.00","1.13","6","6","5","2","0","0","4","2","2","0","0","0","5","0","5","1","1","5","7","41.67"
"198","Mikko Rantanen","COL","R","1","19.116666666667","0","4","3","1","4","100.00","3","0.00","0.2","5","4","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","2","6","25.00"
"6","David Krejci","BOS","C","1","17.883333333333","1","2","1","1","3","100.00","1","100.00","0.29","3","2","2","2","0","0","0","0","0","0","0","0","0","0","0","2","1","4","6","40.00"
"83","Nino Niederreiter","NSH","R","2","28.833333333333","3","0","0","0","3","75.00","3","100.00","0.24","7","5","3","1","0","0","2","1","1","0","0","0","0","0","4","2","0","0","0","-"
"102","Ryan Strome","ANA","C","1","18.283333333333","1","2","1","1","3","75.00","2","50.00","0.24","2","2","2","1","0","0","0","0","0","0","0","0","1","0","2","1","0","13","7","65.00"
"150","Artturi Lehkonen","COL","L","1","19.3","2","1","0","1","3","75.00","3","66.67","0.61","5","5","5","4","0","0","2","1","1","0","0","0","0","0","0","2","0","0","0","-"
"168","Leon Draisaitl","EDM","C","1","21.766666666667","1","2","2","0","3","60.00","1","100.00","0.1","1","1","1","0","0","0","2","1","1","0","0","0","2","3","1","2","1","10","8","55.56"
"220","Troy Terry","ANA","R","1","19.333333333333","2","1","1","0","3","60.00","4","50.00","0.29","7","4","5","2","0","0","0","0","0","0","0","0","1","1","0","4","0","0","0","-"
"263","Martin Necas","CAR","C","1","17.933333333333","1","2","2","0","3","100.00","2","50.00","0.24","4","3","2","2","0","1","0","0","0","0","0","0","2","2","0","0","0","2","1","66.67"
