"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"96","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.10","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.04","0","0","51.00","-"
"85","Joel Hofer","STL","2","117.16666666667","67","65","2","0.970","1.02","4.40","6.07","14","13","1","0.929","0.51","1.50","19","18","1","0.947","0.51","1.02","34","34","0","1.000","0.00","1.33","6","7","33.07","19.50"
"87","Ivan Prosvetov","ARI","3","179.5","105","100","5","0.952","1.67","5.04","11.25","26","24","2","0.923","0.67","2.64","30","27","3","0.900","1.00","0.19","47","47","0","1.000","0.00","1.83","8","22","34.99","19.40"
"23","Keith Kinkaid","BOS, COL","2","87.85","40","38","2","0.950","1.37","1.82","4.17","12","10","2","0.833","1.37","0.14","10","10","0","1.000","0.00","1.06","16","16","0","1.000","0.00","0.62","1","7","36.30","10.00"
"65","Joseph Woll","TOR","3","176.51666666667","96","90","6","0.938","2.04","3.18","8.99","26","21","5","0.808","1.70","-0.36","33","32","1","0.970","0.34","2.51","32","32","0","1.000","0.00","1.25","4","13","30.95","14.50"
"24","Laurent Brossoit","VGK","3","190.7","110","103","7","0.936","2.20","3.51","9.39","37","32","5","0.865","1.57","1.60","40","38","2","0.950","0.63","2.26","31","31","0","1.000","0.00","1.21","8","9","30.93","14.71"
"34","Linus Ullmark","BOS","42","2468.8833333333","1252","1171","81","0.935","1.97","38.67","111.88","349","301","48","0.862","1.17","14.27","329","312","17","0.948","0.41","18.04","486","470","16","0.967","0.39","2.95","111","197","36.71","20.19"
"68","Filip Gustavsson","MIN","32","1878.5666666667","919","854","65","0.929","2.08","22.84","82.01","227","192","35","0.846","1.12","5.50","266","244","22","0.917","0.70","6.33","380","372","8","0.979","0.26","6.82","76","127","35.62","19.80"
"76","Jiri Patera","VGK","2","120","70","65","5","0.929","2.50","1.69","7.87","22","18","4","0.818","2.00","-0.07","20","20","0","1.000","0.00","2.13","23","22","1","0.957","0.50","-0.10","4","13","31.69","11.20"
"48","Ilya Sorokin","NYI","52","3014.2833333333","1572","1453","119","0.924","2.37","31.25","158.41","487","413","74","0.848","1.47","12.89","399","369","30","0.925","0.60","12.49","610","595","15","0.975","0.30","8.79","106","314","34.21","20.47"
"88","Akira Schmid","N.J","16","847.06666666667","381","352","29","0.924","2.05","7.42","36.63","94","79","15","0.840","1.06","1.77","109","98","11","0.899","0.78","0.61","160","157","3","0.981","0.21","3.24","19","57","36.11","18.00"
"66","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.24","1.62","4","4","0","1.000","0.00","0.71","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.20","1","0","28.00","28.00"
"77","Jeremy Swayman","BOS","30","1635.9","752","692","60","0.920","2.20","11.88","71.8","211","185","26","0.877","0.95","11.65","209","184","25","0.880","0.92","-2.74","284","275","9","0.968","0.33","2.08","50","109","35.63","22.70"
"7","Alex Stalock","CHI","20","1059.5166666667","594","546","48","0.919","2.72","8.77","52.36","150","124","26","0.827","1.47","0.76","174","162","12","0.931","0.68","6.53","241","231","10","0.959","0.57","-0.60","36","81","35.26","22.15"
"83","Pavel Francouz","COL","15","900.28333333333","470","432","38","0.919","2.53","6.92","40.63","125","99","26","0.792","1.73","-3.70","125","119","6","0.952","0.40","7.31","193","187","6","0.969","0.40","1.53","24","65","35.93","19.87"
"71","Jake Oettinger","DAL","53","3124.75","1559","1431","128","0.918","2.46","21.01","144.17","420","350","70","0.833","1.34","4.94","413","371","42","0.898","0.81","1.98","636","620","16","0.975","0.31","8.80","91","216","35.66","19.34"
"79","Alexandar Georgiev","COL","50","2978.05","1554","1426","128","0.918","2.58","20.53","141.36","441","374","67","0.848","1.35","11.69","353","316","37","0.895","0.75","0.59","675","651","24","0.964","0.48","2.33","86","229","35.63","20.81"
"33","Connor Hellebuyck","WPG","54","3179.45","1681","1542","139","0.917","2.62","21.67","162.95","467","385","82","0.824","1.55","1.32","497","458","39","0.922","0.74","13.93","626","608","18","0.971","0.34","6.41","104","231","35.15","18.96"
"38","Juuse Saros","NSH","53","3140.3166666667","1733","1589","144","0.917","2.75","21.64","170.22","493","411","82","0.834","1.57","5.96","571","523","48","0.916","0.92","12.81","588","574","14","0.976","0.27","8.93","130","256","32.74","19.07"
"56","Ilya Samsonov","TOR","35","2066.1666666667","980","899","81","0.917","2.35","12.67","94.97","266","236","30","0.887","0.87","17.46","271","233","38","0.860","1.10","-9.14","392","379","13","0.967","0.38","2.29","56","161","34.82","21.64"
"84","Kevin Lankinen","NSH","16","888.68333333333","483","443","40","0.917","2.70","6.16","46.01","133","116","17","0.872","1.15","6.73","129","113","16","0.876","1.08","-2.26","193","186","7","0.964","0.47","0.53","33","80","34.55","23.15"
"82","Kevin Mandolese","OTT","3","182.2","119","109","10","0.916","3.29","1.37","12.28","37","32","5","0.865","1.65","1.60","43","39","4","0.907","1.32","0.58","36","35","1","0.972","0.33","0.40","9","18","32.06","21.30"
