"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"63","Erik Karlsson","S.J","D","6","151.98333333333","1","11","6","5","12","80.00","12","8.33","1","28","17","10","2","3","3","2","1","1","0","0","1","8","4","2","4","5","0","0","-"
"149","Mark Stone","VGK","R","7","155.03333333333","4","7","4","3","11","73.33","28","14.29","5.87","45","36","39","30","2","7","2","1","1","0","0","1","3","13","5","5","0","0","1","0.00"
"363","Travis Konecny","PHI","R","6","126.16666666667","7","4","2","2","11","91.67","17","41.18","2.02","29","20","18","7","1","1","4","2","2","0","0","5","2","3","9","8","1","3","2","60.00"
"10","Alex Ovechkin","WSH","L","6","125.1","6","4","3","1","10","62.50","28","21.43","3.61","39","33","20","8","1","4","2","1","1","0","0","1","5","2","9","0","0","0","0","-"
"212","Chandler Stephenson","VGK","C","7","149.41666666667","3","7","3","4","10","71.43","11","27.27","1.81","23","18","15","6","1","3","0","0","0","0","0","0","4","12","5","7","7","81","67","54.73"
"227","Erik Gustafsson","WSH","D","6","127.75","3","7","3","4","10","71.43","15","20.00","1.29","31","27","11","3","1","0","2","1","1","0","0","0","7","3","4","17","7","0","0","-"
"348","Connor McDavid","EDM","C","6","130.11666666667","4","6","6","0","10","90.91","14","28.57","1.9","22","17","19","7","2","4","2","1","1","0","0","3","7","7","1","10","7","34","51","40.00"
"487","Elias Pettersson","VAN","C","5","96.683333333333","4","6","5","1","10","90.91","14","28.57","1.77","29","22","20","7","1","1","0","0","0","0","0","1","4","3","6","8","5","26","34","43.33"
"170","Ryan Nugent-Hopkins","EDM","C","6","118.6","3","6","1","5","9","75.00","14","21.43","1.67","27","20","22","6","2","1","0","0","0","0","0","0","1","4","5","3","2","40","41","49.38"
"273","Bo Horvat","VAN","C","6","124.46666666667","4","5","3","2","9","75.00","11","36.36","2.56","22","18","18","9","0","1","0","0","0","0","0","3","5","3","5","4","4","57","62","47.90"
"322","Michael Amadio","VGK","C","7","111.35","5","4","3","1","9","81.82","21","23.81","2.52","28","26","19","12","3","6","2","1","1","0","0","1","1","6","5","11","0","4","3","57.14"
"355","Mikko Rantanen","COL","R","7","180.08333333333","4","5","4","1","9","75.00","40","10.00","3.39","71","53","33","9","1","6","4","2","2","0","0","3","4","5","13","16","4","12","12","50.00"
"7","Patrice Bergeron","BOS","C","7","126.13333333333","5","3","2","1","8","72.73","31","16.13","3.45","45","37","34","15","1","6","2","1","1","0","0","0","1","3","7","4","7","106","56","65.43"
"25","Brad Marchand","BOS","L","7","139.21666666667","1","7","4","3","8","66.67","22","4.55","1.97","35","26","23","10","1","3","2","1","1","0","0","3","12","3","6","9","4","2","1","66.67"
"121","Evgeny Kuznetsov","WSH","C","6","106.4","2","6","5","1","8","100.00","17","11.76","1.49","31","23","19","3","1","2","2","1","1","0","0","0","5","7","4","1","1","29","38","43.28"
"184","Phillip Danault","L.A","C","6","110.66666666667","4","4","2","2","8","88.89","16","25.00","1.43","28","22","13","5","0","2","2","1","1","0","0","0","0","1","2","7","7","52","43","54.74"
"296","William Nylander","TOR","R","5","99.183333333333","3","5","3","2","8","72.73","24","12.50","2.7","31","29","19","10","1","2","2","1","1","0","0","2","1","8","0","5","1","1","1","50.00"
"303","Tony DeAngelo","PHI","D","6","140.71666666667","3","5","4","1","8","66.67","20","15.00","0.74","26","20","5","2","0","2","4","2","2","0","0","2","5","7","10","3","2","0","0","-"
"307","David Pastrnak","BOS","R","7","136.4","5","3","2","1","8","66.67","30","16.67","3.3","54","41","29","11","1","5","4","2","2","0","0","2","12","3","5","9","5","0","1","0.00"
"325","Viktor Arvidsson","L.A","R","6","97.816666666667","2","6","6","0","8","72.73","17","11.76","2.21","28","23","19","12","2","2","2","1","1","0","0","4","2","0","3","11","1","3","1","75.00"
"344","Kyle Connor","WPG","L","6","121.43333333333","3","5","3","2","8","88.89","18","16.67","1.83","32","23","22","12","1","3","0","0","0","0","0","1","3","3","4","5","3","0","0","-"
"353","Timo Meier","S.J","R","6","128.4","5","3","2","1","8","72.73","26","19.23","2.94","53","40","29","10","7","5","2","1","1","0","0","3","2","3","16","7","3","2","2","50.00"
"494","Jason Robertson","DAL","L","6","121.3","2","6","6","0","8","100.00","27","7.41","2.78","56","35","26","6","2","6","0","0","0","0","0","0","3","4","4","8","0","0","1","0.00"
"37","Jamie Benn","DAL","L","6","97.683333333333","2","5","2","3","7","53.85","15","13.33","2.78","27","21","21","9","0","7","0","0","0","0","0","0","3","7","9","3","4","51","27","65.38"
