"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"26","Joonas Korpisalo","CBJ","2","56.366666666667","30","29","1","0.967","1.06","1.72","2.91","8","7","1","0.875","1.06","0.32","8","8","0","1.000","0.00","0.84","12","12","0","1.000","0.00","0.45","2","6","33.70","15.00"
"69","Pyotr Kochetkov","CAR","5","299.98333333333","123","118","5","0.959","1.00","6.14","11.63","36","34","2","0.944","0.40","3.94","34","31","3","0.912","0.60","0.56","44","44","0","1.000","0.00","1.66","21","14","37.80","21.60"
"58","Eetu Makiniemi","S.J","1","59.916666666667","24","23","1","0.958","1.00","1.17","1.61","6","6","0","1.000","0.00","0.99","7","6","1","0.857","1.00","-0.27","9","9","0","1.000","0.00","0.34","2","1","35.29","37.00"
"24","Andrei Vasilevskiy","T.B","4","239.06666666667","124","118","6","0.952","1.51","5.23","11.95","35","34","1","0.971","0.25","4.77","32","28","4","0.875","1.00","-0.65","54","53","1","0.981","0.25","1.04","3","19","34.70","24.00"
"61","Alexandar Georgiev","COL","6","372.33333333333","160","152","8","0.950","1.29","6.49","13.23","42","36","6","0.857","0.97","0.93","30","29","1","0.967","0.16","2.15","79","78","1","0.987","0.16","1.98","11","23","37.33","15.38"
"1","Craig Anderson","BUF","3","180.96666666667","104","98","6","0.942","1.99","3.42","8.96","28","25","3","0.893","0.99","1.62","33","32","1","0.970","0.33","2.46","41","39","2","0.951","0.66","-0.45","8","7","35.79","26.00"
"49","Casey DeSmith","PIT","2","117.35","67","63","4","0.940","2.05","2.07","5.68","17","15","2","0.882","1.02","0.80","18","17","1","0.944","0.51","0.89","27","26","1","0.963","0.51","0.02","3","6","37.16","27.25"
"56","Ukko-Pekka Luukkonen","BUF","3","178.38333333333","115","108","7","0.939","2.35","3.41","12.42","40","36","4","0.900","1.35","2.60","39","37","2","0.949","0.67","2.09","34","33","1","0.971","0.34","0.28","5","23","31.50","21.14"
"62","Collin Delia","VAN","1","59.85","33","31","2","0.939","2.01","0.99","3.89","12","10","2","0.833","2.01","-0.02","7","7","0","1.000","0.00","0.73","12","12","0","1.000","0.00","0.45","1","4","33.70","8.50"
"2","Marc-Andre Fleury","MIN","4","237.38333333333","110","103","7","0.936","1.77","2.96","9.26","32","26","6","0.813","1.52","-0.72","26","25","1","0.962","0.25","1.73","48","48","0","1.000","0.00","1.81","3","12","34.93","13.57"
