"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"18","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.94","2.92","9","8","1","0.889","1.00","0.52","9","9","0","1.000","0.00","1.02","11","11","0","1.000","0.00","0.49","0","5","37.65","8.00"
"2","Marc-Andre Fleury","MIN","3","175.9","83","80","3","0.964","1.02","4.88","7.96","22","22","0","1.000","0.00","3.71","25","23","2","0.920","0.68","0.82","34","33","1","0.971","0.34","0.50","12","10","31.31","26.33"
"61","Pavel Francouz","COL","2","121.83333333333","73","70","3","0.959","1.48","3.93","7.36","18","16","2","0.889","0.98","1.03","22","21","1","0.955","0.49","1.48","32","32","0","1.000","0.00","1.42","2","14","34.41","20.00"
"58","Jeremy Swayman","BOS","1","60","18","17","1","0.944","1.00","0.71","1.01","3","2","1","0.667","1.00","-0.49","4","4","0","1.000","0.00","0.45","10","10","0","1.000","0.00","0.44","1","0","44.61","15.00"
"27","Linus Ullmark","BOS","4","239.06666666667","121","114","7","0.942","1.76","4.48","10.26","37","35","2","0.946","0.50","4.24","23","22","1","0.957","0.25","1.60","54","50","4","0.926","1.00","-1.61","9","17","37.31","32.86"
"63","Akira Schmid","N.J","3","133.83333333333","51","48","3","0.941","1.34","1.84","4.7","9","7","2","0.778","0.90","-0.48","18","18","0","1.000","0.00","2.03","21","20","1","0.952","0.45","-0.07","1","6","36.06","11.33"
"20","Jordan Binnington","STL","6","360","200","188","12","0.940","2.00","6.98","16.66","46","39","7","0.848","1.17","0.75","58","56","2","0.966","0.33","4.55","87","84","3","0.966","0.50","0.85","11","31","35.81","25.92"
"57","Daniil Tarasov","CBJ","1","60","50","47","3","0.940","3.00","1.75","3.85","7","4","3","0.571","3.00","-1.82","20","20","0","1.000","0.00","2.26","20","20","0","1.000","0.00","0.88","3","5","40.28","6.00"
"60","Alexandar Georgiev","COL","4","243.55","130","122","8","0.938","1.97","4.34","9.61","32","28","4","0.875","0.99","1.39","28","27","1","0.964","0.25","2.16","59","56","3","0.949","0.74","-0.39","7","16","36.95","17.63"
"64","Spencer Knight","FLA","4","221.38333333333","123","115","8","0.935","2.17","3.67","11.45","32","30","2","0.938","0.54","3.39","30","27","3","0.900","0.81","0.39","55","52","3","0.945","0.81","-0.57","6","20","35.91","34.38"
