"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"44","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.35","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"22","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.93","2.92","9","8","1","0.889","1.00","0.59","9","9","0","1.000","0.00","0.96","11","11","0","1.000","0.00","0.43","0","5","37.65","8.00"
"86","Jaxson Stauber","CHI","2","120","67","63","4","0.940","2.00","2.33","6.24","23","21","2","0.913","1.00","2.05","15","13","2","0.867","1.00","-0.40","26","26","0","1.000","0.00","1.01","3","9","32.21","20.75"
"32","Linus Ullmark","BOS","31","1802.4333333333","892","836","56","0.937","1.86","28.31","79.46","234","203","31","0.868","1.03","10.24","234","223","11","0.953","0.37","13.95","362","348","14","0.961","0.47","0.06","92","145","37.30","22.66"
"31","Connor Hellebuyck","WPG","38","2271.2","1205","1114","91","0.924","2.40","22.90","115.83","324","276","48","0.852","1.27","9.10","339","312","27","0.920","0.71","9.14","470","454","16","0.966","0.42","2.25","70","173","36.40","21.16"
"79","Kevin Lankinen","NSH","11","635.65","369","341","28","0.924","2.64","6.88","34.62","97","86","11","0.887","1.04","6.09","101","89","12","0.881","1.13","-1.23","146","141","5","0.966","0.47","0.67","25","64","35.58","23.07"
"46","Ilya Sorokin","NYI","38","2170.9166666667","1124","1038","86","0.923","2.38","20.24","115.94","352","297","55","0.844","1.52","7.03","283","262","21","0.926","0.58","9.17","434","424","10","0.977","0.28","6.85","76","225","34.29","19.99"
"63","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.70","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.19","1","0","28.00","28.00"
"68","Jake Oettinger","DAL","38","2204.15","1082","999","83","0.923","2.26","19.27","103.8","307","263","44","0.857","1.20","10.10","267","239","28","0.895","0.76","0.47","456","445","11","0.976","0.30","6.71","77","153","34.56","19.98"
"65","Filip Gustavsson","MIN","19","1113.8333333333","541","499","42","0.922","2.26","9.14","49.91","137","115","22","0.839","1.19","2.14","156","142","14","0.910","0.75","2.63","218","212","6","0.972","0.32","2.46","50","81","35.74","20.86"
"37","Tristan Jarry","PIT","27","1583.6","886","816","70","0.921","2.65","13.75","75.44","235","194","41","0.826","1.55","0.41","231","216","15","0.935","0.57","9.63","366","352","14","0.962","0.53","0.21","44","118","37.09","20.59"
"36","Juuse Saros","NSH","37","2190.1333333333","1243","1143","100","0.920","2.74","17.49","121.18","352","298","54","0.847","1.48","8.03","408","370","38","0.907","1.04","5.50","421","413","8","0.981","0.22","8.35","85","171","33.04","20.16"
"75","Alexandar Georgiev","COL","33","1970.7833333333","1056","970","86","0.919","2.62","13.81","94.94","299","254","45","0.849","1.37","7.69","231","208","23","0.900","0.70","1.63","459","441","18","0.961","0.55","-0.18","56","155","36.09","20.55"
"80","Akira Schmid","N.J","9","456.16666666667","209","192","17","0.919","2.24","2.76","20.8","45","38","7","0.844","0.92","0.93","66","59","7","0.894","0.92","0.04","84","81","3","0.964","0.39","0.26","7","31","38.47","19.41"
