"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"6","Alex Stalock","CHI","2","80.5","47","46","1","0.979","0.75","3.58","4.7","14","14","0","1.000","0.00","2.62","14","13","1","0.929","0.75","0.45","16","16","0","1.000","0.00","0.62","5","7","31.26","31.00"
"1","Craig Anderson","BUF","1","60","36","35","1","0.972","1.00","2.51","2.43","10","10","0","1.000","0.00","1.87","6","5","1","0.833","1.00","-0.38","19","19","0","1.000","0.00","0.74","2","1","35.64","29.00"
"56","Jake Oettinger","DAL","3","180","87","84","3","0.966","1.00","5.48","8","18","17","1","0.944","0.33","2.37","18","16","2","0.889","0.67","-0.14","47","47","0","1.000","0.00","1.82","2","7","36.25","23.67"
"30","Tristan Jarry","PIT","3","179.18333333333","104","99","5","0.952","1.67","5.14","8.88","28","24","4","0.857","1.34","1.24","33","33","0","1.000","0.00","3.42","39","38","1","0.974","0.33","0.51","11","16","35.01","19.60"
"27","Antti Raanta","CAR","1","60","19","18","1","0.947","1.00","0.85","1.7","7","7","0","1.000","0.00","1.31","4","3","1","0.750","1.00","-0.59","6","6","0","1.000","0.00","0.23","3","4","36.16","30.00"
"55","Stuart Skinner","EDM","2","106.8","54","51","3","0.944","1.69","2.26","6.08","14","12","2","0.857","1.12","0.62","20","19","1","0.950","0.56","1.07","17","17","0","1.000","0.00","0.66","5","6","35.11","25.67"
"52","Carter Hart","PHI","3","180","105","99","6","0.943","2.00","4.24","10.83","34","34","0","1.000","0.00","6.37","29","25","4","0.862","1.33","-1.00","37","35","2","0.946","0.67","-0.57","15","24","33.91","32.67"
"10","Jake Allen","MTL","3","178.3","97","91","6","0.938","2.02","3.46","9.11","31","26","5","0.839","1.68","0.81","25","25","0","1.000","0.00","2.59","36","35","1","0.972","0.34","0.39","5","11","35.56","16.33"
"26","Linus Ullmark","BOS","4","204.2","113","106","7","0.938","2.06","4.02","9.25","20","17","3","0.850","0.88","0.75","33","30","3","0.909","0.88","0.42","47","46","1","0.979","0.29","0.82","3","18","40.98","21.43"
"59","Logan Thompson","VGK","3","177.66666666667","97","91","6","0.938","2.03","3.46","9.05","28","22","6","0.786","2.03","-0.76","21","21","0","1.000","0.00","2.17","42","42","0","1.000","0.00","1.63","7","18","38.62","12.00"
"37","Ilya Sorokin","NYI","3","175.3","93","87","6","0.935","2.05","3.07","11.39","36","32","4","0.889","1.37","2.74","29","27","2","0.931","0.68","1.00","26","26","0","1.000","0.00","1.01","10","27","30.22","18.50"
"46","Adin Hill","VGK","2","119.86666666667","61","57","4","0.934","2.00","1.95","3.79","9","6","3","0.667","1.50","-1.31","22","21","1","0.955","0.50","1.28","27","27","0","1.000","0.00","1.05","3","4","38.66","19.50"
"15","Scott Wedgewood","DAL","1","63.566666666667","43","40","3","0.930","2.83","1.19","4.43","17","16","1","0.941","0.94","2.18","13","11","2","0.846","1.89","-0.65","11","11","0","1.000","0.00","0.43","3","6","34.65","17.67"
"31","Eric Comrie","BUF","3","179.66666666667","128","119","9","0.930","3.01","3.48","12.07","37","31","6","0.838","2.00","0.93","43","40","3","0.930","1.00","1.45","41","41","0","1.000","0.00","1.59","5","19","36.72","19.67"
"8","Semyon Varlamov","NYI","1","59.883333333333","28","26","2","0.929","2.00","0.73","2.96","12","11","1","0.917","1.00","1.25","8","7","1","0.875","1.00","-0.17","7","7","0","1.000","0.00","0.27","4","3","27.75","10.50"
"45","Ilya Samsonov","TOR","3","183.53333333333","82","76","6","0.927","1.96","1.99","7.72","26","23","3","0.885","0.98","1.87","25","22","3","0.880","0.98","-0.41","27","27","0","1.000","0.00","1.05","5","15","36.70","15.50"
"38","Ville Husso","DET","2","120.13333333333","65","60","5","0.923","2.50","1.34","5.35","12","10","2","0.833","1.00","0.25","17","14","3","0.824","1.50","-1.24","29","29","0","1.000","0.00","1.12","8","5","39.23","17.60"
"50","Casey DeSmith","PIT","1","63.15","39","36","3","0.923","2.85","0.80","3.14","4","2","2","0.500","1.90","-1.25","19","19","0","1.000","0.00","1.97","14","13","1","0.929","0.95","-0.46","1","5","34.00","11.00"
"51","Charlie Lindgren","WSH","1","56.516666666667","39","36","3","0.923","3.18","0.80","4.24","14","11","3","0.786","3.18","-0.38","11","11","0","1.000","0.00","1.14","12","12","0","1.000","0.00","0.46","5","5","31.79","10.33"
"22","Andrei Vasilevskiy","T.B","4","238.26666666667","129","119","10","0.922","2.52","2.58","12.57","37","31","6","0.838","1.51","0.93","37","34","3","0.919","0.76","0.83","51","50","1","0.980","0.25","0.97","3","18","32.87","18.70"
"25","Connor Hellebuyck","WPG","3","180.51666666667","103","95","8","0.922","2.66","2.04","10.38","28","25","3","0.893","1.00","2.24","32","30","2","0.938","0.66","1.31","40","37","3","0.925","1.00","-1.45","2","21","35.49","26.00"
"18","Frederik Andersen","CAR","3","178.66666666667","87","80","7","0.920","2.35","1.48","8.18","23","20","3","0.870","1.01","1.31","32","31","1","0.969","0.34","2.31","22","19","3","0.864","1.01","-2.15","7","14","37.69","18.00"
"62","Kevin Lankinen","NSH","2","117.98333333333","74","68","6","0.919","3.05","1.21","7.72","19","17","2","0.895","1.02","1.56","23","21","2","0.913","1.02","0.38","28","26","2","0.929","1.02","-0.92","7","17","35.20","25.50"
