"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"287","Mikko Rantanen","COL","R","2","12.333333333333","0","5","4","1","5","100.00","0","-","0.37","3","3","1","0","1","1","0","0","0","0","0","0","0","0","0","3","0","2","5","28.57"
"100","Mats Zuccarello","MIN","R","2","10.4","2","2","1","1","4","100.00","4","50.00","0.26","6","5","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","-"
"213","Artturi Lehkonen","COL","L","2","11.883333333333","2","2","0","2","4","80.00","3","66.67","0.42","3","3","3","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"282","Connor McDavid","EDM","C","2","6.6333333333333","3","1","1","0","4","100.00","4","75.00","1.12","4","4","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"16","Sidney Crosby","PIT","C","2","9.5333333333333","0","3","2","1","3","100.00","5","0.00","0.59","6","6","4","0","0","2","0","0","0","0","0","0","1","2","0","0","0","0","0","-"
"207","Andre Burakovsky","SEA","L","3","9.4166666666667","1","2","1","1","3","75.00","3","33.33","0.23","5","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"224","Valeri Nichushkin","COL","R","2","12.166666666667","3","0","0","0","3","60.00","3","100.00","0.55","4","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"238","Leon Draisaitl","EDM","C","2","6.65","1","2","1","1","3","75.00","2","50.00","0.2","2","2","2","0","0","0","0","0","0","0","0","0","2","1","0","0","0","5","4","55.56"
"314","Kirill Kaprizov","MIN","L","2","11.416666666667","1","2","2","0","3","75.00","6","16.67","1.21","11","8","7","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"10","Evgeni Malkin","PIT","C","2","8.4333333333333","1","1","0","1","2","66.67","5","20.00","0.68","8","6","6","2","1","0","0","0","0","0","0","0","1","1","0","1","0","6","5","54.55"
"18","Anze Kopitar","L.A","C","3","13.65","0","2","1","1","2","100.00","1","0.00","0.08","3","1","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","5","5","50.00"
"50","Steven Stamkos","T.B","C","3","14.066666666667","2","0","0","0","2","100.00","4","50.00","0.48","8","5","4","1","1","0","0","0","0","0","0","0","0","0","0","2","0","1","4","20.00"
"51","Alex Pietrangelo","VGK","D","3","8.9166666666667","0","2","1","1","2","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"58","Justin Schultz","SEA","D","3","11.466666666667","0","2","1","1","2","100.00","2","0.00","0.1","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"73","John Tavares","TOR","C","3","9.9","1","1","0","1","2","100.00","3","33.33","0.53","4","3","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","7","3","70.00"
"76","Evander Kane","EDM","L","2","4.45","0","2","2","0","2","66.67","2","0.00","0.36","2","2","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"79","Nazem Kadri","CGY","C","2","9.5333333333333","1","1","1","0","2","66.67","3","33.33","0.73","7","5","6","4","0","2","0","0","0","0","0","0","0","0","0","0","0","4","5","44.44"
"82","Chris Kreider","NYR","L","3","12.833333333333","1","1","0","1","2","100.00","6","16.67","1.96","10","8","9","9","0","4","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"110","Kevin Hayes","PHI","C","2","8.2166666666667","0","2","1","1","2","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","62.50"
"113","Jaden Schwartz","SEA","C","3","7.9166666666667","2","0","0","0","2","66.67","2","100.00","0.36","3","2","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","80.00"
"118","Tyler Seguin","DAL","C","2","4.9","0","2","1","1","2","100.00","3","0.00","0.35","4","3","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","3","40.00"
"122","Bryan Rust","PIT","R","2","9.3333333333333","1","1","1","0","2","66.67","2","50.00","0.32","2","2","2","2","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","-"
"142","Nikita Kucherov","T.B","R","3","14.066666666667","0","2","1","1","2","100.00","6","0.00","0.46","6","6","3","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","-"
"147","Mika Zibanejad","NYR","C","3","12.816666666667","1","1","1","0","2","100.00","7","14.29","1.17","12","10","7","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0.00"
"179","Shayne Gostisbehere","ARI","D","2","9.4333333333333","0","2","2","0","2","100.00","2","0.00","0.31","6","4","3","1","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"217","Aleksander Barkov","FLA","C","2","13.083333333333","0","2","1","1","2","100.00","1","0.00","0.06","2","1","2","1","0","1","0","0","0","0","0","0","1","0","0","1","0","9","7","56.25"
"243","Nick Ritchie","ARI","L","2","9.1666666666667","2","0","0","0","2","100.00","4","50.00","0.68","4","4","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"244","Kevin Fiala","L.A","L","3","13.483333333333","1","1","0","1","2","100.00","6","16.67","0.83","11","8","7","3","1","0","2","1","1","0","0","0","1","0","0","1","0","0","0","-"
"249","Tony DeAngelo","PHI","D","2","8.7666666666667","1","1","0","1","2","100.00","3","33.33","0.08","4","3","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"284","Vince Dunn","SEA","D","3","7.7666666666667","0","2","1","1","2","66.67","0","-","0.06","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"297","Nicolas Roy","VGK","C","3","6.3833333333333","0","2","1","1","2","100.00","1","0.00","0.37","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"308","Artemi Panarin","NYR","L","3","12.716666666667","0","2","1","1","2","100.00","1","0.00","0.1","4","2","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","-"
"380","Cale Makar","COL","D","2","11.216666666667","0","2","1","1","2","50.00","0","-","0.15","3","2","2","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","-"
"431","Trevor Zegras","ANA","C","2","8.05","1","1","0","1","2","100.00","2","50.00","0.17","2","2","2","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","-"
