"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"44","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.35","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"86","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.09","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.04","0","0","51.00","-"
"22","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.92","2.92","9","8","1","0.889","1.00","0.58","9","9","0","1.000","0.00","0.96","11","11","0","1.000","0.00","0.43","0","5","37.65","8.00"
"87","Jaxson Stauber","CHI","2","120","67","63","4","0.940","2.00","2.32","6.24","23","21","2","0.913","1.00","2.04","15","13","2","0.867","1.00","-0.41","26","26","0","1.000","0.00","1.01","3","9","32.21","20.75"
"32","Linus Ullmark","BOS","31","1802.4333333333","892","836","56","0.937","1.86","28.11","79.46","234","203","31","0.868","1.03","10.10","234","223","11","0.953","0.37","13.86","362","348","14","0.961","0.47","0.01","92","145","37.30","22.66"
"79","Kevin Lankinen","NSH","11","635.65","369","341","28","0.924","2.64","6.79","34.62","97","86","11","0.887","1.04","6.04","101","89","12","0.881","1.13","-1.27","146","141","5","0.966","0.47","0.65","25","64","35.58","23.07"
"31","Connor Hellebuyck","WPG","39","2318","1235","1140","95","0.923","2.46","21.45","119.3","335","285","50","0.851","1.29","8.84","350","321","29","0.917","0.75","8.19","477","461","16","0.966","0.41","2.46","71","180","36.18","20.87"
"46","Ilya Sorokin","NYI","38","2170.9166666667","1124","1038","86","0.923","2.38","19.99","115.94","352","297","55","0.844","1.52","6.82","283","262","21","0.926","0.58","9.07","434","424","10","0.977","0.28","6.80","76","225","34.29","19.99"
"63","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.70","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.19","1","0","28.00","28.00"
"68","Jake Oettinger","DAL","38","2204.15","1082","999","83","0.923","2.26","19.03","103.8","307","263","44","0.857","1.20","9.92","267","239","28","0.895","0.76","0.37","456","445","11","0.976","0.30","6.65","77","153","34.56","19.98"
