"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"13","Darcy Kuemper","WSH","2","121.8","57","55","2","0.965","0.99","3.15","5.77","11","10","1","0.909","0.49","0.78","19","18","1","0.947","0.49","0.96","25","25","0","1.000","0.00","0.94","3","2","34.89","17.50"
"2","Marc-Andre Fleury","MIN","2","120","52","50","2","0.962","1.00","2.70","3.82","11","9","2","0.818","1.00","-0.22","14","14","0","1.000","0.00","1.45","25","25","0","1.000","0.00","0.94","3","5","38.56","13.00"
"23","John Gibson","ANA","1","64.916666666667","51","49","2","0.961","1.85","2.61","4.54","13","11","2","0.846","1.85","0.11","18","18","0","1.000","0.00","1.86","17","17","0","1.000","0.00","0.64","2","4","32.80","8.50"
"6","Jonathan Quick","L.A","1","64.916666666667","24","23","1","0.958","0.92","1.17","2.47","5","5","0","1.000","0.00","0.81","11","10","1","0.909","0.92","0.14","8","8","0","1.000","0.00","0.30","3","4","31.04","12.00"
"24","Andrei Vasilevskiy","T.B","3","179.05","87","83","4","0.954","1.34","3.86","7.9","27","27","0","1.000","0.00","4.38","23","20","3","0.870","1.01","-0.63","36","35","1","0.972","0.34","0.35","4","11","32.32","36.00"
"53","Ukko-Pekka Luukkonen","BUF","2","120","84","80","4","0.952","2.00","3.59","8.59","25","23","2","0.920","1.00","2.06","33","32","1","0.970","0.50","2.41","25","24","1","0.960","0.50","-0.06","3","16","31.87","20.25"
"9","Semyon Varlamov","NYI","1","53.633333333333","37","35","2","0.946","2.24","1.34","2.49","6","5","1","0.833","1.12","-0.03","9","8","1","0.889","1.12","-0.07","19","19","0","1.000","0.00","0.71","1","5","43.57","22.00"
"26","Joonas Korpisalo","CBJ","1","36.366666666667","18","17","1","0.944","1.65","0.63","1.97","5","4","1","0.800","1.65","-0.19","5","5","0","1.000","0.00","0.52","6","6","0","1.000","0.00","0.22","2","5","34.67","15.00"
"58","Collin Delia","VAN","1","59.85","33","31","2","0.939","2.01","0.98","3.89","12","10","2","0.833","2.01","-0.05","7","7","0","1.000","0.00","0.72","12","12","0","1.000","0.00","0.45","1","4","33.70","8.50"
"63","Pyotr Kochetkov","CAR","3","179.98333333333","80","75","5","0.938","1.67","2.23","8.3","26","24","2","0.923","0.67","2.22","22","19","3","0.864","1.00","-0.73","26","26","0","1.000","0.00","0.97","12","8","35.63","21.60"
