"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"21","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.95","2.92","9","8","1","0.889","1.00","0.61","9","9","0","1.000","0.00","0.96","11","11","0","1.000","0.00","0.44","0","5","37.65","8.00"
"72","Akira Schmid","N.J","5","253.65","118","112","6","0.949","1.42","5.22","10.23","22","18","4","0.818","0.95","-0.08","35","34","1","0.971","0.24","2.75","54","53","1","0.981","0.24","1.15","2","16","39.37","18.83"
"31","Linus Ullmark","BOS","17","962.06666666667","486","455","31","0.936","1.93","15.20","41.11","126","108","18","0.857","1.12","4.47","121","114","7","0.942","0.44","5.96","195","189","6","0.969","0.37","1.75","25","67","38.89","21.16"
"24","Magnus Hellberg","OTT","1","60","31","29","2","0.935","2.00","0.95","2.94","12","10","2","0.833","2.00","0.14","6","6","0","1.000","0.00","0.64","13","13","0","1.000","0.00","0.52","3","5","28.45","12.50"
"32","Aaron Dell","S.J","1","57.95","31","29","2","0.935","2.07","0.95","3.18","15","13","2","0.867","2.07","0.68","3","3","0","1.000","0.00","0.32","12","12","0","1.000","0.00","0.48","2","8","32.26","16.00"
"71","Kevin Lankinen","NSH","7","395.61666666667","229","214","15","0.934","2.27","6.77","21.76","64","58","6","0.906","0.91","5.41","54","50","4","0.926","0.61","1.78","97","92","5","0.948","0.76","-1.15","17","40","36.58","25.80"
"43","Ilya Sorokin","NYI","18","1023.2666666667","546","509","37","0.932","2.17","14.90","56.81","172","148","24","0.860","1.41","6.68","140","132","8","0.943","0.47","7.00","210","205","5","0.976","0.29","3.34","32","109","33.65","21.00"
"30","Connor Hellebuyck","WPG","17","1022.9333333333","563","524","39","0.931","2.29","14.52","54.63","161","137","24","0.851","1.41","4.72","150","144","6","0.960","0.35","10.07","223","214","9","0.960","0.53","-0.14","26","90","35.56","21.82"
"50","Sam Montembeault","MTL","8","484.73333333333","262","242","20","0.924","2.48","4.91","26.05","75","64","11","0.853","1.36","2.38","79","75","4","0.949","0.50","4.46","102","97","5","0.951","0.62","-0.95","9","47","31.54","22.95"
"51","Ilya Samsonov","TOR","9","516.4","238","220","18","0.924","2.09","4.62","23.24","72","63","9","0.875","1.05","3.84","63","55","8","0.873","0.93","-1.25","90","89","1","0.989","0.12","2.58","21","39","35.76","18.94"
"59","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.24","1.62","4","4","0","1.000","0.00","0.71","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.20","1","0","28.00","28.00"
"64","Jake Oettinger","DAL","16","893.15","455","420","35","0.923","2.35","8.25","44.11","141","120","21","0.851","1.41","4.15","103","93","10","0.903","0.67","1.03","190","186","4","0.979","0.27","3.55","31","58","33.70","18.51"
"73","Spencer Knight","FLA","14","819.63333333333","442","408","34","0.923","2.49","8.02","37.23","118","104","14","0.881","1.02","7.05","112","99","13","0.884","0.95","-1.00","187","180","7","0.963","0.51","0.43","17","52","35.89","23.65"
"69","Alexandar Georgiev","COL","15","905.68333333333","502","463","39","0.922","2.58","8.72","45.69","146","127","19","0.870","1.26","7.04","110","100","10","0.909","0.66","1.78","218","208","10","0.954","0.66","-1.34","25","81","34.66","20.03"
"27","Matt Murray","TOR","8","479.41666666667","267","246","21","0.921","2.63","4.38","24.89","72","60","12","0.833","1.50","0.84","85","78","7","0.918","0.88","2.10","100","98","2","0.980","0.25","1.97","31","51","33.23","18.76"
"68","Logan Thompson","VGK","17","1017.7","540","497","43","0.920","2.54","8.33","46.96","132","110","22","0.833","1.30","1.54","139","126","13","0.906","0.77","1.89","232","225","7","0.970","0.41","2.22","42","81","37.90","21.98"
"14","Cam Talbot","OTT","12","623.53333333333","321","295","26","0.919","2.50","4.51","30.01","86","70","16","0.814","1.54","-0.66","87","79","8","0.908","0.77","1.32","119","117","2","0.983","0.19","2.73","29","51","38.51","20.50"
"74","Pyotr Kochetkov","CAR","9","502.63333333333","236","217","19","0.919","2.27","3.43","23.94","91","80","11","0.879","1.31","5.23","51","46","5","0.902","0.60","0.46","84","81","3","0.964","0.36","0.34","13","32","31.60","20.84"
"41","Vitek Vanecek","N.J","16","883.06666666667","401","368","33","0.918","2.24","5.12","37.49","101","82","19","0.812","1.29","-0.99","100","92","8","0.920","0.54","2.71","168","162","6","0.964","0.41","0.68","20","56","37.51","20.55"
"1","Craig Anderson","BUF","10","565.36666666667","321","294","27","0.916","2.87","3.51","29.51","91","78","13","0.857","1.38","3.23","92","81","11","0.880","1.17","-1.15","122","119","3","0.975","0.32","1.85","22","44","36.72","21.41"
"9","Semyon Varlamov","NYI","8","464.2","261","239","22","0.916","2.84","2.81","26.06","83","70","13","0.843","1.68","1.80","62","57","5","0.919","0.65","1.64","96","92","4","0.958","0.52","-0.19","19","38","36.11","18.00"
"13","Darcy Kuemper","WSH","20","1126.1333333333","570","522","48","0.916","2.56","6.18","54.83","145","116","29","0.800","1.55","-3.14","137","126","11","0.920","0.59","3.67","256","248","8","0.969","0.43","2.17","52","84","37.02","20.13"
"36","Tristan Jarry","PIT","16","966.25","544","498","46","0.915","2.86","5.71","44.29","141","111","30","0.787","1.86","-4.85","139","131","8","0.942","0.50","6.89","233","225","8","0.966","0.50","1.26","26","57","36.57","19.93"
