"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"364","Connor McDavid","EDM","C","8","178.28333333333","9","9","6","3","18","94.74","32","28.13","4.61","54","45","37","15","0","3","6","3","3","0","0","8","4","4","14","13","3","58","49","54.21"
"175","Nikita Kucherov","T.B","R","9","173.73333333333","5","9","8","1","14","82.35","35","14.29","3.45","64","50","43","16","11","9","2","1","1","0","0","4","11","5","5","9","2","1","0","100.00"
"335","Brayden Point","T.B","C","9","171.53333333333","9","5","3","2","14","77.78","29","31.03","5.04","46","36","42","25","3","3","0","0","0","0","0","1","7","4","6","6","4","49","26","65.33"
"33","Claude Giroux","OTT","R","8","140.25","5","8","5","3","13","81.25","18","27.78","2.4","35","25","20","7","1","2","6","3","3","0","0","2","4","6","8","3","1","74","55","57.36"
"254","Pavel Buchnevich","STL","L","7","140.26666666667","4","9","6","3","13","92.86","19","21.05","2.39","28","25","24","10","2","3","0","0","0","0","0","1","9","5","8","2","4","13","18","41.94"
"381","Roope Hintz","DAL","C","8","146.76666666667","9","3","2","1","12","70.59","31","29.03","4.81","51","42","36","21","2","1","12","6","6","0","0","3","8","2","5","9","3","23","24","48.94"
"394","Mitchell Marner","TOR","R","6","131.16666666667","4","8","6","2","12","92.31","21","19.05","1.62","35","24","17","3","1","3","4","2","2","0","0","4","2","11","1","6","4","0","0","-"
"39","Jamie Benn","DAL","L","8","132.51666666667","4","7","3","4","11","68.75","17","23.53","2.54","34","25","20","10","1","2","4","2","2","0","0","2","6","7","11","8","1","59","34","63.44"
"308","Leon Draisaitl","EDM","C","8","175.23333333333","7","4","2","2","11","64.71","24","29.17","3.34","43","35","26","10","2","4","0","0","0","0","0","1","12","11","7","9","4","70","60","53.85"
"323","Jared McCann","SEA","L","8","142.95","7","4","3","1","11","64.71","28","25.00","2.78","47","36","24","10","2","5","0","0","0","0","0","2","3","7","5","9","5","2","4","33.33"
"366","Vince Dunn","SEA","D","8","183.66666666667","2","9","4","5","11","68.75","13","15.38","0.94","36","23","12","1","0","4","10","5","5","0","0","3","6","5","9","8","4","0","0","-"
"442","Clayton Keller","ARI","R","8","158.31666666667","3","8","5","3","11","91.67","27","11.11","1.97","41","32","23","6","0","2","2","1","1","0","0","1","6","6","1","10","7","2","2","50.00"
"518","Jason Robertson","DAL","L","8","150.16666666667","3","8","7","1","11","68.75","39","7.69","4.55","59","51","38","12","0","5","4","2","2","0","0","3","5","5","5","14","2","0","0","-"
"649","Dawson Mercer","N.J","C","7","132","4","7","3","4","11","84.62","23","17.39","3.97","34","29","26","15","1","8","0","0","0","0","0","0","3","2","4","7","3","0","0","-"
"652","Tim Stützle","OTT","L","8","167.46666666667","5","6","1","5","11","64.71","28","17.86","3.76","51","38","32","12","1","2","4","2","2","0","0","5","4","9","9","23","3","23","21","52.27"
"11","Evgeni Malkin","PIT","C","8","149.35","2","8","6","2","10","71.43","24","8.33","2.04","36","29","24","9","0","5","8","4","4","0","0","3","6","7","5","13","4","36","38","48.65"
"99","Dmitry Orlov","BOS","D","7","143.01666666667","3","7","2","5","10","76.92","10","30.00","0.45","16","11","7","1","0","0","2","1","1","0","0","0","5","5","16","7","7","0","0","-"
"278","Nathan MacKinnon","COL","C","8","167.51666666667","8","2","1","1","10","71.43","40","20.00","2.85","61","50","30","4","1","2","2","1","1","0","0","2","5","5","4","11","6","47","63","42.73"
"286","Valeri Nichushkin","COL","R","7","124.3","2","8","4","4","10","83.33","16","12.50","1.77","30","24","18","8","1","3","2","1","1","0","0","0","8","7","5","10","1","0","3","0.00"
"378","Dylan Strome","WSH","C","7","108.13333333333","4","6","3","3","10","76.92","13","30.77","1.64","24","17","18","8","0","1","4","2","2","0","0","1","3","1","3","2","4","45","42","51.72"
"8","Joe Pavelski","DAL","C","8","140.95","3","6","3","3","9","60.00","23","13.04","4.16","43","36","37","26","0","12","0","0","0","0","0","2","10","3","11","7","3","38","31","55.07"
"17","Sidney Crosby","PIT","C","8","160.18333333333","4","5","3","2","9","75.00","29","13.79","3.37","48","38","33","17","2","4","0","0","0","0","0","2","3","8","6","13","5","103","76","57.54"
"21","T.J. Oshie","WSH","R","7","114.46666666667","5","4","2","2","9","75.00","9","55.56","1.52","23","16","18","5","0","3","5","1","0","1","0","2","2","5","14","8","2","11","14","44.00"
"38","Alex Killorn","T.B","L","9","155.25","5","4","2","2","9","69.23","19","26.32","3.99","32","27","27","19","3","2","6","3","3","0","0","3","4","4","5","13","3","0","0","-"
"320","Nick Schmaltz","ARI","C","8","142.73333333333","5","4","3","1","9","75.00","15","33.33","2.04","27","25","16","3","1","1","2","1","1","0","0","0","9","8","3","6","6","2","2","50.00"
"328","Marcus Pettersson","PIT","D","8","158.45","1","8","7","1","9","69.23","11","9.09","0.48","25","15","6","2","2","1","14","3","2","0","1","1","5","4","19","21","12","0","0","-"
"429","Matthew Tkachuk","FLA","L","6","127.53333333333","2","7","5","2","9","81.82","32","6.25","5.13","48","42","31","20","1","7","12","2","1","0","1","0","3","4","5","6","5","0","0","-"
"441","Patrik Laine","CBJ","L","7","128.41666666667","5","4","3","1","9","81.82","19","26.32","2.38","40","33","19","6","1","4","2","1","1","0","0","0","7","7","1","4","3","2","5","28.57"
"466","Mikhail Sergachev","T.B","D","9","218.95","0","9","2","7","9","47.37","17","0.00","0.87","42","25","12","1","2","8","4","2","2","0","0","1","5","5","20","8","14","0","0","-"
"516","Robert Thomas","STL","C","7","131.06666666667","3","6","6","0","9","81.82","11","27.27","1.11","15","13","9","5","3","0","4","2","2","0","0","1","4","4","2","6","3","65","61","51.59"
"522","Miro Heiskanen","DAL","D","8","205.7","3","6","4","2","9","52.94","22","13.64","1.1","48","29","13","2","1","3","4","2","2","0","0","1","5","8","10","14","8","0","0","-"
"10","Alex Ovechkin","WSH","L","7","129.56666666667","4","4","3","1","8","80.00","26","15.38","2.5","46","34","23","6","0","6","2","1","1","0","0","0","4","2","11","1","3","0","0","-"
"19","Anze Kopitar","L.A","C","7","147.05","5","3","2","1","8","66.67","18","27.78","2.22","30","28","19","9","5","1","0","0","0","0","0","2","2","3","3","8","6","71","56","55.91"
"65","Erik Karlsson","S.J","D","8","207.78333333333","2","6","5","1","8","88.89","30","6.67","1.55","66","40","23","4","10","7","14","3","2","0","1","2","9","8","4","10","7","0","0","-"
"121","Jason Zucker","PIT","L","8","125.43333333333","8","0","0","0","8","88.89","25","32.00","3.3","38","33","27","18","2","2","6","2","2","0","0","2","2","7","15","11","0","0","1","0.00"
