"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"378","Connor McDavid","EDM","C","31","132.1","12","18","9","9","30","85.71","42","28.57","6.38","63","52","44","16","1","3","2","1","1","0","0","0","14","3","3","8","1","5","4","55.56"
"324","Leon Draisaitl","EDM","C","31","133.06666666667","13","11","9","2","24","66.67","42","30.95","5.88","68","56","42","12","0","7","4","2","2","0","0","1","6","2","0","8","0","82","60","57.75"
"488","Tage Thompson","BUF","C, R","30","112.18333333333","11","9","4","5","20","74.07","46","23.91","4.09","67","55","34","7","2","1","0","0","0","0","0","1","4","1","1","6","0","9","11","45.00"
"184","Nikita Kucherov","T.B","R","29","131.65","5","14","9","5","19","90.48","34","14.71","3.62","61","49","30","5","4","3","2","1","1","0","0","1","15","2","3","4","1","0","0","-"
"340","David Pastrnak","BOS","R","29","126.2","8","11","7","4","19","79.17","54","14.81","4.93","92","71","32","8","0","7","2","1","1","0","0","1","10","1","1","6","0","1","0","100.00"
"610","Rasmus Dahlin","BUF","D","29","127.06666666667","4","15","9","6","19","67.86","23","17.39","1.98","38","27","12","1","0","1","2","1","1","0","0","0","3","0","2","2","1","0","0","-"
"185","Ryan Nugent-Hopkins","EDM","C","31","131.7","3","15","7","8","18","51.43","23","13.04","3.59","38","31","28","11","0","2","2","1","1","0","0","1","1","0","2","1","2","1","4","20.00"
"431","Kirill Kaprizov","MIN","L","29","113.76666666667","9","9","8","1","18","78.26","45","20.00","7.2","76","59","53","22","1","9","0","0","0","0","0","3","2","0","1","5","1","0","0","-"
"105","Tyson Barrie","EDM","D","31","101.05","2","14","5","9","16","64.00","13","15.38","1.18","27","19","6","1","0","2","4","2","2","0","0","1","2","5","1","1","2","0","0","-"
"189","Mika Zibanejad","NYR","C","31","124.5","10","6","4","2","16","72.73","51","19.61","6.32","78","65","34","9","0","5","2","1","1","0","0","1","6","0","0","2","0","5","8","38.46"
"422","Artemi Panarin","NYR","L","31","125.66666666667","1","15","10","5","16","76.19","21","4.76","2.73","56","36","25","3","0","8","4","2","2","0","0","1","5","0","2","1","0","0","0","-"
"455","Alex DeBrincat","OTT","R","29","130.03333333333","5","11","8","3","16","66.67","30","16.67","4.35","62","42","42","7","1","7","0","0","0","0","0","0","1","3","0","2","1","0","0","-"
"90","John Tavares","TOR","C","31","113.51666666667","7","8","4","4","15","71.43","43","16.28","8.35","59","55","54","39","0","10","0","0","0","0","0","0","4","0","1","4","0","73","46","61.34"
"123","Mats Zuccarello","MIN","R","29","112.91666666667","5","10","5","5","15","65.22","28","17.86","2.12","46","37","16","3","0","6","0","0","0","0","0","1","3","1","2","2","1","0","0","-"
"385","Mikko Rantanen","COL","R","28","126.2","3","12","10","2","15","62.50","17","17.65","2.85","34","29","17","4","2","4","2","1","1","0","0","1","3","1","1","8","0","13","27","32.50"
"538","Jason Robertson","DAL","L","31","88.633333333333","6","9","4","5","15","75.00","41","14.63","4.76","67","52","30","11","1","6","4","2","2","0","0","0","2","0","0","3","0","0","0","-"
"551","Cale Makar","COL","D","28","121.81666666667","4","11","7","4","15","65.22","22","18.18","2.13","50","33","17","0","0","4","4","2","2","0","0","0","4","1","2","3","2","0","0","-"
"10","Alex Ovechkin","WSH","L","32","176.53333333333","7","7","3","4","14","60.87","52","13.46","5.62","118","77","39","5","0","7","2","1","1","0","0","0","3","6","3","5","0","0","0","-"
"11","Evgeni Malkin","PIT","C","30","116.48333333333","3","11","5","6","14","87.50","24","12.50","3.55","53","36","33","7","2","2","0","0","0","0","0","0","8","3","1","6","0","20","14","58.82"
"26","Brad Marchand","BOS","L","21","84.883333333333","5","9","7","2","14","70.00","20","25.00","2.43","34","26","20","4","0","2","4","2","2","0","0","1","8","1","1","3","0","5","1","83.33"
"63","Steven Stamkos","T.B","C","29","129.8","7","7","7","0","14","63.64","40","17.50","4.92","77","58","45","7","7","7","4","2","2","0","0","0","6","1","1","5","0","35","32","52.24"
"194","J.T. Miller","VAN","C","29","115.26666666667","6","8","7","1","14","63.64","25","24.00","2.41","56","39","28","6","1","3","4","2","2","0","0","0","7","0","2","1","0","0","3","0.00"
"293","Nathan MacKinnon","COL","C","23","101.55","4","10","4","6","14","56.00","43","9.30","4.78","68","58","34","7","1","4","4","2","2","0","0","0","0","1","2","3","0","22","33","40.00"
"396","Mathew Barzal","NYI","C","30","111.08333333333","2","12","5","7","14","87.50","20","10.00","2.2","37","28","23","1","0","6","2","1","1","0","0","0","14","1","1","0","0","3","3","50.00"
"569","Drake Batherson","OTT","R","29","110.98333333333","6","8","5","3","14","63.64","24","25.00","5.89","47","39","40","23","0","6","2","1","1","0","0","0","5","2","1","9","0","0","1","0.00"
"40","Jamie Benn","DAL","L","31","78.366666666667","6","7","5","2","13","68.42","25","24.00","4.66","33","29","28","17","0","2","2","1","1","0","0","0","5","0","2","4","0","41","33","55.41"
"327","William Nylander","TOR","R","31","119.8","6","7","7","0","13","56.52","30","20.00","5.52","53","45","38","18","0","5","0","0","0","0","0","0","2","0","0","7","1","1","2","33.33"
"411","Mitchell Marner","TOR","R","31","116.86666666667","2","11","2","9","13","59.09","19","10.53","2.31","36","25","20","4","0","5","0","0","0","0","0","0","9","2","0","7","1","0","0","-"
"485","Mikhail Sergachev","T.B","D","28","79.516666666667","2","11","4","7","13","92.86","3","66.67","0.29","11","5","5","1","0","1","2","1","1","0","0","0","3","4","0","0","3","0","0","-"
"594","Quinn Hughes","VAN","D","25","101.98333333333","0","13","6","7","13","72.22","14","0.00","0.76","32","17","7","1","0","1","2","1","1","0","0","0","3","2","0","2","2","0","0","-"
"595","Brady Tkachuk","OTT","L","29","125.28333333333","5","8","5","3","13","54.17","36","13.89","8.57","56","52","51","40","0","9","11","4","3","1","0","4","5","0","3","2","1","57","64","47.11"
"696","Tim Stützle","OTT","L","28","103.93333333333","4","9","2","7","13","76.47","19","21.05","3.18","41","31","22","6","0","5","0","0","0","0","0","0","8","1","1","3","1","1","2","33.33"
"52","Patrick Kane","CHI","R","28","104.98333333333","1","11","3","8","12","75.00","34","2.94","2.28","50","38","16","3","0","2","0","0","0","0","0","0","4","2","0","0","0","0","0","-"
"260","Dominik Kubalik","DET","L","29","108.31666666667","5","7","6","1","12","80.00","28","17.86","3.88","57","43","26","3","0","1","4","2","2","0","0","1","2","1","1","2","1","5","5","50.00"
"288","Artturi Lehkonen","COL","L","25","105.36666666667","4","8","0","8","12","52.17","17","23.53","2.75","28","23","22","14","0","4","2","1","1","0","0","2","1","0","4","3","0","0","0","-"
"301","Bo Horvat","VAN","C","29","112.06666666667","8","4","2","2","12","57.14","36","22.22","5.19","50","45","47","19","0","4","0","0","0","0","0","0","0","0","1","1","0","84","44","65.63"
"374","Kyle Connor","WPG","L","29","102.63333333333","2","10","6","4","12","66.67","34","5.88","4.03","65","46","39","9","1","6","0","0","0","0","0","1","1","0","0","2","0","0","0","-"
"443","Matthew Tkachuk","FLA","L","28","123.68333333333","2","10","5","5","12","80.00","29","6.90","5.54","49","40","34","24","2","10","0","0","0","0","0","0","7","1","0","7","0","1","4","20.00"
"446","Auston Matthews","TOR","C","31","120.58333333333","7","5","3","2","12","54.55","44","15.91","5.87","70","57","46","15","0","5","2","1","1","0","0","0","6","2","4","4","0","4","5","44.44"
"484","Jesper Bratt","N.J","L","30","95.666666666667","4","8","5","3","12","92.31","19","21.05","2.26","32","26","20","4","1","1","2","1","1","0","0","0","4","0","0","3","0","0","0","-"
"661","Matt Boldy","MIN","L","29","110.26666666667","5","7","4","3","12","52.17","30","16.67","3.92","48","39","34","9","0","6","0","0","0","0","0","1","2","1","0","4","0","4","1","80.00"
"96","Nazem Kadri","CGY","C","30","103.08333333333","6","5","2","3","11","64.71","22","27.27","3.93","42","33","28","16","0","8","2","1","1","0","0","0","5","0","2","8","0","48","22","68.57"
"168","Vincent Trocheck","NYR","C","31","122.2","6","5","1","4","11","50.00","37","16.22","6.75","60","49","50","27","0","8","0","0","0","0","0","0","4","3","1","8","0","73","55","57.03"
"191","Dougie Hamilton","N.J","D","30","104.8","2","9","4","5","11","73.33","23","8.70","1.72","52","29","23","2","3","7","0","0","0","0","0","0","2","0","1","1","2","0","0","-"
"203","Jonathan Marchessault","VGK","C","32","84.733333333333","7","4","1","3","11","68.75","31","22.58","3.47","51","40","28","5","0","7","0","0","0","0","0","0","1","0","5","1","0","0","1","0.00"
"304","Josh Morrissey","WPG","D","29","101.46666666667","1","10","5","5","11","61.11","7","14.29","0.99","24","14","3","0","0","1","2","1","1","0","0","0","4","1","1","0","2","0","0","-"
"393","Dylan Strome","WSH","C","32","131.01666666667","2","9","6","3","11","61.11","19","10.53","3.91","29","26","21","16","0","4","2","1","1","0","0","0","6","1","1","4","0","46","46","50.00"
"449","Adam Fox","NYR","D","31","123.48333333333","1","10","2","8","11","52.38","16","6.25","1.44","42","24","18","3","1","3","0","0","0","0","0","1","3","5","0","2","2","0","0","-"
"482","Pierre-Luc Dubois","WPG","L","29","103.05","5","6","3","3","11","64.71","31","16.13","5.17","45","37","37","19","0","5","4","2","2","0","0","1","1","0","0","4","0","22","15","59.46"
"542","Miro Heiskanen","DAL","D","28","78.116666666667","1","10","7","3","11","55.00","16","6.25","1.2","37","19","12","1","0","9","0","0","0","0","0","0","1","1","0","1","1","0","0","-"
"623","Calen Addison","MIN","D","28","104.38333333333","0","11","5","6","11","52.38","8","0.00","0.52","18","10","2","0","0","2","0","0","0","0","0","0","1","0","1","0","1","0","0","-"
"8","Joe Pavelski","DAL","C","31","83.166666666667","5","5","1","4","10","52.63","24","20.83","4.31","33","32","29","21","1","7","2","1","1","0","0","1","2","1","0","0","2","23","12","65.71"
"34","Claude Giroux","OTT","R","29","84.133333333333","2","8","4","4","10","76.92","16","12.50","1.67","35","28","12","4","0","3","0","0","0","0","0","0","1","0","0","0","0","25","20","55.56"
"71","Roman Josi","NSH","D","28","112.7","4","6","2","4","10","76.92","39","10.26","3.39","64","48","18","4","0","6","0","0","0","0","0","0","2","0","3","2","5","0","0","-"
"137","Kevin Hayes","PHI","C","31","102.21666666667","2","8","3","5","10","76.92","15","13.33","1.55","32","23","11","2","0","3","0","0","0","0","0","0","3","1","0","3","0","31","27","53.45"
"142","Jeff Skinner","BUF","L","27","98.066666666667","4","6","3","3","10","52.63","18","22.22","3.21","33","26","22","10","1","2","4","2","2","0","0","1","2","0","0","4","0","17","16","51.52"
"143","Zach Hyman","EDM","L","30","98.3","6","4","1","3","10","41.67","26","23.08","4.91","33","31","33","24","0","4","2","1","1","0","0","1","1","0","0","5","0","0","0","-"
"224","Filip Forsberg","NSH","L","28","102.61666666667","2","8","4","4","10","76.92","28","7.14","3.18","61","43","31","6","0","5","4","2","2","0","0","1","6","1","2","1","0","0","0","-"
"278","Andre Burakovsky","SEA","L","29","79.083333333333","4","6","2","4","10","76.92","15","26.67","1.33","33","22","12","0","0","0","0","0","0","0","0","1","3","0","0","2","0","0","0","-"
"303","Max Domi","CHI","C","28","92.616666666667","6","4","2","2","10","62.50","18","33.33","1.89","32","22","12","5","0","1","6","3","3","0","0","1","3","2","0","0","0","18","13","58.06"
"330","Kevin Fiala","L.A","L","33","102.1","3","7","4","3","10","100.00","25","12.00","3.91","51","37","30","11","1","2","6","3","3","0","0","1","2","0","0","5","1","0","0","-"
"335","Alex Tuch","BUF","R","30","112.1","5","5","3","2","10","41.67","15","33.33","2.58","19","17","16","11","0","3","0","0","0","0","0","1","0","3","0","3","1","0","1","0.00"
"346","Brandon Montour","FLA","D","29","130.63333333333","3","7","3","4","10","55.56","22","13.64","2.42","44","35","14","5","0","2","6","3","3","0","0","1","0","0","1","1","1","0","0","-"
"350","Brayden Point","T.B","C","29","124.28333333333","5","5","1","4","10","50.00","27","18.52","4.98","46","38","44","24","3","4","0","0","0","0","0","0","3","5","2","6","0","30","28","51.72"
"354","Viktor Arvidsson","L.A","L, R","29","69.7","4","6","5","1","10","66.67","15","26.67","2.73","26","21","16","10","0","2","0","0","0","0","0","0","2","0","1","7","0","2","7","22.22"
"398","Roope Hintz","DAL","C","30","79.3","1","9","3","6","10","50.00","13","7.69","2.26","24","17","20","10","1","2","2","1","1","0","0","1","4","0","1","0","1","7","4","63.64"
"489","Filip Hronek","DET","D","29","78.2","2","8","6","2","10","76.92","9","22.22","0.57","17","12","3","0","0","2","0","0","0","0","0","0","1","1","1","0","1","0","0","-"
"525","Casey Mittelstadt","BUF","C","30","80.45","3","7","4","3","10","62.50","12","25.00","1.84","21","16","15","6","0","1","4","2","2","0","0","0","3","0","1","4","0","37","23","61.67"
"531","Elias Pettersson","VAN","C","29","109.93333333333","0","10","4","6","10","45.45","20","0.00","2.65","62","38","29","3","0","3","0","0","0","0","0","0","5","2","2","1","1","1","1","50.00"
"652","Dylan Cozens","BUF","C","30","91.383333333333","2","8","4","4","10","55.56","16","12.50","1.92","31","23","15","4","0","2","2","1","1","0","0","0","1","0","0","1","0","37","21","63.79"
"662","Jack Hughes","N.J","C","30","102.38333333333","3","7","2","5","10","66.67","28","10.71","3.35","51","37","26","5","2","1","0","0","0","0","0","2","11","0","1","4","0","2","4","33.33"
"5","Brent Burns","CAR","D","29","101.58333333333","2","7","3","4","9","64.29","26","7.69","2.34","54","36","11","1","1","2","0","0","0","0","0","0","3","2","0","2","1","0","0","-"
"14","David Krejci","BOS","C","24","75.483333333333","2","7","2","5","9","60.00","14","14.29","1.89","24","17","10","5","0","3","2","1","1","0","0","0","2","0","0","2","0","10","7","58.82"
"68","Erik Karlsson","S.J","D","31","95.466666666667","2","7","2","5","9","60.00","14","14.29","1.17","38","19","18","2","2","2","0","0","0","0","0","0","4","1","0","2","0","0","0","-"
"101","Chris Kreider","NYR","L","31","124.96666666667","4","5","3","2","9","40.91","30","13.33","7.38","47","45","45","42","0","6","2","1","1","0","0","0","6","1","4","6","1","0","1","0.00"
"127","Tyler Toffoli","CGY","R","30","102.85","4","5","4","1","9","52.94","25","16.00","3.57","44","34","27","9","0","1","2","1","1","0","0","1","5","0","1","2","1","0","0","-"
"128","Evgeny Kuznetsov","WSH","C","31","106.53333333333","3","6","1","5","9","75.00","25","12.00","3.51","46","39","22","10","0","3","0","0","0","0","0","1","5","2","0","5","0","20","17","54.05"
"134","Brock Nelson","NYI","C","30","102.41666666667","3","6","4","2","9","64.29","34","8.82","3.49","60","44","35","5","1","2","0","0","0","0","0","1","2","3","2","2","0","36","27","57.14"
"186","Jonathan Huberdeau","CGY","C","27","88.133333333333","3","6","2","4","9","60.00","18","16.67","2.48","29","24","17","6","0","0","2","1","1","0","0","0","6","3","2","2","0","0","0","-"
"230","Chandler Stephenson","VGK","C","32","85.016666666667","3","6","4","2","9","60.00","14","21.43","2.78","20","19","18","13","0","4","0","0","0","0","0","0","2","0","1","5","0","64","34","65.31"
"294","Aleksander Barkov","FLA","C","24","106.65","4","5","2","3","9","69.23","25","16.00","2.38","44","34","21","5","1","4","0","0","0","0","0","0","3","3","0","3","0","66","45","59.46"
"332","Dylan Larkin","DET","C","28","111.05","4","5","0","5","9","56.25","29","13.79","5","50","40","42","19","0","5","2","1","1","0","0","2","3","1","0","3","1","68","54","55.74"
"373","Rasmus Andersson","CGY","D","30","102.63333333333","0","9","5","4","9","56.25","14","0.00","1.04","36","22","7","0","0","7","0","0","0","0","0","1","1","1","2","2","2","0","0","-"
"392","Travis Konecny","PHI","R","25","77.683333333333","3","6","5","1","9","75.00","13","23.08","2.1","31","22","16","5","0","3","0","0","0","0","0","0","2","0","0","7","1","1","2","33.33"
"414","Jake DeBrusk","BOS","L","28","89.8","4","5","4","1","9","45.00","25","16.00","4.94","35","32","29","25","0","5","4","2","2","0","0","0","3","0","2","6","0","0","1","0.00"
"451","Charlie McAvoy","BOS","D","16","51.7","1","8","1","7","9","81.82","2","50.00","0.27","6","4","1","0","0","1","2","1","1","0","0","1","4","1","1","5","0","0","0","-"
"458","Clayton Keller","ARI","R","27","95.2","4","5","4","1","9","75.00","16","25.00","2.04","23","20","13","5","0","2","2","1","1","0","0","0","6","1","0","5","0","2","6","25.00"
"536","Robert Thomas","STL","C","29","82.683333333333","1","8","5","3","9","69.23","11","9.09","1.51","20","15","14","5","0","0","2","1","1","0","0","0","7","1","1","3","0","42","30","58.33"
"580","Sean Durzi","L.A","D","30","77.616666666667","1","8","2","6","9","64.29","8","12.50","0.67","28","16","9","1","0","1","2","1","1","0","0","0","2","0","2","0","3","0","0","-"
