"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"10","Alex Ovechkin","WSH","L","6","121.13333333333","8","3","2","1","11","64.71","32","25.00","3.9","48","39","25","8","2","5","2","1","1","0","0","1","4","1","12","0","0","0","0","-"
"64","Erik Karlsson","S.J","D","5","127.41666666667","1","10","5","5","11","84.62","9","11.11","0.79","24","14","7","1","2","3","2","1","1","0","0","1","7","2","2","3","3","0","0","-"
"151","Mark Stone","VGK","R","6","132.35","4","7","4","3","11","84.62","23","17.39","5.19","37","30","31","27","2","6","2","1","1","0","0","1","2","12","4","5","0","0","1","0.00"
"275","Bo Horvat","VAN","C","6","124","6","5","3","2","11","84.62","14","42.86","2.69","24","19","18","7","0","1","0","0","0","0","0","2","5","2","4","5","4","59","58","50.43"
"490","Elias Pettersson","VAN","C","6","114.56666666667","4","6","5","1","10","83.33","17","23.53","2.28","34","27","23","9","2","1","0","0","0","0","0","1","4","3","8","10","5","29","38","43.28"
"123","Evgeny Kuznetsov","WSH","C","6","106.86666666667","2","7","6","1","9","81.82","15","13.33","1.14","27","19","16","2","1","3","4","2","2","0","0","0","6","5","6","1","0","34","40","45.95"
"178","Dougie Hamilton","N.J","D","6","132.88333333333","2","7","6","1","9","64.29","18","11.11","0.87","43","24","17","4","3","5","0","0","0","0","0","1","8","1","3","3","5","0","0","-"
"214","Chandler Stephenson","VGK","C","6","128.08333333333","2","7","3","4","9","75.00","10","20.00","1.65","20","16","13","5","1","2","0","0","0","0","0","0","3","12","5","5","7","69","55","55.65"
"300","William Nylander","TOR","R","5","98.45","3","6","4","2","9","75.00","19","15.79","1.55","28","24","16","7","1","1","2","1","1","0","0","1","2","7","0","6","2","0","1","0.00"
"354","Connor McDavid","EDM","C","6","126.41666666667","5","4","4","0","9","81.82","19","26.32","2.75","29","22","25","10","2","5","2","1","1","0","0","3","8","6","3","11","7","39","51","43.33"
"361","Mikko Rantanen","COL","R","6","151.01666666667","4","5","4","1","9","75.00","30","13.33","2.62","56","40","29","7","1","4","4","2","2","0","0","2","4","3","10","10","2","11","9","55.00"
"369","Travis Konecny","PHI","R","5","108.5","5","4","2","2","9","90.00","14","35.71","1.77","24","17","15","5","1","1","4","2","2","0","0","5","2","2","9","7","1","2","2","50.00"
"373","Mathew Barzal","NYI","C","6","111.7","6","3","2","1","9","81.82","14","42.86","1.28","23","20","16","7","1","0","0","0","0","0","0","0","5","2","1","4","5","9","10","47.37"
"374","Roope Hintz","DAL","C","7","123.98333333333","6","3","1","2","9","81.82","20","30.00","2.71","36","26","33","15","4","2","2","1","1","0","0","0","1","3","6","8","6","26","16","61.90"
"85","Victor Hedman","T.B","D","6","150.43333333333","0","8","5","3","8","53.33","14","0.00","0.71","34","21","10","3","3","4","2","1","1","0","0","1","3","3","8","7","9","0","0","-"
