"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"37","Mackenzie Blackwood","N.J","1","59.766666666667","34","33","1","0.971","1.00","2.11","3.59","7","7","0","1.000","0.00","1.11","11","11","0","1.000","0.00","1.22","13","12","1","0.923","1.00","-0.43","3","5","41.38","56.00"
"23","Connor Hellebuyck","WPG","1","60","32","31","1","0.969","1.00","1.93","3.69","6","5","1","0.833","1.00","-0.05","13","13","0","1.000","0.00","1.44","12","12","0","1.000","0.00","0.53","0","9","31.53","5.00"
"26","Antti Raanta","CAR","1","60","30","29","1","0.967","1.00","1.74","2.35","8","8","0","1.000","0.00","1.27","8","8","0","1.000","0.00","0.88","12","11","1","0.917","1.00","-0.47","1","0","33.67","41.00"
"30","Pheonix Copley","L.A","2","120","54","52","2","0.963","1.00","2.94","6.72","17","15","2","0.882","1.00","0.69","8","8","0","1.000","0.00","0.88","27","27","0","1.000","0.00","1.18","3","7","33.83","18.50"
"7","Jake Allen","MTL","2","120","53","51","2","0.962","1.00","2.85","5.51","14","13","1","0.929","0.50","1.22","13","12","1","0.923","0.50","0.44","22","22","0","1.000","0.00","0.96","1","8","37.91","22.50"
"55","Logan Thompson","VGK","1","41.316666666667","24","23","1","0.958","1.45","1.20","2.3","6","5","1","0.833","1.45","-0.05","7","7","0","1.000","0.00","0.77","11","11","0","1.000","0.00","0.48","3","7","34.71","5.00"
"59","Kevin Mandolese","OTT","1","65","48","46","2","0.958","1.85","2.39","4.22","15","15","0","1.000","0.00","2.37","17","16","1","0.941","0.92","0.88","15","14","1","0.933","0.92","-0.34","1","7","32.50","42.00"
"44","Connor Ingram","ARI","2","128.61666666667","91","87","4","0.956","1.87","4.32","7.86","24","21","3","0.875","1.40","0.80","28","27","1","0.964","0.47","2.09","33","33","0","1.000","0.00","1.44","18","12","36.59","15.50"
"11","Sergei Bobrovsky","FLA","4","242.46666666667","144","137","7","0.951","1.73","6.17","15.35","55","51","4","0.927","0.99","4.70","33","31","2","0.939","0.49","1.65","52","51","1","0.981","0.25","1.28","15","25","31.44","22.57"
"60","Pavel Francouz","COL","1","63.45","38","36","2","0.947","1.89","1.48","3.52","9","7","2","0.778","1.89","-0.58","14","14","0","1.000","0.00","1.55","11","11","0","1.000","0.00","0.48","3","5","39.58","14.50"
"52","Jake Oettinger","DAL","3","188.5","110","104","6","0.945","1.91","4.06","8.82","20","17","3","0.850","0.95","0.17","32","30","2","0.938","0.64","1.54","50","49","1","0.980","0.32","1.19","2","16","39.80","19.17"
"48","Carter Hart","PHI","3","183.6","90","85","5","0.944","1.63","3.23","7.77","28","26","2","0.929","0.65","2.43","23","21","2","0.913","0.65","0.54","35","34","1","0.971","0.33","0.53","4","13","35.07","20.20"
"49","Filip Gustavsson","MIN","4","207.11666666667","107","101","6","0.944","1.74","3.79","9.52","27","22","5","0.815","1.45","-0.73","30","29","1","0.967","0.29","2.31","47","47","0","1.000","0.00","2.06","11","9","33.77","14.33"
"25","Aaron Dell","S.J","2","82.383333333333","35","33","2","0.943","1.46","1.20","4.22","14","12","2","0.857","1.46","0.22","8","8","0","1.000","0.00","0.88","12","12","0","1.000","0.00","0.53","2","8","26.03","10.50"
"24","Linus Ullmark","BOS","2","123.63333333333","66","62","4","0.939","1.94","2.04","5.32","15","14","1","0.933","0.49","1.37","20","17","3","0.850","1.46","-0.79","26","26","0","1.000","0.00","1.14","4","9","38.15","19.00"
"45","Casey DeSmith","PIT","4","205.56666666667","127","119","8","0.937","2.34","3.62","11.4","44","40","4","0.909","1.17","2.96","32","29","3","0.906","0.88","0.54","44","43","1","0.977","0.29","0.93","14","16","33.17","20.63"
"42","Adin Hill","VGK","3","138.68333333333","46","43","3","0.935","1.30","1.21","4.06","5","3","2","0.600","0.87","-1.21","15","15","0","1.000","0.00","1.66","19","18","1","0.947","0.43","-0.17","0","6","41.98","11.33"
"13","Scott Wedgewood","DAL","1","59.716666666667","30","28","2","0.933","2.01","0.74","2.74","8","6","2","0.750","2.01","-0.73","8","8","0","1.000","0.00","0.88","12","12","0","1.000","0.00","0.53","4","1","37.80","8.00"
"35","Kaapo Kahkonen","S.J","3","158.33333333333","90","84","6","0.933","2.27","2.23","8.77","24","20","4","0.833","1.52","-0.20","26","24","2","0.923","0.76","0.87","36","36","0","1.000","0.00","1.58","6","12","35.92","16.67"
"10","Darcy Kuemper","WSH","2","118.11666666667","58","54","4","0.931","2.03","1.30","6.36","15","13","2","0.867","1.02","0.37","23","21","2","0.913","1.02","0.54","19","19","0","1.000","0.00","0.83","3","6","29.40","20.50"
"22","Anthony Stolarz","ANA","1","62.25","29","27","2","0.931","1.93","0.65","2.57","7","5","2","0.714","1.93","-0.89","7","7","0","1.000","0.00","0.77","15","15","0","1.000","0.00","0.66","3","2","30.17","12.50"
