"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"60","Daniil Tarasov","CBJ","1","20","6","6","0","1.000","0.00","0.56","0.43","1","1","0","1.000","0.00","0.18","1","1","0","1.000","0.00","0.11","4","4","0","1.000","0.00","0.14","0","0","37.67","-"
"61","Jeremy Swayman","BOS","1","14.1","4","4","0","1.000","0.00","0.37","0.37","1","1","0","1.000","0.00","0.18","0","0","0","-","0.00","0.00","2","2","0","1.000","0.00","0.07","1","0","43.50","-"
"66","Akira Schmid","N.J","1","13.833333333333","7","7","0","1.000","0.00","0.66","0.96","1","1","0","1.000","0.00","0.18","5","5","0","1.000","0.00","0.56","1","1","0","1.000","0.00","0.03","0","0","25.14","-"
"12","Martin Jones","SEA","5","297.81666666667","138","133","5","0.964","1.01","7.93","13.2","35","33","2","0.943","0.40","4.14","41","39","2","0.951","0.40","2.63","50","49","1","0.980","0.20","0.74","7","18","37.61","28.40"
"26","Connor Hellebuyck","WPG","4","246.2","122","117","5","0.959","1.22","6.43","13.2","36","31","5","0.861","1.22","1.32","33","33","0","1.000","0.00","3.73","45","45","0","1.000","0.00","1.57","5","23","34.32","10.40"
"64","Pavel Francouz","COL","1","58.45","23","22","1","0.957","1.03","1.16","2.02","7","6","1","0.857","1.03","0.23","4","4","0","1.000","0.00","0.45","11","11","0","1.000","0.00","0.38","4","1","34.00","17.00"
"56","Filip Gustavsson","MIN","2","117.9","57","54","3","0.947","1.53","2.34","4.59","11","10","1","0.909","0.51","0.93","20","18","2","0.900","1.02","0.26","22","22","0","1.000","0.00","0.77","5","3","34.30","19.67"
"48","Karel Vejmelka","ARI","6","349.01666666667","196","185","11","0.944","1.89","7.37","18.61","47","40","7","0.851","1.20","1.25","50","47","3","0.940","0.52","2.65","89","88","1","0.989","0.17","2.10","5","28","35.55","20.27"
"18","Petr Mrazek","CHI","1","64.966666666667","35","33","2","0.943","1.85","1.28","3.8","12","12","0","1.000","0.00","2.11","11","9","2","0.818","1.85","-0.76","12","12","0","1.000","0.00","0.42","4","6","27.40","28.00"
"6","Jonathan Quick","L.A","5","305.9","138","130","8","0.942","1.57","4.93","12.26","35","29","6","0.829","1.18","0.14","37","36","1","0.973","0.20","3.18","53","52","1","0.981","0.20","0.84","11","24","39.12","16.25"
"38","Ilya Sorokin","NYI","6","311.13333333333","166","156","10","0.940","1.93","5.56","15.24","47","41","6","0.872","1.16","2.25","41","39","2","0.951","0.39","2.63","70","68","2","0.971","0.39","0.43","6","27","34.81","24.40"
"13","Darcy Kuemper","WSH","6","362.1","176","165","11","0.938","1.82","5.49","20.32","53","46","7","0.868","1.16","2.30","30","28","2","0.933","0.33","1.39","84","82","2","0.976","0.33","0.92","23","23","38.07","19.09"
"2","Marc-Andre Fleury","MIN","5","303.11666666667","142","133","9","0.937","1.78","4.31","11.08","29","23","6","0.793","1.19","-0.91","38","36","2","0.947","0.40","2.29","68","67","1","0.985","0.20","1.36","16","12","37.39","18.78"
"27","Linus Ullmark","BOS","6","346.6","171","160","11","0.936","1.90","5.03","14.59","46","39","7","0.848","1.21","1.08","36","34","2","0.944","0.35","2.06","72","70","2","0.972","0.35","0.50","8","20","39.16","20.36"
"67","Spencer Knight","FLA","4","237.23333333333","121","113","8","0.934","2.02","3.34","10.74","42","41","1","0.976","0.25","6.37","28","24","4","0.857","1.01","-0.84","44","41","3","0.932","0.76","-1.47","7","19","33.73","27.25"
"36","Vitek Vanecek","N.J","6","324.16666666667","150","140","10","0.933","1.85","4.06","14.13","34","30","4","0.882","0.74","1.97","39","35","4","0.897","0.74","0.40","61","59","2","0.967","0.37","0.12","10","24","40.51","26.10"
