"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"140","Zach Hyman","EDM","L","7","142.45","5","8","5","3","13","68.42","22","22.73","3.78","42","32","34","16","1","5","0","0","0","0","0","0","1","4","4","21","4","0","0","-"
"276","Nathan MacKinnon","COL","C","7","152.95","2","11","8","3","13","76.47","39","5.13","2.85","61","48","31","8","1","3","0","0","0","0","0","2","3","9","3","5","1","56","63","47.06"
"308","William Nylander","TOR","R","8","154.26666666667","4","8","6","2","12","85.71","33","12.12","2.89","53","40","35","16","4","4","4","2","2","0","0","3","3","10","1","8","3","3","7","30.00"
"362","Connor McDavid","EDM","C","7","150.71666666667","6","6","6","0","12","80.00","41","14.63","5.46","53","49","42","28","1","5","2","1","1","0","0","6","4","8","8","12","1","42","32","56.76"
"277","Aleksander Barkov","FLA","C","8","169.9","3","8","3","5","11","68.75","19","15.79","2.48","30","27","20","10","2","2","0","0","0","0","0","2","4","4","5","7","5","81","88","47.93"
"304","Sam Reinhart","FLA","C","8","160.4","4","7","5","2","11","73.33","16","25.00","3.04","31","25","21","11","2","2","0","0","0","0","0","1","3","5","5","19","7","11","13","45.83"
"305","Leon Draisaitl","EDM","C","7","142.21666666667","6","5","5","0","11","78.57","17","35.29","2.04","26","21","15","7","0","1","0","0","0","0","0","0","7","8","8","16","1","46","48","48.94"
"321","David Pastrnak","BOS","R","7","129.78333333333","5","6","4","2","11","68.75","23","21.74","2.15","49","32","25","7","3","3","4","2","2","0","0","2","8","3","8","14","2","0","1","0.00"
"418","Matthew Tkachuk","FLA","L","8","160.03333333333","3","8","5","3","11","64.71","30","10.00","4.55","53","38","42","24","1","10","13","5","4","1","0","8","9","2","7","5","6","0","2","0.00"
"429","Patrik Laine","CBJ","L","8","160.96666666667","5","6","4","2","11","100.00","36","13.89","2.42","61","48","28","7","0","2","2","1","1","0","0","0","3","6","3","10","3","2","7","22.22"
