"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"17","Sidney Crosby","PIT","C","8","159.9","4","9","7","2","13","92.86","13","30.77","2.3","37","22","25","11","4","6","6","3","3","0","0","3","3","8","5","9","5","105","80","56.76"
"372","Mikko Rantanen","COL","R","7","160.76666666667","6","6","6","0","12","80.00","21","28.57","3.21","39","30","19","11","1","3","6","3","3","0","0","5","6","5","8","6","5","13","26","33.33"
"520","Jason Robertson","DAL","L","7","129.31666666667","7","5","5","0","12","70.59","35","20.00","3.92","58","43","31","16","0","7","2","1","1","0","0","1","7","5","5","8","0","0","0","-"
"42","Jamie Benn","DAL","L","7","110.2","5","6","2","4","11","78.57","13","38.46","0.94","20","17","12","5","3","1","10","2","0","2","0","3","2","7","8","4","4","43","29","59.72"
"49","Logan Couture","S.J","C","8","146.61666666667","7","4","1","3","11","78.57","19","36.84","2.96","32","26","24","15","3","6","5","1","0","1","0","1","4","5","15","7","7","60","75","44.44"
"62","Alex Pietrangelo","VGK","D","7","165.36666666667","3","8","4","4","11","73.33","23","13.04","0.85","35","27","7","2","1","2","0","0","0","0","0","0","8","4","4","15","12","0","0","-"
"67","Erik Karlsson","S.J","D","8","206.21666666667","1","10","8","2","11","57.89","25","4.00","1.61","62","34","27","7","6","4","2","1","1","0","0","2","12","6","3","19","11","0","0","-"
"257","Pavel Buchnevich","STL","L","8","145.66666666667","4","7","5","2","11","73.33","17","23.53","2.97","31","28","23","15","1","3","4","2","2","0","0","1","3","3","4","11","3","1","7","12.50"
"366","Jack Eichel","VGK","C","7","133.43333333333","5","6","5","1","11","78.57","31","16.13","3.57","42","34","22","10","3","1","0","0","0","0","0","3","6","10","5","11","7","30","45","40.00"
"436","Adam Fox","NYR","D","7","172.75","3","8","2","6","11","84.62","11","27.27","1.49","30","15","18","3","1","2","0","0","0","0","0","2","4","3","6","9","8","0","0","-"
"8","Joe Pavelski","DAL","C","7","122.13333333333","3","7","3","4","10","71.43","15","20.00","2.93","28","24","22","16","2","4","0","0","0","0","0","4","4","0","4","7","8","43","34","55.84"
"136","Jeff Skinner","BUF","L","7","122.4","6","4","2","2","10","66.67","23","26.09","2.4","40","29","21","13","2","4","6","3","3","0","0","5","3","5","4","8","1","11","16","40.74"
"320","Alex Tuch","BUF","R","7","133.2","3","7","3","4","10","71.43","16","18.75","1.6","29","22","16","6","0","1","2","1","1","0","0","0","3","2","1","3","5","4","2","66.67"
"325","David Pastrnak","BOS","R","7","139.43333333333","5","5","3","2","10","71.43","35","14.29","3.83","63","48","26","8","1","3","4","2","2","0","0","3","10","3","4","17","1","1","1","50.00"
"369","Timo Meier","S.J","R","8","166.38333333333","7","3","1","2","10","71.43","36","19.44","3.84","69","53","51","21","4","6","2","1","1","0","0","3","6","8","17","7","0","4","7","36.36"
"431","Matthew Tkachuk","FLA","L","6","119.78333333333","4","6","3","3","10","62.50","20","20.00","2.86","34","28","22","13","2","2","7","2","1","1","0","5","8","4","5","5","3","0","1","0.00"
