"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"57","Stuart Skinner","EDM","4","226.75","134","128","6","0.955","1.59","6.70","13.22","32","28","4","0.875","1.06","1.81","42","40","2","0.952","0.53","2.18","51","51","0","1.000","0.00","2.09","8","16","36.25","21.00"
"58","Jake Oettinger","DAL","7","385.25","186","177","9","0.952","1.40","8.63","17.27","44","41","3","0.932","0.47","4.99","44","42","2","0.955","0.31","2.38","92","88","4","0.957","0.62","-0.23","8","19","35.37","26.56"
"1","Craig Anderson","BUF","3","180.48333333333","92","87","5","0.946","1.66","3.72","8.65","27","24","3","0.889","1.00","1.90","25","23","2","0.920","0.66","0.49","34","34","0","1.000","0.00","1.39","3","14","35.38","13.60"
"28","Linus Ullmark","BOS","7","388.5","201","190","11","0.945","1.70","8.05","15.54","39","33","6","0.846","0.93","1.08","65","61","4","0.938","0.62","2.47","74","73","1","0.986","0.15","2.03","7","28","41.96","21.00"
"61","Logan Thompson","VGK","6","355.35","174","164","10","0.943","1.69","6.49","16.02","47","39","8","0.830","1.35","0.53","45","44","1","0.978","0.17","3.48","72","71","1","0.986","0.17","1.95","13","31","38.48","18.10"
"54","Carter Hart","PHI","6","364.1","226","212","14","0.938","2.31","7.42","22.65","67","66","1","0.985","0.16","11.16","65","57","8","0.877","1.32","-1.53","84","79","5","0.940","0.82","-1.56","20","51","34.67","28.93"
"22","Magnus Hellberg","OTT","1","60","31","29","2","0.935","2.00","0.94","2.94","12","10","2","0.833","2.00","0.18","6","6","0","1.000","0.00","0.60","13","13","0","1.000","0.00","0.53","3","5","28.45","12.50"
"48","Adin Hill","VGK","3","179.86666666667","92","86","6","0.935","2.00","2.72","6.7","18","14","4","0.778","1.33","-0.73","30","28","2","0.933","0.67","0.98","38","38","0","1.000","0.00","1.56","9","9","38.97","19.00"
"39","Ilya Sorokin","NYI","6","352.58333333333","195","182","13","0.933","2.21","5.48","22.69","66","58","8","0.879","1.36","3.98","55","51","4","0.927","0.68","1.47","68","67","1","0.985","0.17","1.79","19","46","32.68","20.15"
"46","Sam Montembeault","MTL","3","181.1","102","95","7","0.931","2.32","2.67","10.31","31","26","5","0.839","1.66","0.63","30","30","0","1.000","0.00","2.98","38","36","2","0.947","0.66","-0.44","5","20","31.58","18.71"
