"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"51","Filip Gustavsson","MIN","3","179.58333333333","80","77","3","0.963","1.00","4.52","8.73","24","21","3","0.875","1.00","1.15","22","22","0","1.000","0.00","2.36","31","31","0","1.000","0.00","1.22","4","20","34.30","8.33"
"4","Brian Elliott","T.B","2","119.6","61","58","3","0.951","1.51","2.73","4.61","13","11","2","0.846","1.00","0.25","17","17","0","1.000","0.00","1.82","29","28","1","0.966","0.50","0.14","6","8","35.97","17.00"
"31","Tristan Jarry","PIT","4","241.1","131","124","7","0.947","1.74","5.31","9.88","34","31","3","0.912","0.75","2.89","33","29","4","0.879","1.00","-0.46","51","51","0","1.000","0.00","2.01","5","17","39.98","18.86"
"22","Andrei Vasilevskiy","T.B","4","238.16666666667","110","104","6","0.945","1.51","4.33","10.87","33","30","3","0.909","0.76","2.71","23","21","2","0.913","0.50","0.47","49","48","1","0.980","0.25","0.93","7","16","36.20","17.50"
"27","Linus Ullmark","BOS","4","249.15","110","104","6","0.945","1.44","4.33","9.81","26","24","2","0.923","0.48","2.50","28","27","1","0.964","0.24","2.00","52","49","3","0.942","0.72","-0.95","18","18","38.04","26.67"
"1","Craig Anderson","BUF","3","180.96666666667","104","98","6","0.942","1.99","3.77","8.96","28","25","3","0.893","0.99","1.85","33","32","1","0.970","0.33","2.54","41","39","2","0.951","0.66","-0.38","8","7","35.79","26.00"
"44","Ilya Samsonov","TOR","3","179.96666666667","85","80","5","0.941","1.67","2.99","6.59","19","17","2","0.895","0.67","1.29","19","18","1","0.947","0.33","1.04","38","36","2","0.947","0.67","-0.50","6","12","39.76","22.00"
"48","Casey DeSmith","PIT","2","117.35","67","63","4","0.940","2.05","2.29","5.68","17","15","2","0.882","1.02","0.94","18","17","1","0.944","0.51","0.93","27","26","1","0.963","0.51","0.06","3","6","37.16","27.25"
"40","Igor Shesterkin","NYR","6","366.48333333333","179","168","11","0.939","1.80","5.82","16.6","51","44","7","0.863","1.15","1.83","51","49","2","0.961","0.33","3.47","68","66","2","0.971","0.33","0.68","20","14","33.38","20.91"
"49","Charlie Lindgren","WSH","7","416.5","208","195","13","0.938","1.87","6.54","18.54","49","43","6","0.878","0.86","2.48","52","49","3","0.942","0.43","2.58","94","90","4","0.957","0.58","-0.30","14","18","38.23","27.23"
"7","James Reimer","S.J","2","124.9","63","59","4","0.937","1.92","1.92","5.7","20","17","3","0.850","1.44","0.46","15","14","1","0.933","0.48","0.61","25","25","0","1.000","0.00","0.99","6","9","32.68","12.75"
"23","Matt Murray","TOR","3","180.08333333333","89","83","6","0.933","2.00","2.36","9.66","27","26","1","0.963","0.33","3.67","19","17","2","0.895","0.67","0.04","38","35","3","0.921","1.00","-1.50","6","15","35.26","28.33"
"63","Pavel Francouz","COL","2","119.31666666667","60","56","4","0.933","2.01","1.64","3.54","9","6","3","0.667","1.51","-1.44","16","16","0","1.000","0.00","1.72","31","30","1","0.968","0.50","0.22","5","4","40.05","14.25"
"52","David Rittich","WPG","2","119.18333333333","57","53","4","0.930","2.01","1.35","4.37","12","10","2","0.833","1.01","0.08","13","11","2","0.846","1.01","-0.61","32","32","0","1.000","0.00","1.26","2","5","36.04","17.25"
"67","Pyotr Kochetkov","CAR","5","301.91666666667","115","107","8","0.930","1.59","2.80","9.62","30","26","4","0.867","0.79","1.19","30","26","4","0.867","0.79","-0.78","42","42","0","1.000","0.00","1.65","12","17","40.70","19.00"
