"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"46","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.36","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"95","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.09","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.04","0","0","51.00","-"
"86","Ivan Prosvetov","ARI","1","59.966666666667","40","39","1","0.975","1.00","2.80","4.55","11","10","1","0.909","1.00","0.95","14","14","0","1.000","0.00","1.48","15","15","0","1.000","0.00","0.58","4","8","32.95","5.00"
"23","Keith Kinkaid","BOS, COL","2","87.85","40","38","2","0.950","1.37","1.80","4.17","12","10","2","0.833","1.37","0.13","10","10","0","1.000","0.00","1.06","16","16","0","1.000","0.00","0.62","1","7","36.30","10.00"
"34","Linus Ullmark","BOS","40","2349.5333333333","1193","1119","74","0.938","1.89","39.31","105.31","323","281","42","0.870","1.07","15.36","316","299","17","0.946","0.43","16.49","468","453","15","0.968","0.38","3.03","107","185","37.06","21.16"
"65","Joseph Woll","TOR","3","176.51666666667","96","90","6","0.938","2.04","3.12","8.99","26","21","5","0.808","1.70","-0.38","33","32","1","0.970","0.34","2.50","32","32","0","1.000","0.00","1.23","4","13","30.95","14.50"
"24","Laurent Brossoit","VGK","3","190.7","110","103","7","0.936","2.20","3.45","9.39","37","32","5","0.865","1.57","1.57","40","38","2","0.950","0.63","2.24","31","31","0","1.000","0.00","1.19","8","9","30.93","14.71"
"68","Filip Gustavsson","MIN","31","1820.15","882","821","61","0.931","2.01","22.77","79.38","221","187","34","0.846","1.12","5.25","253","234","19","0.925","0.63","7.81","364","356","8","0.978","0.26","6.02","74","126","35.49","19.30"
"87","Akira Schmid","N.J","14","724.28333333333","317","294","23","0.927","1.91","7.11","30.72","79","68","11","0.861","0.91","3.03","89","80","9","0.899","0.75","0.43","132","129","3","0.977","0.25","2.08","11","49","36.62","19.17"
"48","Ilya Sorokin","NYI","49","2836.05","1483","1372","111","0.925","2.35","29.86","150.47","463","391","72","0.844","1.52","10.23","371","345","26","0.930","0.55","13.32","579","566","13","0.978","0.28","9.30","97","297","34.18","19.98"
"84","Kevin Lankinen","NSH","15","879.53333333333","478","442","36","0.925","2.46","9.40","45.59","131","116","15","0.885","1.02","8.26","128","113","15","0.883","1.02","-1.44","191","185","6","0.969","0.41","1.36","33","80","34.61","23.17"
"66","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.71","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.19","1","0","28.00","28.00"
"7","Alex Stalock","CHI","17","910.3","512","471","41","0.920","2.70","7.63","46.16","127","104","23","0.819","1.52","-0.45","156","144","12","0.923","0.79","4.53","203","197","6","0.970","0.40","1.82","34","73","35.56","21.10"
"71","Jake Oettinger","DAL","51","3001.35","1492","1372","120","0.920","2.40","21.71","137.23","401","336","65","0.838","1.30","6.22","392","352","40","0.898","0.80","1.54","618","603","15","0.976","0.30","8.81","86","204","35.44","19.47"
"33","Connor Hellebuyck","WPG","51","3002.3833333333","1621","1489","132","0.919","2.64","21.96","156.83","452","375","77","0.830","1.54","3.27","468","431","37","0.921","0.74","12.59","612","594","18","0.971","0.36","5.57","97","228","35.29","19.27"
"83","Pavel Francouz","COL","15","900.28333333333","470","432","38","0.919","2.53","6.64","40.63","125","99","26","0.792","1.73","-3.80","125","119","6","0.952","0.40","7.25","193","187","6","0.969","0.40","1.43","24","65","35.93","19.87"
