"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"361","Connor McDavid","EDM","C","19","78.683333333333","7","10","7","3","17","85.00","28","25.00","3.9","37","31","27","10","1","0","2","1","1","0","0","0","9","2","2","4","1","4","2","66.67"
"308","Leon Draisaitl","EDM","C","19","79.066666666667","7","8","6","2","15","71.43","26","26.92","3.23","39","32","24","8","0","4","2","1","1","0","0","0","3","2","0","7","0","51","34","60.00"
"87","John Tavares","TOR","C","20","67.583333333333","7","6","3","3","13","81.25","22","31.82","4.74","32","29","30","23","0","6","0","0","0","0","0","0","2","0","0","4","0","42","28","60.00"
"178","Nikita Kucherov","T.B","R","19","92.433333333333","4","9","4","5","13","92.86","23","17.39","2.61","43","34","24","4","3","2","2","1","1","0","0","1","11","2","3","2","1","0","0","-"
"324","David Pastrnak","BOS","R","19","82.7","4","9","5","4","13","76.47","34","11.76","3.27","62","47","22","4","0","6","2","1","1","0","0","0","8","1","1","4","0","1","0","100.00"
"368","Mikko Rantanen","COL","R","17","73.416666666667","2","11","10","1","13","72.22","10","20.00","1.88","20","19","7","2","1","4","0","0","0","0","0","1","3","0","0","6","0","10","19","34.48"
"183","Mika Zibanejad","NYR","C","20","88.25","7","5","4","1","12","75.00","37","18.92","4.46","57","48","26","6","0","4","0","0","0","0","0","1","4","0","0","2","0","3","7","30.00"
"403","Artemi Panarin","NYR","L","20","88.5","1","11","7","4","12","80.00","13","7.69","1.5","31","20","12","1","0","4","4","2","2","0","0","1","5","0","1","0","0","0","0","-"
"521","Cale Makar","COL","D","17","70.15","3","9","5","4","12","70.59","8","37.50","1.18","23","15","11","0","0","2","2","1","1","0","0","0","1","0","2","1","2","0","0","-"
"574","Rasmus Dahlin","BUF","D","18","88.216666666667","4","8","5","3","12","75.00","18","22.22","1.28","27","21","8","0","0","0","2","1","1","0","0","0","1","0","1","1","1","0","0","-"
"61","Steven Stamkos","T.B","C","19","89.65","6","5","5","0","11","73.33","30","20.00","3.59","57","41","33","6","7","3","4","2","2","0","0","0","4","0","0","5","0","26","22","54.17"
"188","J.T. Miller","VAN","C","19","76.716666666667","5","6","6","0","11","68.75","18","27.78","1.65","38","28","15","3","0","2","4","2","2","0","0","0","2","0","2","1","0","0","1","0.00"
"425","Auston Matthews","TOR","C","20","72.8","6","5","3","2","11","64.71","27","22.22","4.06","46","39","30","12","0","4","2","1","1","0","0","0","4","2","3","3","0","4","3","57.14"
"179","Ryan Nugent-Hopkins","EDM","C","19","78.183333333333","1","9","3","6","10","50.00","12","8.33","2.23","21","18","16","8","0","2","0","0","0","0","0","0","0","0","2","1","1","0","1","0.00"
"248","Dominik Kubalik","DET","L","18","70.2","4","6","5","1","10","76.92","19","21.05","2.31","38","26","21","2","0","1","0","0","0","0","0","0","1","1","0","1","1","4","5","44.44"
"275","Artturi Lehkonen","COL","L","17","70.383333333333","3","7","0","7","10","55.56","11","27.27","1.85","20","16","16","10","0","3","0","0","0","0","0","0","0","0","4","1","0","0","0","-"
"393","Mitchell Marner","TOR","R","20","69.7","0","10","2","8","10","58.82","6","0.00","0.8","17","9","7","0","0","2","0","0","0","0","0","0","7","2","0","4","0","0","0","-"
"508","Jason Robertson","DAL","L","19","45.883333333333","4","6","2","4","10","76.92","25","16.00","3.05","38","31","18","7","1","4","4","2","2","0","0","0","1","0","0","2","0","0","0","-"
"10","Alex Ovechkin","WSH","L","20","117.35","5","4","2","2","9","69.23","30","16.67","3.09","75","46","25","2","0","4","2","1","1","0","0","0","2","5","3","3","0","0","0","-"
"26","Brad Marchand","BOS","L","11","43.733333333333","4","5","3","2","9","75.00","11","36.36","1.24","19","14","11","2","0","2","2","1","1","0","0","1","2","1","0","0","0","3","1","75.00"
"39","Jamie Benn","DAL","L","19","40.466666666667","2","7","5","2","9","75.00","11","18.18","1.7","14","12","11","6","0","0","2","1","1","0","0","0","4","0","1","1","0","19","23","45.24"
