"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"35","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.68","0.67","2","2","0","1.000","0.00","0.36","2","2","0","1.000","0.00","0.23","3","3","0","1.000","0.00","0.11","0","2","38.57","-"
"51","Filip Gustavsson","MIN","2","117.86666666667","67","65","2","0.970","1.02","4.53","5.35","11","9","2","0.818","1.02","-0.02","19","19","0","1.000","0.00","2.16","34","34","0","1.000","0.00","1.25","6","8","39.90","10.50"
"28","Linus Ullmark","BOS","3","179.15","88","84","4","0.955","1.34","4.58","8.78","27","24","3","0.889","1.00","1.87","19","19","0","1.000","0.00","2.16","36","35","1","0.972","0.33","0.33","15","23","34.42","23.75"
"1","Craig Anderson","BUF","1","58.95","32","30","2","0.938","2.04","1.12","2.67","9","7","2","0.778","2.04","-0.38","9","9","0","1.000","0.00","1.02","14","14","0","1.000","0.00","0.52","0","3","33.00","8.50"
"25","Joonas Korpisalo","CBJ","4","261.96666666667","139","130","9","0.935","2.06","4.55","13.34","36","33","3","0.917","0.69","3.50","39","33","6","0.846","1.37","-1.56","60","60","0","1.000","0.00","2.21","5","20","36.24","27.00"
"30","Juuse Saros","NSH","4","239.3","154","144","10","0.935","2.51","5.01","16.78","53","46","7","0.868","1.76","2.56","41","38","3","0.927","0.75","1.67","51","51","0","1.000","0.00","1.88","11","28","32.68","16.00"
"42","Dan Vladar","CGY","1","59.75","31","29","2","0.935","2.01","1.02","3.36","12","11","1","0.917","1.00","1.17","8","7","1","0.875","1.00","-0.09","8","8","0","1.000","0.00","0.29","2","4","35.48","13.00"
"47","Connor Ingram","ARI","2","119.35","62","58","4","0.935","2.01","2.04","5.41","15","14","1","0.933","0.50","1.71","19","17","2","0.895","1.01","0.16","26","25","1","0.962","0.50","-0.04","3","7","35.39","29.75"
"19","Anton Forsberg","OTT","3","135.21666666667","61","57","4","0.934","1.77","1.95","5.32","15","14","1","0.933","0.44","1.71","17","14","3","0.824","1.33","-1.07","25","25","0","1.000","0.00","0.92","4","9","38.25","25.50"
"23","Andrei Vasilevskiy","T.B","4","243.06666666667","122","114","8","0.934","1.97","3.89","12.16","37","34","3","0.919","0.74","3.68","37","34","3","0.919","0.74","1.21","43","41","2","0.953","0.49","-0.41","12","16","34.09","24.25"
"52","Stuart Skinner","EDM","4","217.65","151","141","10","0.934","2.76","4.72","13.65","37","30","7","0.811","1.93","-0.32","49","46","3","0.939","0.83","2.58","58","58","0","1.000","0.00","2.14","5","20","33.15","16.50"
"34","Vitek Vanecek","N.J","4","240.36666666667","120","112","8","0.933","2.00","3.70","14.08","39","33","6","0.846","1.50","1.04","31","29","2","0.935","0.50","1.53","44","44","0","1.000","0.00","1.62","3","20","34.07","12.50"
"53","Jake Oettinger","DAL","4","237.9","118","110","8","0.932","2.02","3.50","12.01","37","33","4","0.892","1.01","2.68","26","23","3","0.885","0.76","-0.04","48","47","1","0.979","0.25","0.77","16","20","37.03","16.25"
"27","Connor Hellebuyck","WPG","5","299.53333333333","144","134","10","0.931","2.00","4.03","13.99","36","32","4","0.889","0.80","2.50","41","36","5","0.878","1.00","-0.33","59","58","1","0.983","0.20","1.17","8","20","37.96","18.70"
"6","Alex Stalock","CHI","4","235.58333333333","115","107","8","0.930","2.04","3.21","10.43","31","25","6","0.806","1.53","-0.41","39","37","2","0.949","0.51","2.44","41","41","0","1.000","0.00","1.51","8","11","33.71","16.25"
"61","Samuel Ersson","PHI","3","180.03333333333","86","80","6","0.930","2.00","2.38","8.91","19","19","0","1.000","0.00","3.43","29","25","4","0.862","1.33","-0.70","30","28","2","0.933","0.67","-0.89","12","7","37.01","25.83"
"58","Collin Delia","VAN","2","119.7","70","65","5","0.929","2.51","1.82","7.82","27","24","3","0.889","1.50","1.87","12","12","0","1.000","0.00","1.37","28","26","2","0.929","1.00","-0.97","4","15","33.40","32.40"
"16","Scott Wedgewood","DAL","1","57.133333333333","27","25","2","0.926","2.10","0.63","1.59","2","2","0","1.000","0.00","0.36","9","9","0","1.000","0.00","1.02","15","13","2","0.867","2.10","-1.45","1","3","39.93","38.50"
"22","John Gibson","ANA","4","244.91666666667","162","150","12","0.926","2.94","3.79","14.51","43","36","7","0.837","1.71","0.76","51","49","2","0.961","0.49","3.80","60","57","3","0.950","0.73","-0.79","7","17","32.18","20.08"
"3","Jaroslav Halak","NYR","2","119.76666666667","53","49","4","0.925","2.00","1.17","5.79","16","15","1","0.938","0.50","1.89","18","16","2","0.889","1.00","0.05","18","17","1","0.944","0.50","-0.34","2","9","27.96","23.00"
"29","Antti Raanta","CAR","4","249.98333333333","89","82","7","0.921","1.68","1.67","8.37","28","24","4","0.857","0.96","1.05","27","24","3","0.889","0.72","0.07","26","26","0","1.000","0.00","0.96","13","8","36.47","15.71"
"37","Ilya Sorokin","NYI","5","295.41666666667","140","129","11","0.921","2.23","2.64","13.43","35","30","5","0.857","1.02","1.32","30","27","3","0.900","0.61","0.41","64","61","3","0.953","0.61","-0.64","12","22","38.04","26.55"
"40","Igor Shesterkin","NYR","4","244.88333333333","135","124","11","0.919","2.70","2.16","13.23","38","33","5","0.868","1.23","1.86","50","46","4","0.920","0.98","1.69","41","39","2","0.951","0.49","-0.49","24","27","31.93","21.64"
"9","Jacob Markstrom","CGY","4","237.98333333333","96","88","8","0.917","2.02","1.36","7.8","22","18","4","0.818","1.01","-0.03","31","28","3","0.903","0.76","0.53","38","37","1","0.974","0.25","0.40","8","6","39.42","22.38"
"12","Darcy Kuemper","WSH","4","244.16666666667","133","122","11","0.917","2.70","1.96","11.78","38","31","7","0.816","1.72","-0.14","41","39","2","0.951","0.49","2.67","47","45","2","0.957","0.49","-0.27","7","16","34.57","23.09"
"41","Mackenzie Blackwood","N.J","1","65","47","43","4","0.915","3.69","0.58","4.2","16","13","3","0.813","2.77","-0.11","9","8","1","0.889","0.92","0.02","21","21","0","1.000","0.00","0.77","5","5","36.00","18.75"
"4","Brian Elliott","T.B","2","118.78333333333","58","53","5","0.914","2.53","0.65","4.61","14","12","2","0.857","1.01","0.53","14","13","1","0.929","0.51","0.59","26","24","2","0.923","1.01","-1.04","4","8","37.90","22.60"
"50","Carter Hart","PHI","1","60","23","21","2","0.913","2.00","0.24","1.67","7","6","1","0.857","1.00","0.26","6","5","1","0.833","1.00","-0.32","10","10","0","1.000","0.00","0.37","1","6","35.09","22.50"
"56","Logan Thompson","VGK","5","274.25","131","119","12","0.908","2.63","0.77","11.38","34","30","4","0.882","0.88","2.13","34","30","4","0.882","0.88","-0.13","58","54","4","0.931","0.88","-1.86","6","18","32.50","21.92"
"49","Charlie Lindgren","WSH","2","118.38333333333","54","49","5","0.907","2.53","0.26","5.38","18","15","3","0.833","1.52","0.25","10","8","2","0.800","1.01","-0.86","23","23","0","1.000","0.00","0.85","4","7","32.59","16.00"
"55","Jeremy Swayman","BOS","3","188.55","86","78","8","0.907","2.55","0.38","7.56","30","27","3","0.900","0.95","2.41","20","17","3","0.850","0.95","-0.72","29","27","2","0.931","0.64","-0.93","8","14","34.92","23.50"
"11","Martin Jones","SEA","5","295.7","128","116","12","0.906","2.43","0.47","12.64","31","22","9","0.710","1.83","-3.41","36","34","2","0.944","0.41","2.10","50","49","1","0.980","0.20","0.84","11","22","38.29","14.00"
"15","Jack Campbell","EDM","3","141.73333333333","42","38","4","0.905","1.69","0.09","3.38","5","4","1","0.800","0.42","-0.10","15","12","3","0.800","1.27","-1.29","19","19","0","1.000","0.00","0.70","2","6","39.17","19.00"
"21","Magnus Hellberg","DET","4","219.58333333333","104","94","10","0.904","2.73","0.14","10.84","33","28","5","0.848","1.37","0.95","26","21","5","0.808","1.37","-2.04","39","39","0","1.000","0.00","1.44","7","15","34.09","18.50"
"26","Anthony Stolarz","ANA","1","61.1","41","37","4","0.902","3.93","0.00","5.95","24","20","4","0.833","3.93","0.33","7","7","0","1.000","0.00","0.80","9","9","0","1.000","0.00","0.33","5","14","23.34","11.00"
"2","Marc-Andre Fleury","MIN","4","185.06666666667","110","99","11","0.900","3.57","-0.28","10.04","26","23","3","0.885","0.97","1.69","33","27","6","0.818","1.95","-2.25","48","46","2","0.958","0.65","-0.23","7","23","34.66","26.64"
"62","Spencer Knight","FLA","2","119.78333333333","70","63","7","0.900","3.51","-0.18","6.08","22","18","4","0.818","2.00","-0.03","19","16","3","0.842","1.50","-0.84","26","26","0","1.000","0.00","0.96","4","11","32.53","16.43"
"54","Ukko-Pekka Luukkonen","BUF","4","250.6","147","132","15","0.898","3.59","-0.67","13.62","39","31","8","0.795","1.92","-0.96","50","44","6","0.880","1.44","-0.31","54","53","1","0.981","0.24","0.99","3","16","32.22","19.80"
"18","Petr Mrazek","CHI","2","119.61666666667","77","69","8","0.896","4.01","-0.50","8.48","30","23","7","0.767","3.51","-1.59","22","21","1","0.955","0.50","1.50","24","24","0","1.000","0.00","0.88","2","18","27.53","8.88"
"31","Tristan Jarry","PIT","3","134.21666666667","77","69","8","0.896","3.58","-0.50","7.86","23","19","4","0.826","1.79","0.15","23","20","3","0.870","1.34","-0.38","28","27","1","0.964","0.45","0.03","7","15","38.60","21.63"
"45","Adin Hill","VGK","3","90.116666666667","48","43","5","0.896","3.33","-0.32","4.76","12","10","2","0.833","1.33","0.17","9","6","3","0.667","2.00","-1.98","26","26","0","1.000","0.00","0.96","3","11","34.19","19.20"
"14","Sergei Bobrovsky","FLA","3","176.6","86","77","9","0.895","3.06","-0.62","6.85","21","16","5","0.762","1.70","-1.21","20","18","2","0.900","0.68","0.28","42","40","2","0.952","0.68","-0.45","4","5","35.92","22.11"
"33","Pheonix Copley","L.A","5","304.2","123","110","13","0.894","2.56","-1.01","12.39","29","22","7","0.759","1.38","-1.77","37","35","2","0.946","0.39","2.21","48","44","4","0.917","0.79","-2.23","10","26","36.28","22.62"
"59","Kevin Lankinen","NSH","2","120.73333333333","64","57","7","0.891","3.48","-0.76","4.92","16","14","2","0.875","0.99","0.89","14","9","5","0.643","2.48","-3.41","31","31","0","1.000","0.00","1.14","4","11","34.02","22.14"
"44","Ilya Samsonov","TOR","3","188.51666666667","89","79","10","0.888","3.18","-1.33","8.91","25","21","4","0.840","1.27","0.51","31","27","4","0.871","1.27","-0.47","29","27","2","0.931","0.64","-0.93","2","15","32.57","24.30"
"13","Cam Talbot","OTT","4","230.16666666667","118","104","14","0.881","3.65","-2.50","10.36","23","16","7","0.696","1.82","-2.85","39","35","4","0.897","1.04","0.44","49","46","3","0.939","0.78","-1.19","5","16","34.76","23.07"
"32","Spencer Martin","VAN","3","175.61666666667","84","74","10","0.881","3.42","-1.81","8.45","24","19","5","0.792","1.71","-0.67","24","20","4","0.833","1.37","-1.27","30","29","1","0.967","0.34","0.11","5","17","35.01","21.30"
"57","Alexandar Georgiev","COL","6","336.38333333333","183","161","22","0.880","3.92","-4.16","18.41","61","50","11","0.820","1.96","0.01","40","32","8","0.800","1.43","-3.45","75","72","3","0.960","0.54","-0.24","11","28","34.11","21.09"
"17","Philipp Grubauer","SEA","2","62.533333333333","49","43","6","0.878","5.76","-1.22","5.81","22","17","5","0.773","4.80","-1.03","7","6","1","0.857","0.96","-0.20","18","18","0","1.000","0.00","0.66","1","9","29.22","12.83"
"48","Casey DeSmith","PIT","3","164.36666666667","98","86","12","0.878","4.38","-2.45","8.86","34","25","9","0.735","3.29","-2.87","21","18","3","0.857","1.10","-0.61","34","34","0","1.000","0.00","1.25","3","13","37.66","15.83"
"20","Jordan Binnington","STL","6","365.41666666667","181","158","23","0.873","3.78","-5.36","19.53","61","47","14","0.770","2.30","-2.99","56","51","5","0.911","0.82","1.37","55","51","4","0.927","0.66","-1.97","19","29","32.78","21.57"
"5","Jonathan Quick","L.A","1","58.883333333333","22","19","3","0.864","3.06","-0.86","2.09","5","5","0","1.000","0.00","0.90","6","5","1","0.833","1.02","-0.32","10","8","2","0.800","2.04","-1.63","1","2","34.73","39.00"
"46","Karel Vejmelka","ARI","4","236.28333333333","138","119","19","0.862","4.82","-5.55","12.49","45","33","12","0.733","3.05","-3.88","36","32","4","0.889","1.02","0.10","52","49","3","0.942","0.76","-1.08","5","13","33.12","16.89"
"39","Kaapo Kahkonen","S.J","3","182.01666666667","77","66","11","0.857","3.63","-3.50","7.77","16","9","7","0.563","2.31","-4.11","16","13","3","0.813","0.99","-1.18","42","41","1","0.976","0.33","0.55","5","13","37.51","19.64"
"24","Matt Murray","TOR","3","178.5","75","64","11","0.853","3.70","-3.69","6.17","17","12","5","0.706","1.68","-1.93","17","14","3","0.824","1.01","-1.07","38","35","3","0.921","1.01","-1.60","8","6","38.73","24.55"
"63","Pyotr Kochetkov","CAR","2","118.01666666667","54","46","8","0.852","4.07","-2.74","5.1","15","13","2","0.867","1.02","0.71","16","12","4","0.750","2.03","-2.18","17","15","2","0.882","1.02","-1.37","4","2","36.74","29.50"
"10","Jake Allen","MTL","4","239.61666666667","130","110","20","0.846","5.01","-7.33","14.54","43","31","12","0.721","3.00","-4.24","35","31","4","0.886","1.00","-0.02","46","42","4","0.913","1.00","-2.30","16","22","32.03","17.10"
"36","Elvis Merzlikins","CBJ","1","59.75","37","31","6","0.838","6.03","-2.39","3.15","7","3","4","0.429","4.02","-2.74","12","10","2","0.833","2.01","-0.63","14","14","0","1.000","0.00","0.52","2","6","42.03","21.67"
"7","James Reimer","S.J","3","177.26666666667","84","70","14","0.833","4.74","-5.81","8.22","28","21","7","0.750","2.37","-1.95","32","26","6","0.813","2.03","-2.36","20","19","1","0.950","0.34","-0.26","8","14","32.15","20.57"
"43","Sam Montembeault","MTL","2","119.6","75","62","13","0.827","6.52","-5.69","8.64","21","13","8","0.619","4.01","-4.21","25","21","4","0.840","2.01","-1.16","25","24","1","0.960","0.50","-0.08","7","4","33.60","17.15"
"8","Semyon Varlamov","NYI","1","60","21","17","4","0.810","4.00","-1.95","2.3","6","6","0","1.000","0.00","1.08","7","5","2","0.714","2.00","-1.20","8","6","2","0.750","2.00","-1.71","1","6","32.19","32.75"
"38","Ville Husso","DET","3","137.41666666667","59","47","12","0.797","5.24","-6.25","5.84","23","15","8","0.652","3.49","-3.85","12","10","2","0.833","0.87","-0.63","22","20","2","0.909","0.87","-1.19","2","12","34.22","22.33"
"60","Akira Schmid","N.J","1","57.983333333333","18","14","4","0.778","4.14","-2.25","1.82","3","2","1","0.667","1.03","-0.46","8","6","2","0.750","2.07","-1.09","4","3","1","0.750","1.03","-0.85","1","1","49.83","19.75"
