"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"14","Cam Talbot","OTT","1","27.983333333333","13","13","0","1.000","0.00","1.24","1.52","4","4","0","1.000","0.00","0.73","4","4","0","1.000","0.00","0.42","2","2","0","1.000","0.00","0.08","0","2","50.77","-"
"60","Jake Oettinger","DAL","7","385.25","186","177","9","0.952","1.40","8.77","17.27","44","41","3","0.932","0.47","5.04","44","42","2","0.955","0.31","2.61","92","88","4","0.957","0.62","-0.46","8","19","35.37","26.56"
"59","Stuart Skinner","EDM","5","285.11666666667","177","167","10","0.944","2.10","6.91","17.57","42","38","4","0.905","0.84","3.68","63","57","6","0.905","1.26","0.60","62","62","0","1.000","0.00","2.39","14","25","35.05","26.10"
"56","Carter Hart","PHI","7","428.21666666667","262","247","15","0.943","2.10","10.03","26.85","79","77","2","0.975","0.28","12.44","80","72","8","0.900","1.12","0.38","92","87","5","0.946","0.70","-1.46","23","55","33.98","27.53"
"49","Adin Hill","VGK","4","244.43333333333","116","109","7","0.940","1.72","4.08","8.61","23","18","5","0.783","1.23","-0.79","37","35","2","0.946","0.49","1.87","48","48","0","1.000","0.00","1.85","10","12","39.51","17.29"
"40","Ilya Sorokin","NYI","8","472.58333333333","251","235","16","0.936","2.03","7.98","27.38","80","71","9","0.888","1.14","5.63","72","67","5","0.931","0.63","2.54","92","90","2","0.978","0.25","1.54","20","51","32.42","21.19"
"23","Magnus Hellberg","OTT","1","60","31","29","2","0.935","2.00","0.96","2.94","12","10","2","0.833","2.00","0.19","6","6","0","1.000","0.00","0.63","13","13","0","1.000","0.00","0.50","3","5","28.45","12.50"
"68","Arvid Soderblom","CHI","3","177.01666666667","108","101","7","0.935","2.37","3.32","9.78","32","27","5","0.844","1.69","0.85","24","23","1","0.958","0.34","1.51","45","44","1","0.978","0.34","0.73","7","24","36.98","16.57"
"41","Ville Husso","DET","6","359.55","196","183","13","0.934","2.17","5.73","17.38","46","42","4","0.913","0.67","4.41","48","40","8","0.833","1.34","-2.97","85","84","1","0.988","0.17","2.27","14","30","37.95","20.38"
"63","Logan Thompson","VGK","8","476.66666666667","241","225","16","0.934","2.01","7.03","21.45","63","52","11","0.825","1.38","0.52","57","54","3","0.947","0.38","2.97","102","101","1","0.990","0.13","2.93","15","36","38.89","22.44"
"66","Kevin Lankinen","NSH","3","177.98333333333","104","97","7","0.933","2.36","2.94","10.45","27","24","3","0.889","1.01","1.94","29","27","2","0.931","0.67","1.04","42","40","2","0.952","0.67","-0.38","9","23","36.04","23.71"
"28","Connor Hellebuyck","WPG","8","485.61666666667","269","250","19","0.929","2.35","6.70","28.38","82","70","12","0.854","1.48","2.99","82","79","3","0.963","0.37","5.59","98","94","4","0.959","0.49","-0.23","14","53","32.91","19.16"
"29","Linus Ullmark","BOS","9","497.41666666667","255","237","18","0.929","2.17","6.37","22.04","61","51","10","0.836","1.21","1.15","73","67","6","0.918","0.72","1.64","92","90","2","0.978","0.24","1.54","10","37","39.64","20.11"
"47","Sam Montembeault","MTL","4","242.85","138","128","10","0.928","2.47","3.19","14.16","41","35","6","0.854","1.48","1.50","43","41","2","0.953","0.49","2.50","48","46","2","0.958","0.49","-0.15","7","26","31.80","19.00"
"1","Craig Anderson","BUF","4","239.9","124","115","9","0.927","2.25","2.85","11.24","30","26","4","0.867","1.00","1.48","37","33","4","0.892","1.00","-0.13","49","48","1","0.980","0.25","0.89","5","16","38.81","16.11"
"13","Darcy Kuemper","WSH","9","535.55","270","249","21","0.922","2.35","4.80","25.14","72","58","14","0.806","1.57","-0.84","53","47","6","0.887","0.67","-0.45","131","130","1","0.992","0.11","4.04","16","35","36.14","15.81"
"48","Ilya Samsonov","TOR","7","417.08333333333","200","184","16","0.920","2.30","3.11","20.16","61","54","7","0.885","1.01","4.15","55","47","8","0.855","1.15","-2.24","77","76","1","0.987","0.14","1.97","15","37","34.16","19.94"
"55","Charlie Lindgren","WSH","3","178.1","111","102","9","0.919","3.03","1.61","11.08","31","24","7","0.774","2.36","-1.33","34","32","2","0.941","0.67","1.56","41","41","0","1.000","0.00","1.58","11","11","32.73","14.89"
"64","Alexandar Georgiev","COL","7","422.78333333333","247","227","20","0.919","2.84","3.60","24.37","73","64","9","0.877","1.28","4.35","64","58","6","0.906","0.85","0.70","98","93","5","0.949","0.71","-1.23","14","44","34.00","21.05"
"8","James Reimer","S.J","8","476.93333333333","265","243","22","0.917","2.77","3.32","25.74","77","69","8","0.896","1.01","6.08","75","65","10","0.867","1.26","-2.15","100","96","4","0.960","0.50","-0.15","14","55","34.05","21.86"
"43","Igor Shesterkin","NYR","9","546.81666666667","263","241","22","0.916","2.41","3.13","26.14","80","69","11","0.863","1.21","3.63","77","68","9","0.883","0.99","-0.94","93","91","2","0.978","0.22","1.58","19","38","34.19","20.18"
"5","Thomas Greiss","STL","3","146.5","94","86","8","0.915","3.28","0.98","8.6","22","16","6","0.727","2.46","-1.98","31","31","0","1.000","0.00","3.25","35","33","2","0.943","0.82","-0.65","5","12","37.05","14.75"
"7","Alex Stalock","CHI","7","328.2","187","171","16","0.914","2.93","1.87","17.23","45","36","9","0.800","1.65","-0.77","55","48","7","0.873","1.28","-1.24","73","73","0","1.000","0.00","2.81","17","27","36.70","18.88"
"25","Andrei Vasilevskiy","T.B","8","480.51666666667","259","236","23","0.911","2.87","1.75","26.23","71","60","11","0.845","1.37","1.98","84","74","10","0.881","1.25","-1.20","95","93","2","0.979","0.25","1.66","17","44","33.14","22.43"
"38","Vitek Vanecek","N.J","6","291.31666666667","112","102","10","0.911","2.06","0.70","9.81","30","24","6","0.800","1.24","-0.52","24","22","2","0.917","0.41","0.51","47","45","2","0.957","0.41","-0.19","6","13","38.53","23.30"
"11","Jake Allen","MTL","7","417","217","197","20","0.908","2.88","0.73","23.14","76","60","16","0.789","2.30","-2.11","59","57","2","0.966","0.29","4.18","73","71","2","0.973","0.29","0.81","17","34","32.70","14.95"
"9","Semyon Varlamov","NYI","3","178.48333333333","97","88","9","0.907","3.03","0.27","8.92","34","28","6","0.824","2.02","0.22","25","23","2","0.920","0.67","0.62","32","31","1","0.969","0.34","0.23","8","13","36.12","18.00"
"30","Antti Raanta","CAR","4","248.31666666667","105","95","10","0.905","2.42","0.03","9.74","29","26","3","0.897","0.72","2.30","28","22","6","0.786","1.45","-3.07","38","37","1","0.974","0.24","0.46","5","13","37.89","24.00"
"33","Tristan Jarry","PIT","7","421.01666666667","251","227","24","0.904","3.42","-0.02","21.58","70","52","18","0.743","2.57","-5.20","73","70","3","0.959","0.43","4.64","99","96","3","0.970","0.43","0.81","18","30","34.04","18.63"
