"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"36","Mackenzie Blackwood","N.J","1","59.766666666667","34","33","1","0.971","1.00","2.16","3.59","7","7","0","1.000","0.00","1.16","11","11","0","1.000","0.00","1.25","13","12","1","0.923","1.00","-0.49","3","5","41.38","56.00"
"23","Connor Hellebuyck","WPG","1","60","32","31","1","0.969","1.00","1.97","3.69","6","5","1","0.833","1.00","-0.01","13","13","0","1.000","0.00","1.48","12","12","0","1.000","0.00","0.47","0","9","31.53","5.00"
"26","Antti Raanta","CAR","1","60","30","29","1","0.967","1.00","1.79","2.35","8","8","0","1.000","0.00","1.32","8","8","0","1.000","0.00","0.91","12","11","1","0.917","1.00","-0.53","1","0","33.67","41.00"
"54","Logan Thompson","VGK","1","41.316666666667","24","23","1","0.958","1.45","1.23","2.3","6","5","1","0.833","1.45","-0.01","7","7","0","1.000","0.00","0.80","11","11","0","1.000","0.00","0.43","3","7","34.71","5.00"
"57","Kevin Mandolese","OTT","1","65","48","46","2","0.958","1.85","2.46","4.22","15","15","0","1.000","0.00","2.48","17","16","1","0.941","0.92","0.93","15","14","1","0.933","0.92","-0.41","1","7","32.50","42.00"
"11","Sergei Bobrovsky","FLA","4","242.46666666667","144","137","7","0.951","1.73","6.38","15.35","55","51","4","0.927","0.99","5.11","33","31","2","0.939","0.49","1.75","52","51","1","0.981","0.25","1.04","15","25","31.44","22.57"
"58","Pavel Francouz","COL","1","63.45","38","36","2","0.947","1.89","1.53","3.52","9","7","2","0.778","1.89","-0.51","14","14","0","1.000","0.00","1.59","11","11","0","1.000","0.00","0.43","3","5","39.58","14.50"
"51","Jake Oettinger","DAL","3","188.5","110","104","6","0.945","1.91","4.22","8.82","20","17","3","0.850","0.95","0.31","32","30","2","0.938","0.64","1.64","50","49","1","0.980","0.32","0.96","2","16","39.80","19.17"
"47","Carter Hart","PHI","3","183.6","90","85","5","0.944","1.63","3.36","7.77","28","26","2","0.929","0.65","2.64","23","21","2","0.913","0.65","0.62","35","34","1","0.971","0.33","0.37","4","13","35.07","20.20"
"48","Filip Gustavsson","MIN","4","207.11666666667","107","101","6","0.944","1.74","3.94","9.52","27","22","5","0.815","1.45","-0.53","30","29","1","0.967","0.29","2.41","47","47","0","1.000","0.00","1.84","11","9","33.77","14.33"
"25","Aaron Dell","S.J","2","82.383333333333","35","33","2","0.943","1.46","1.25","4.22","14","12","2","0.857","1.46","0.32","8","8","0","1.000","0.00","0.91","12","12","0","1.000","0.00","0.47","2","8","26.03","10.50"
"24","Linus Ullmark","BOS","2","123.63333333333","66","62","4","0.939","1.94","2.13","5.32","15","14","1","0.933","0.49","1.48","20","17","3","0.850","1.46","-0.73","26","26","0","1.000","0.00","1.02","4","9","38.15","19.00"
"33","Ville Husso","DET","4","237.66666666667","126","118","8","0.937","2.02","3.71","10.89","32","27","5","0.844","1.26","0.30","29","27","2","0.931","0.50","1.30","57","56","1","0.982","0.25","1.24","6","13","36.24","20.38"
"44","Casey DeSmith","PIT","4","205.56666666667","127","119","8","0.937","2.34","3.80","11.4","44","40","4","0.909","1.17","3.29","32","29","3","0.906","0.88","0.64","44","43","1","0.977","0.29","0.73","14","16","33.17","20.63"
"41","Adin Hill","VGK","3","138.68333333333","46","43","3","0.935","1.30","1.28","4.06","5","3","2","0.600","0.87","-1.17","15","15","0","1.000","0.00","1.71","19","18","1","0.947","0.43","-0.25","0","6","41.98","11.33"
"13","Scott Wedgewood","DAL","1","59.716666666667","30","28","2","0.933","2.01","0.79","2.74","8","6","2","0.750","2.01","-0.68","8","8","0","1.000","0.00","0.91","12","12","0","1.000","0.00","0.47","4","1","37.80","8.00"
"34","Kaapo Kahkonen","S.J","3","158.33333333333","90","84","6","0.933","2.27","2.36","8.77","24","20","4","0.833","1.52","-0.03","26","24","2","0.923","0.76","0.96","36","36","0","1.000","0.00","1.41","6","12","35.92","16.67"
"10","Darcy Kuemper","WSH","2","118.11666666667","58","54","4","0.931","2.03","1.39","6.36","15","13","2","0.867","1.02","0.48","23","21","2","0.913","1.02","0.62","19","19","0","1.000","0.00","0.75","3","6","29.40","20.50"
"22","Anthony Stolarz","ANA","1","62.25","29","27","2","0.931","1.93","0.70","2.57","7","5","2","0.714","1.93","-0.84","7","7","0","1.000","0.00","0.80","15","15","0","1.000","0.00","0.59","3","2","30.17","12.50"
"49","David Rittich","WPG","1","65","29","27","2","0.931","1.85","0.70","2.57","6","5","1","0.833","0.92","-0.01","9","9","0","1.000","0.00","1.02","11","10","1","0.909","0.92","-0.57","1","2","36.38","29.50"
"20","Andrei Vasilevskiy","T.B","4","244.51666666667","154","143","11","0.929","2.70","3.31","14.84","43","37","6","0.860","1.47","1.12","41","37","4","0.902","0.98","0.66","66","65","1","0.985","0.25","1.59","4","25","33.06","16.45"
"61","Mads Sogaard","OTT","2","66.483333333333","40","37","3","0.925","2.71","0.72","3.05","13","11","2","0.846","1.80","0.15","6","6","0","1.000","0.00","0.68","18","17","1","0.944","0.90","-0.29","3","5","37.33","22.00"
"32","Ilya Sorokin","NYI","3","181.95","100","92","8","0.920","2.64","1.29","10.98","37","34","3","0.919","0.99","3.13","19","16","3","0.842","0.99","-0.84","36","34","2","0.944","0.66","-0.59","6","21","34.22","25.75"
"12","Jack Campbell","EDM","2","119.48333333333","61","56","5","0.918","2.51","0.67","5.5","13","11","2","0.846","1.00","0.15","16","13","3","0.813","1.51","-1.18","28","28","0","1.000","0.00","1.10","3","5","36.85","23.40"
"14","Philipp Grubauer","SEA","3","184.4","84","77","7","0.917","2.28","0.81","7.71","18","14","4","0.778","1.30","-1.02","18","18","0","1.000","0.00","2.05","41","38","3","0.927","0.98","-1.39","5","15","41.69","24.43"
"29","Pheonix Copley","L.A","3","184.1","84","77","7","0.917","2.28","0.81","9.88","28","24","4","0.857","1.30","0.64","16","13","3","0.813","0.98","-1.18","38","38","0","1.000","0.00","1.49","4","13","33.60","20.29"
"7","Jake Allen","MTL","3","178.8","82","75","7","0.915","2.35","0.62","8.67","24","21","3","0.875","1.01","0.97","25","21","4","0.840","1.34","-1.16","29","29","0","1.000","0.00","1.14","3","16","32.82","19.86"
