"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"65","Ivan Prosvetov","ARI","1","59.966666666667","40","39","1","0.975","1.00","2.97","4.55","11","10","1","0.909","1.00","1.08","14","14","0","1.000","0.00","1.48","15","15","0","1.000","0.00","0.57","4","8","32.95","5.00"
"63","Kevin Lankinen","NSH","2","124.85","58","56","2","0.966","0.96","3.76","6.42","21","20","1","0.952","0.48","2.97","14","13","1","0.929","0.48","0.48","23","23","0","1.000","0.00","0.88","7","11","27.71","20.50"
"50","Joseph Woll","TOR","1","60","26","25","1","0.962","1.00","1.58","3.27","11","10","1","0.909","1.00","1.08","8","8","0","1.000","0.00","0.84","7","7","0","1.000","0.00","0.27","1","5","23.73","13.00"
"2","Marc-Andre Fleury","MIN","3","179.05","107","102","5","0.953","1.68","5.63","11.52","47","44","3","0.936","1.01","5.89","22","20","2","0.909","0.67","0.32","30","30","0","1.000","0.00","1.15","9","21","31.03","14.60"
"52","Filip Gustavsson","MIN","4","254.15","120","114","6","0.950","1.42","5.92","9.92","29","26","3","0.897","0.71","2.48","42","39","3","0.929","0.71","1.43","41","41","0","1.000","0.00","1.57","6","14","35.18","17.00"
"49","Casey DeSmith","PIT","4","198.41666666667","103","97","6","0.942","1.81","4.23","10.05","26","24","2","0.923","0.60","2.92","29","26","3","0.897","0.91","0.06","44","43","1","0.977","0.30","0.68","5","20","37.46","25.33"
"35","Thatcher Demko","VAN","5","298.25","142","133","9","0.937","1.81","5.10","13.26","35","28","7","0.800","1.41","-0.38","39","38","1","0.974","0.20","3.11","56","55","1","0.982","0.20","1.14","6","11","36.50","16.11"
"46","Adin Hill","VGK","3","183.03333333333","110","103","7","0.936","2.29","3.92","11.73","35","33","2","0.943","0.66","4.62","30","26","4","0.867","1.31","-0.84","42","41","1","0.976","0.33","0.60","8","24","28.96","23.29"
"6","Jonathan Quick","VGK","4","243.15","128","119","9","0.930","2.22","3.71","14.28","38","34","4","0.895","0.99","3.19","25","21","4","0.840","0.99","-1.36","60","59","1","0.983","0.25","1.29","10","32","34.25","21.78"
"27","Joonas Korpisalo","L.A","3","179.65","84","78","6","0.929","2.00","2.34","8.26","25","22","3","0.880","1.00","1.73","27","25","2","0.926","0.67","0.85","31","30","1","0.968","0.33","0.18","3","16","30.64","21.17"
"31","Juuse Saros","NSH","6","359.33333333333","198","184","14","0.929","2.34","5.66","18.33","54","45","9","0.833","1.50","1.21","70","67","3","0.957","0.50","4.38","70","68","2","0.971","0.33","0.67","13","30","32.91","14.71"
"66","Akira Schmid","N.J","4","208.11666666667","85","79","6","0.929","1.73","2.44","7.81","29","25","4","0.862","1.15","1.48","19","17","2","0.895","0.58","0.00","34","34","0","1.000","0.00","1.30","3","13","31.98","18.50"
"68","Pyotr Kochetkov","CAR","2","119.75","42","39","3","0.929","1.50","1.17","5.34","10","8","2","0.800","1.00","-0.11","15","14","1","0.933","0.50","0.58","13","13","0","1.000","0.00","0.50","8","11","39.52","13.67"
"19","Petr Mrazek","CHI","5","265.45","153","142","11","0.928","2.49","4.19","15.44","51","45","6","0.882","1.36","3.64","38","35","3","0.921","0.68","1.01","57","55","2","0.965","0.45","0.18","12","21","31.50","21.73"
"38","Ilya Sorokin","NYI","5","302.9","150","139","11","0.927","2.18","3.90","13.57","47","39","8","0.830","1.58","0.89","38","37","1","0.974","0.20","3.01","60","58","2","0.967","0.40","0.29","11","25","32.89","20.82"
"14","Darcy Kuemper","WSH","6","361.3","198","183","15","0.924","2.49","4.66","20.45","65","57","8","0.877","1.33","4.29","55","49","6","0.891","1.00","-0.20","65","64","1","0.985","0.17","1.48","19","38","32.74","17.33"
"5","Thomas Greiss","STL","2","119.45","64","59","5","0.922","2.51","1.36","7.39","24","23","1","0.958","0.50","3.54","19","16","3","0.842","1.51","-1.00","20","19","1","0.950","0.50","-0.24","7","9","29.27","27.60"
"10","Jacob Markstrom","CGY","8","469.05","228","210","18","0.921","2.30","4.64","21.95","69","55","14","0.797","1.79","-0.95","73","70","3","0.959","0.38","4.70","71","70","1","0.986","0.13","1.71","10","36","33.78","13.83"
"7","Alex Stalock","CHI","4","208.81666666667","135","124","11","0.919","3.16","2.41","11.32","36","31","5","0.861","1.44","1.81","46","45","1","0.978","0.29","3.85","49","44","5","0.898","1.44","-3.13","5","21","32.59","25.82"
"16","Sergei Bobrovsky","FLA","6","365.23333333333","158","145","13","0.918","2.14","2.69","16.68","53","46","7","0.868","1.15","3.02","43","40","3","0.930","0.49","1.53","53","50","3","0.943","0.49","-0.97","9","28","33.08","19.46"
"42","Felix Sandstrom","PHI","2","116.23333333333","61","56","5","0.918","2.58","1.06","6.34","19","16","3","0.842","1.55","0.59","15","13","2","0.867","1.03","-0.42","22","22","0","1.000","0.00","0.84","1","11","39.20","12.00"
"29","Linus Ullmark","BOS","4","243.65","142","130","12","0.915","2.96","2.10","13.66","49","42","7","0.857","1.72","2.27","37","34","3","0.919","0.74","0.90","49","47","2","0.959","0.49","-0.13","8","24","32.72","16.50"
"24","John Gibson","ANA","5","299.16666666667","170","155","15","0.912","3.01","1.88","15.82","52","44","8","0.846","1.60","1.83","42","39","3","0.929","0.60","1.43","66","62","4","0.939","0.80","-1.48","6","28","34.89","19.00"
"61","Lukas Dostal","ANA","1","60.333333333333","34","31","3","0.912","2.98","0.38","2.95","10","8","2","0.800","1.99","-0.11","10","10","0","1.000","0.00","1.05","14","13","1","0.929","0.99","-0.47","0","2","24.35","19.33"
"48","Connor Ingram","ARI","4","242.61666666667","169","154","15","0.911","3.71","1.78","13.74","30","23","7","0.767","1.73","-1.33","54","50","4","0.926","0.99","1.69","74","70","4","0.946","0.99","-1.17","11","23","38.08","25.60"
"58","Jiri Patera","VGK","1","60","33","30","3","0.909","3.00","0.28","3.29","8","6","2","0.750","2.00","-0.49","10","10","0","1.000","0.00","1.05","11","10","1","0.909","1.00","-0.58","1","5","38.48","15.00"
"41","Igor Shesterkin","NYR","5","308.1","142","129","13","0.908","2.53","1.10","13.7","41","34","7","0.829","1.36","0.75","37","33","4","0.892","0.78","-0.10","57","55","2","0.965","0.39","0.18","5","25","35.17","19.38"
"47","Karel Vejmelka","ARI","4","243.26666666667","142","129","13","0.908","3.21","1.10","12.29","39","34","5","0.872","1.23","2.38","35","29","6","0.829","1.48","-2.31","63","61","2","0.968","0.49","0.41","9","19","34.07","23.77"
"15","Cam Talbot","OTT","2","119.78333333333","53","48","5","0.906","2.50","0.26","5.56","13","9","4","0.692","2.00","-1.54","14","13","1","0.929","0.50","0.48","25","25","0","1.000","0.00","0.96","5","9","31.98","17.00"
"44","Sam Montembeault","MTL","4","218.46666666667","127","115","12","0.906","3.30","0.61","12.11","38","31","7","0.816","1.92","0.19","35","31","4","0.886","1.10","-0.31","43","42","1","0.977","0.27","0.64","5","17","36.19","19.58"
"54","Stuart Skinner","EDM","6","358.3","192","174","18","0.906","3.01","1.07","16.57","45","37","8","0.822","1.34","0.51","58","50","8","0.862","1.34","-1.88","80","78","2","0.975","0.33","1.06","4","15","34.74","22.44"
"69","Arturs Silovs","VAN","1","64.416666666667","32","29","3","0.906","2.79","0.18","3.24","9","6","3","0.667","2.79","-1.30","7","7","0","1.000","0.00","0.74","14","14","0","1.000","0.00","0.53","0","7","37.00","7.33"
"23","Magnus Hellberg","DET","2","117.08333333333","74","67","7","0.905","3.59","0.35","6.53","20","17","3","0.850","1.54","0.78","25","22","3","0.880","1.54","-0.36","23","22","1","0.957","0.51","-0.12","3","14","36.19","25.86"
"37","Elvis Merzlikins","CBJ","4","162.2","105","95","10","0.905","3.70","0.43","10.31","24","20","4","0.833","1.48","0.54","31","29","2","0.935","0.74","1.27","46","42","4","0.913","1.48","-2.24","5","15","34.80","27.20"
"56","Ukko-Pekka Luukkonen","BUF","3","178.46666666667","105","95","10","0.905","3.36","0.43","11.3","36","29","7","0.806","2.35","-0.19","24","23","1","0.958","0.34","1.53","41","39","2","0.951","0.67","-0.43","2","18","32.30","15.30"
"34","Pheonix Copley","L.A","4","249.31666666667","104","94","10","0.904","2.41","0.33","10.88","27","23","4","0.852","0.96","1.11","33","30","3","0.909","0.72","0.48","40","37","3","0.925","0.72","-1.47","4","15","33.40","27.10"
"1","Craig Anderson","BUF","3","178.01666666667","100","90","10","0.900","3.37","-0.07","9.02","25","21","4","0.840","1.35","0.73","25","21","4","0.840","1.35","-1.36","44","42","2","0.955","0.67","-0.32","4","15","33.93","19.00"
"11","Jake Allen","MTL","6","324.7","190","171","19","0.900","3.51","-0.13","18.19","54","39","15","0.722","2.77","-4.79","53","49","4","0.925","0.74","1.59","75","75","0","1.000","0.00","2.87","22","32","33.88","12.68"
"3","Jaroslav Halak","NYR","2","119.26666666667","68","61","7","0.897","3.52","-0.25","6.68","23","19","4","0.826","2.01","0.35","16","14","2","0.875","1.01","-0.31","25","24","1","0.960","0.50","-0.04","4","13","33.13","23.86"
"4","Brian Elliott","T.B","2","117.21666666667","57","51","6","0.895","3.07","-0.34","5.72","14","12","2","0.857","1.02","0.65","19","16","3","0.842","1.54","-1.00","19","18","1","0.947","0.51","-0.27","4","7","36.96","25.83"
"20","Frederik Andersen","CAR","5","279.31666666667","95","85","10","0.895","2.15","-0.57","8.48","27","21","6","0.778","1.29","-0.89","21","17","4","0.810","0.86","-1.79","40","40","0","1.000","0.00","1.53","9","12","35.07","19.20"
"55","Jake Oettinger","DAL","6","361.91666666667","181","162","19","0.895","3.15","-1.02","14.34","35","25","10","0.714","1.66","-3.38","61","55","6","0.902","0.99","0.43","73","70","3","0.959","0.50","-0.21","5","21","39.26","20.47"
"30","Antti Raanta","CAR","2","79.933333333333","28","25","3","0.893","2.25","-0.22","3","10","8","2","0.800","1.50","-0.11","8","7","1","0.875","0.75","-0.16","8","8","0","1.000","0.00","0.31","4","5","35.96","17.00"
"51","Carter Hart","PHI","4","241.01666666667","121","108","13","0.893","3.24","-0.98","10.22","27","21","6","0.778","1.49","-0.89","36","30","6","0.833","1.49","-2.20","51","50","1","0.980","0.25","0.95","7","12","36.79","20.00"
"59","Jeremy Swayman","BOS","3","176.26666666667","74","66","8","0.892","2.72","-0.65","6.96","18","13","5","0.722","1.70","-1.60","15","13","2","0.867","0.68","-0.42","37","36","1","0.973","0.34","0.41","6","9","34.77","19.63"
"21","Keith Kinkaid","COL","1","27.95","9","8","1","0.889","2.15","-0.11","1.26","3","2","1","0.667","2.15","-0.43","1","1","0","1.000","0.00","0.11","5","5","0","1.000","0.00","0.19","1","2","31.67","12.00"
"8","James Reimer","S.J","4","214.68333333333","107","95","12","0.888","3.35","-1.37","10.95","31","24","7","0.774","1.96","-1.14","36","32","4","0.889","1.12","-0.20","38","37","1","0.974","0.28","0.45","5","14","31.97","17.33"
"18","Philipp Grubauer","SEA","6","343.13333333333","141","125","16","0.887","2.80","-2.00","15.79","39","33","6","0.846","1.05","1.38","35","29","6","0.829","1.05","-2.31","57","53","4","0.930","0.70","-1.82","8","30","35.37","20.25"
"25","Andrei Vasilevskiy","T.B","7","417.53333333333","211","187","24","0.886","3.45","-3.05","18.93","71","54","17","0.761","2.44","-3.57","47","44","3","0.936","0.43","1.96","82","78","4","0.951","0.57","-0.87","15","23","33.75","19.04"
"28","Connor Hellebuyck","WPG","6","346.95","201","178","23","0.886","3.98","-3.04","20.64","69","53","16","0.768","2.77","-2.95","51","46","5","0.902","0.86","0.38","71","69","2","0.972","0.35","0.71","12","27","32.49","15.04"
"45","Ilya Samsonov","TOR","2","119.26666666667","65","57","8","0.877","4.02","-1.54","7.1","25","19","6","0.760","3.02","-1.27","13","11","2","0.846","1.01","-0.63","25","25","0","1.000","0.00","0.96","7","9","30.58","14.50"
"22","Jordan Binnington","STL","5","296.3","153","134","19","0.876","3.85","-3.81","13.72","41","30","11","0.732","2.23","-3.25","52","45","7","0.865","1.42","-1.52","54","53","1","0.981","0.20","1.06","18","20","32.22","19.21"
"39","Ville Husso","DET","6","359.53333333333","169","148","21","0.876","3.50","-4.22","17.05","50","40","10","0.800","1.67","-0.54","45","38","7","0.844","1.17","-2.25","57","53","4","0.930","0.67","-1.82","10","26","36.24","21.48"
"36","Vitek Vanecek","N.J","5","279.43333333333","135","118","17","0.874","3.65","-3.59","10.88","29","20","9","0.690","1.93","-3.52","36","30","6","0.833","1.29","-2.20","62","60","2","0.968","0.43","0.37","14","11","38.81","19.59"
"12","Michael Hutchinson","CBJ","3","137.63333333333","79","69","10","0.873","4.36","-2.15","8.52","27","20","7","0.741","3.05","-1.89","22","19","3","0.864","1.31","-0.68","28","28","0","1.000","0.00","1.07","7","9","29.14","15.20"
"62","Kevin Mandolese","OTT","1","60","39","34","5","0.872","5.00","-1.13","5.31","15","12","3","0.800","3.00","-0.16","13","11","2","0.846","2.00","-0.63","10","10","0","1.000","0.00","0.38","6","9","30.21","15.40"
"60","Alexandar Georgiev","COL","6","332.9","136","118","18","0.868","3.24","-4.49","11.98","43","35","8","0.814","1.44","0.13","31","23","8","0.742","1.44","-4.73","58","56","2","0.966","0.36","0.22","10","18","35.67","21.17"
"32","Tristan Jarry","PIT","6","287.95","132","113","19","0.856","3.96","-5.89","13.13","33","21","12","0.636","2.50","-5.76","43","37","6","0.860","1.25","-1.47","53","52","1","0.981","0.21","1.03","12","20","32.14","20.58"
"67","Mads Sogaard","OTT","5","298.85","132","113","19","0.856","3.81","-5.89","14.89","42","32","10","0.762","2.01","-2.06","41","33","8","0.805","1.61","-3.68","41","40","1","0.976","0.20","0.57","8","15","32.73","18.05"
"26","Matt Murray","TOR","3","175.15","79","67","12","0.848","4.11","-4.15","8.35","33","25","8","0.758","2.74","-1.76","14","13","1","0.929","0.34","0.48","30","27","3","0.900","1.03","-1.85","7","12","29.34","18.00"
"33","Eric Comrie","BUF","2","119.9","85","72","13","0.847","6.51","-4.56","7.81","29","21","8","0.724","4.00","-2.52","25","21","4","0.840","2.00","-1.36","29","28","1","0.966","0.50","0.11","9","8","34.16","18.85"
"40","Kaapo Kahkonen","S.J","5","263.76666666667","163","138","25","0.847","5.69","-8.81","15.16","48","38","10","0.792","2.27","-0.92","54","44","10","0.815","2.27","-4.31","56","51","5","0.911","1.14","-2.86","10","26","32.52","23.08"
"57","Daniil Tarasov","CBJ","1","64.283333333333","32","27","5","0.844","4.67","-1.82","3.68","11","9","2","0.818","1.87","0.08","12","12","0","1.000","0.00","1.27","9","6","3","0.667","2.80","-2.66","7","5","25.75","25.80"
"17","Jack Campbell","EDM","1","58.65","38","32","6","0.842","6.14","-2.23","2.87","10","7","3","0.700","3.07","-1.11","8","8","0","1.000","0.00","0.84","19","16","3","0.842","3.07","-2.27","2","3","35.16","29.50"
"53","David Rittich","WPG","3","140.08333333333","57","48","9","0.842","3.85","-3.34","5.83","17","11","6","0.647","2.57","-2.79","9","8","1","0.889","0.43","-0.05","25","23","2","0.920","0.86","-1.04","13","11","39.75","14.67"
"13","Martin Jones","SEA","3","142.98333333333","69","58","11","0.841","4.62","-4.15","4.78","15","9","6","0.600","2.52","-3.16","15","13","2","0.867","0.84","-0.42","33","30","3","0.909","1.26","-1.74","5","11","39.01","23.64"
"70","Matt Murray","DAL","2","119.31666666667","40","33","7","0.825","3.52","-3.03","4.62","16","12","4","0.750","2.01","-0.97","14","13","1","0.929","0.50","0.48","8","6","2","0.750","1.01","-1.69","4","6","26.50","22.71"
