"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"363","Connor McDavid","EDM","C","8","194.43333333333","6","9","6","3","15","83.33","35","17.14","4.68","52","48","34","16","1","3","6","3","3","0","0","3","12","6","4","9","1","48","42","53.33"
"310","Leon Draisaitl","EDM","C","8","186.96666666667","8","6","5","1","14","66.67","27","29.63","3.16","50","39","28","9","0","4","4","2","2","0","0","6","15","4","5","15","2","61","62","49.59"
"518","Jason Robertson","DAL","L","7","137.23333333333","11","2","1","1","13","92.86","37","29.73","4.97","70","52","45","18","1","7","4","2","2","0","0","0","6","12","1","4","3","0","0","-"
"17","Sidney Crosby","PIT","C","8","153.26666666667","4","8","3","5","12","85.71","27","14.81","3.29","47","38","29","14","2","3","2","1","1","0","0","1","4","8","8","16","1","94","84","52.81"
"260","Pavel Buchnevich","STL","L","8","148.33333333333","6","6","3","3","12","75.00","19","31.58","2.07","33","25","21","12","0","1","4","2","2","0","0","1","2","3","10","8","1","1","6","14.29"
"415","Kirill Kaprizov","MIN","L","6","131.45","5","7","5","2","12","85.71","32","15.63","3.06","52","40","32","14","1","7","2","1","1","0","0","3","3","2","6","14","2","0","1","0.00"
"427","Matthew Tkachuk","FLA","L","8","166.01666666667","6","6","3","3","12","70.59","26","23.08","3.16","42","36","26","16","3","2","2","1","1","0","0","2","5","9","4","12","5","0","1","0.00"
"668","Matty Beniers","SEA","C","7","113.31666666667","5","7","3","4","12","75.00","20","25.00","2.28","26","22","18","10","1","1","2","1","1","0","0","3","3","4","10","15","5","42","55","43.30"
"12","Blake Wheeler","WPG","R","7","127.51666666667","3","8","5","3","11","91.67","13","23.08","1.64","29","22","19","8","0","3","4","2","2","0","0","1","2","2","3","8","5","0","2","0.00"
"140","Jeff Skinner","BUF","L","7","124.1","6","5","2","3","11","78.57","27","22.22","3.19","42","34","22","15","2","6","2","1","1","0","0","2","5","4","2","12","1","10","14","41.67"
"162","Johnny Gaudreau","CBJ","L","6","114.86666666667","2","9","5","4","11","100.00","19","10.53","3.13","32","26","17","5","0","2","2","1","1","0","0","0","3","1","2","2","5","0","0","-"
"178","Nikita Kucherov","T.B","R","7","158.5","2","9","7","2","11","100.00","21","9.52","1.82","47","33","26","7","3","4","4","2","2","0","0","8","6","6","7","13","2","0","0","-"
"394","Mitchell Marner","TOR","R","8","162.83333333333","6","5","4","1","11","78.57","24","25.00","3.66","47","30","28","9","1","2","2","1","1","0","0","3","6","13","5","7","10","0","0","-"
"63","Steven Stamkos","T.B","C","7","138.38333333333","4","6","3","3","10","62.50","16","25.00","2.41","32","27","20","3","0","4","2","1","1","0","0","1","4","1","8","7","2","38","33","53.52"
"269","Andre Burakovsky","SEA","L","7","126.61666666667","5","5","3","2","10","100.00","23","21.74","1.64","38","29","25","5","2","1","2","1","1","0","0","0","4","8","1","10","1","0","0","-"
"315","Kevin Fiala","L.A","L","7","128.88333333333","2","8","5","3","10","76.92","23","8.70","2.9","36","28","24","12","3","4","4","2","2","0","0","1","3","4","6","12","5","1","2","33.33"
