"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"397","Connor McDavid","EDM","C","51","210.5","16","31","20","11","47","85.45","67","23.88","9.93","103","83","76","26","1","6","2","1","1","0","0","2","18","4","4","16","1","9","7","56.25"
"336","Leon Draisaitl","EDM","C","49","203.83333333333","17","19","14","5","36","65.45","64","26.56","9.59","101","85","63","26","0","11","4","2","2","0","0","1","7","4","2","13","1","120","97","55.30"
"190","Ryan Nugent-Hopkins","EDM","C","51","209.61666666667","8","25","8","17","33","60.00","38","21.05","5.53","62","50","46","17","0","5","2","1","1","0","0","1","3","0","4","6","2","6","10","37.50"
"189","Nikita Kucherov","T.B","R","50","209.76666666667","6","24","14","10","30","85.71","48","12.50","5.47","102","73","54","10","7","3","6","3","3","0","0","2","16","4","5","8","1","0","0","-"
"353","David Pastrnak","BOS","R","51","196.71666666667","14","14","10","4","28","77.78","81","17.28","8.44","143","110","58","16","0","12","6","3","3","0","0","1","16","3","1","11","2","1","0","100.00"
"454","Kirill Kaprizov","MIN","L","50","198.96666666667","13","15","13","2","28","77.78","67","19.40","10.63","116","92","80","31","1","12","0","0","0","0","0","4","4","0","2","5","1","0","0","-"
"433","Mitchell Marner","TOR","R","52","196.7","6","19","3","16","25","69.44","32","18.75","3.47","64","40","29","4","0","7","2","1","1","0","0","0","16","4","1","9","1","0","0","-"
"468","Matthew Tkachuk","FLA","L","50","209.93333333333","10","15","6","9","25","73.53","59","16.95","12","95","81","76","57","3","17","0","0","0","0","0","0","10","1","0","10","0","1","7","12.50"
"516","Tage Thompson","BUF","C, R","50","175.55","14","11","5","6","25","71.43","60","23.33","5.14","92","72","43","8","2","3","0","0","0","0","0","1","5","1","1","7","0","12","13","48.00"
"11","Evgeni Malkin","PIT","C","50","198.85","8","16","9","7","24","80.00","46","17.39","7.14","99","66","64","18","2","9","0","0","0","0","0","1","17","3","2","9","0","23","15","60.53"
"93","John Tavares","TOR","C","52","189.11666666667","9","15","10","5","24","68.57","68","13.24","13.24","98","89","85","61","1","19","4","2","2","0","0","0","7","0","3","10","0","117","83","58.50"
"572","Jason Robertson","DAL","L","53","166.21666666667","7","17","11","6","24","77.42","65","10.77","7.81","119","85","55","14","1","12","6","3","3","0","0","0","4","1","0","4","1","0","0","-"
"644","Rasmus Dahlin","BUF","D","49","192.46666666667","5","19","11","8","24","66.67","33","15.15","2.79","61","42","18","3","2","3","6","3","3","0","0","1","6","0","4","5","1","0","0","-"
"108","Tyson Barrie","EDM","D","51","167.8","3","20","8","12","23","54.76","24","12.50","2.16","56","35","12","1","0","6","4","2","2","0","0","1","3","6","2","1","2","0","0","-"
"27","Brad Marchand","BOS","L","43","150.56666666667","7","15","10","5","22","68.75","31","22.58","4.34","56","44","33","7","0","5","4","2","2","0","0","1","13","1","2","6","0","8","5","61.54"
"66","Steven Stamkos","T.B","C","50","209.06666666667","9","13","8","5","22","61.11","68","13.24","8.18","121","92","73","14","9","8","4","2","2","0","0","0","8","1","4","8","0","69","51","57.50"
"194","Mika Zibanejad","NYR","C","51","201.48333333333","14","8","5","3","22","75.86","71","19.72","8.82","128","102","53","11","0","7","2","1","1","0","0","1","7","1","1","2","0","8","10","44.44"
