"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"10","Semyon Varlamov","NYI","1","58.333333333333","34","33","1","0.971","1.03","2.59","2.97","9","8","1","0.889","1.03","0.69","8","8","0","1.000","0.00","0.94","10","10","0","1.000","0.00","0.47","3","7","38.97","14.00"
"64","Jeremy Swayman","BOS","4","244.48333333333","130","125","5","0.962","1.23","8.72","14.09","37","33","4","0.892","0.98","2.94","35","34","1","0.971","0.25","3.11","52","52","0","1.000","0.00","2.44","5","23","37.17","17.80"
"32","Eric Comrie","BUF","2","123.86666666667","67","64","3","0.955","1.45","4.07","7.23","24","23","1","0.958","0.48","3.50","16","15","1","0.938","0.48","0.88","24","23","1","0.958","0.48","0.13","5","11","33.34","22.00"
"65","Logan Thompson","VGK","1","53.883333333333","39","37","2","0.949","2.23","2.12","3.76","14","12","2","0.857","2.23","0.63","9","9","0","1.000","0.00","1.06","13","13","0","1.000","0.00","0.61","0","9","32.97","20.00"
"3","Jaroslav Halak","NYR","2","119.68333333333","56","53","3","0.946","1.50","2.91","5.18","18","16","2","0.889","1.00","1.38","14","14","0","1.000","0.00","1.65","22","21","1","0.955","0.50","0.03","2","12","33.41","16.67"
"62","Jiri Patera","VGK","1","60","37","35","2","0.946","2.00","1.90","4.58","14","12","2","0.857","2.00","0.63","10","10","0","1.000","0.00","1.18","12","12","0","1.000","0.00","0.56","3","8","25.62","5.50"
"42","Igor Shesterkin","NYR","5","297.96666666667","165","156","9","0.945","1.81","8.41","14.03","43","39","4","0.907","0.81","4.07","39","35","4","0.897","0.81","0.58","71","70","1","0.986","0.20","2.34","13","29","39.60","20.67"
"56","Filip Gustavsson","MIN","3","183.38333333333","108","102","6","0.944","1.96","5.40","8.89","22","21","1","0.955","0.33","3.13","36","31","5","0.861","1.64","-0.77","42","42","0","1.000","0.00","1.97","14","9","37.10","23.50"
"66","Alexandar Georgiev","COL","6","364.93333333333","171","161","10","0.942","1.64","8.04","14.5","44","39","5","0.886","0.82","3.26","44","39","5","0.886","0.82","0.17","74","74","0","1.000","0.00","3.48","9","23","35.60","18.40"
"63","Dylan Ferguson","OTT","2","118.86666666667","83","78","5","0.940","2.52","3.76","8.02","24","22","2","0.917","1.01","2.50","30","27","3","0.900","1.51","0.53","26","26","0","1.000","0.00","1.22","12","15","34.04","18.20"
"67","Collin Delia","VAN","2","119.46666666667","49","46","3","0.939","1.51","2.17","4.93","14","12","2","0.857","1.00","0.63","15","15","0","1.000","0.00","1.76","20","19","1","0.950","0.50","-0.06","2","10","31.29","25.67"
"71","Ivan Prosvetov","ARI","2","119.53333333333","65","61","4","0.938","2.01","2.86","6.71","15","14","1","0.933","0.50","1.81","16","13","3","0.813","1.51","-1.12","32","32","0","1.000","0.00","1.50","4","14","36.25","23.00"
"19","Petr Mrazek","CHI","2","87.166666666667","46","43","3","0.935","2.07","1.85","4.74","12","10","2","0.833","1.38","0.25","15","15","0","1.000","0.00","1.76","17","16","1","0.941","0.69","-0.20","4","4","34.04","11.67"
"55","Carter Hart","PHI","4","245","134","125","9","0.933","2.20","5.14","14.63","41","36","5","0.878","1.22","2.69","27","25","2","0.926","0.49","1.17","62","60","2","0.968","0.49","0.91","4","24","34.35","19.89"
"27","Joonas Korpisalo","L.A","3","185","71","66","5","0.930","1.62","2.49","7.31","16","15","1","0.938","0.32","2.00","26","23","3","0.885","0.97","0.06","28","27","1","0.964","0.32","0.32","4","17","30.76","31.40"
"29","Linus Ullmark","BOS","4","239.35","127","118","9","0.929","2.26","4.40","11.32","39","32","7","0.821","1.75","0.32","33","33","0","1.000","0.00","3.88","42","40","2","0.952","0.50","-0.03","21","15","39.58","14.67"
"37","Jonas Johansson","COL","2","119.7","66","61","5","0.924","2.51","1.96","7.64","23","19","4","0.826","2.01","0.32","16","15","1","0.938","0.50","0.88","26","26","0","1.000","0.00","1.22","5","14","28.45","11.60"
"54","Joseph Woll","TOR","1","59.916666666667","25","23","2","0.920","2.00","0.64","2.08","7","6","1","0.857","1.00","0.31","6","6","0","1.000","0.00","0.71","12","11","1","0.917","1.00","-0.44","0","3","32.52","28.00"
"34","Thatcher Demko","VAN","6","359.66666666667","166","152","14","0.916","2.34","3.52","15.36","37","32","5","0.865","0.83","1.94","44","36","8","0.818","1.33","-2.83","72","71","1","0.986","0.17","2.38","14","26","37.78","21.79"
"70","Joel Hofer","STL","5","257.73333333333","142","130","12","0.915","2.79","2.98","12.48","34","29","5","0.853","1.16","1.38","38","35","3","0.921","0.70","1.47","64","60","4","0.938","0.93","-0.99","9","14","35.14","24.17"
"25","Andrei Vasilevskiy","T.B","5","301.96666666667","150","137","13","0.913","2.58","2.83","15.55","41","37","4","0.902","0.79","3.69","43","38","5","0.884","0.99","0.05","63","59","4","0.937","0.79","-1.04","20","24","33.74","26.62"
"26","Matt Murray","TOR","3","183.73333333333","114","104","10","0.912","3.27","2.03","10.17","28","21","7","0.750","2.29","-1.75","25","22","3","0.880","0.98","-0.06","55","55","0","1.000","0.00","2.59","6","18","37.01","17.10"
"45","Dan Vladar","CGY","2","80","33","30","3","0.909","2.25","0.48","3.54","8","8","0","1.000","0.00","1.50","14","11","3","0.786","2.25","-1.35","10","10","0","1.000","0.00","0.47","1","5","34.03","26.00"
"2","Marc-Andre Fleury","MIN","4","243.61666666667","142","129","13","0.908","3.20","1.98","11.9","32","28","4","0.875","0.99","2.00","43","40","3","0.930","0.74","2.05","63","57","6","0.905","1.48","-3.04","4","16","33.44","25.31"
"39","Ilya Sorokin","NYI","6","358.61666666667","174","158","16","0.908","2.68","2.36","18.65","55","47","8","0.855","1.34","2.32","52","46","6","0.885","1.00","0.11","59","57","2","0.966","0.33","0.77","15","39","32.26","19.19"
"46","Sam Montembeault","MTL","5","277.78333333333","163","148","15","0.908","3.24","2.20","16.41","50","43","7","0.860","1.51","2.38","50","44","6","0.880","1.30","-0.12","60","58","2","0.967","0.43","0.82","15","29","32.40","19.73"
"50","Connor Ingram","ARI","3","189.68333333333","108","98","10","0.907","3.16","1.40","10.17","21","16","5","0.762","1.58","-1.06","40","36","4","0.900","1.27","0.70","41","40","1","0.976","0.32","0.93","8","11","34.26","16.00"
"68","Lukas Dostal","ANA","2","117.33333333333","75","68","7","0.907","3.58","0.91","7.65","23","17","6","0.739","3.07","-1.68","18","17","1","0.944","0.51","1.12","30","30","0","1.000","0.00","1.41","2","15","33.28","11.71"
"28","Connor Hellebuyck","WPG","6","356.85","138","125","13","0.906","2.19","1.56","11.72","28","20","8","0.714","1.35","-2.75","48","46","2","0.958","0.34","3.64","51","48","3","0.941","0.50","-0.60","13","13","39.41","22.38"
"49","Joey Daccord","SEA","2","126.86666666667","53","48","5","0.906","2.36","0.59","5.11","12","9","3","0.750","1.42","-0.75","17","16","1","0.941","0.47","1.00","20","19","1","0.950","0.47","-0.06","3","8","37.62","22.60"
"30","Juuse Saros","NSH","7","414.18333333333","211","191","20","0.905","2.90","2.26","22.15","54","44","10","0.815","1.45","0.13","67","62","5","0.925","0.72","2.87","81","76","5","0.938","0.72","-1.19","16","34","33.40","20.45"
"36","Vitek Vanecek","N.J","5","289.73333333333","136","123","13","0.904","2.69","1.35","12.39","32","25","7","0.781","1.45","-1.00","43","37","6","0.860","1.24","-0.95","54","54","0","1.000","0.00","2.54","19","22","35.16","18.23"
"20","Frederik Andersen","CAR","5","300.98333333333","142","128","14","0.901","2.79","0.98","12.77","45","38","7","0.844","1.40","1.44","43","37","6","0.860","1.20","-0.95","46","45","1","0.978","0.20","1.16","5","21","31.11","17.07"
"47","Ilya Samsonov","TOR","3","183.88333333333","91","82","9","0.901","2.94","0.60","9.3","22","18","4","0.818","1.31","0.13","25","22","3","0.880","0.98","-0.06","40","38","2","0.950","0.65","-0.12","3","13","32.57","19.89"
"21","Laurent Brossoit","VGK","1","62.433333333333","30","27","3","0.900","2.88","0.17","3.02","12","11","1","0.917","0.96","1.25","11","9","2","0.818","1.92","-0.71","6","6","0","1.000","0.00","0.28","0","6","26.20","17.33"
"35","Alex Nedeljkovic","DET","2","81.65","30","27","3","0.900","2.20","0.17","3.03","13","11","2","0.846","1.47","0.44","5","4","1","0.800","0.73","-0.41","11","11","0","1.000","0.00","0.52","2","4","29.97","15.33"
"8","Alex Stalock","CHI","5","269","138","124","14","0.899","3.12","0.56","11.26","38","32","6","0.842","1.34","1.13","36","34","2","0.944","0.45","2.23","59","53","6","0.898","1.34","-3.23","6","13","33.01","25.14"
"51","Casey DeSmith","PIT","4","190.1","88","79","9","0.898","2.84","0.29","9.65","28","23","5","0.821","1.58","0.25","28","26","2","0.929","0.63","1.29","31","29","2","0.935","0.63","-0.54","5","18","30.28","17.33"
"58","Stuart Skinner","EDM","5","303.7","146","131","15","0.897","2.96","0.41","13.75","38","29","9","0.763","1.78","-1.87","38","33","5","0.868","0.99","-0.53","62","61","1","0.984","0.20","1.91","8","19","35.93","16.33"
"15","Darcy Kuemper","WSH","4","234.8","124","111","13","0.895","3.32","0.08","12.09","42","35","7","0.833","1.79","0.88","28","24","4","0.857","1.02","-0.71","48","46","2","0.958","0.51","0.26","10","19","33.22","24.92"
