"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"139","Zach Hyman","EDM","L","4","80.533333333333","5","5","4","1","10","66.67","14","35.71","2.69","24","17","18","10","1","4","0","0","0","0","0","0","1","2","1","11","2","0","0","-"
"273","Aleksander Barkov","FLA","C","6","129.2","2","8","4","4","10","71.43","21","9.52","3.04","31","29","24","13","1","5","2","1","1","0","0","1","2","0","3","6","6","70","53","56.91"
"413","Matthew Tkachuk","FLA","L","6","131.58333333333","3","7","3","4","10","71.43","31","9.68","4.29","51","38","40","23","2","9","7","2","1","1","0","4","7","3","6","3","5","0","1","0.00"
"34","Claude Giroux","OTT","R","6","107.08333333333","5","4","4","0","9","100.00","17","29.41","1.85","33","25","20","9","3","2","0","0","0","0","0","1","1","6","2","4","4","57","41","58.16"
"303","William Nylander","TOR","R","7","122.56666666667","4","5","3","2","9","75.00","25","16.00","2.92","44","36","31","13","4","3","2","1","1","0","0","0","3","7","2","7","1","2","3","40.00"
"315","David Pastrnak","BOS","R","7","140.1","3","6","3","3","9","90.00","28","10.71","2.63","51","35","26","9","1","7","4","2","2","0","0","1","7","6","13","12","1","0","1","0.00"
"362","Sebastian Aho","CAR","C","7","130.86666666667","9","0","0","0","9","75.00","26","34.62","3.69","35","30","23","16","2","1","2","1","1","0","0","3","9","11","4","6","4","45","56","44.55"
"423","Patrik Laine","CBJ","L","7","142.5","2","7","4","3","9","81.82","20","10.00","1.69","39","32","16","5","1","2","0","0","0","0","0","1","1","5","2","8","5","4","4","50.00"
"454","Tage Thompson","BUF","C","7","123.3","2","7","2","5","9","69.23","18","11.11","1.49","38","24","14","7","3","2","6","3","3","0","0","3","3","2","2","10","6","22","30","42.31"
"609","Jack Hughes","N.J","C","5","106.11666666667","4","5","4","1","9","81.82","21","19.05","1.85","37","24","22","5","3","1","0","0","0","0","0","0","2","6","2","5","4","18","25","41.86"
"5","Brent Burns","CAR","D","7","157.53333333333","4","4","1","3","8","61.54","16","25.00","0.78","34","26","8","2","0","2","4","2","2","0","0","0","8","5","5","2","8","0","0","-"
"17","Sidney Crosby","PIT","C","5","99.716666666667","3","5","2","3","8","72.73","19","15.79","2.22","30","25","22","15","2","3","2","1","1","0","0","2","3","5","2","2","2","72","56","56.25"
"19","Anze Kopitar","L.A","C","7","139.11666666667","4","4","3","1","8","88.89","18","22.22","2.01","26","23","17","9","3","3","0","0","0","0","0","0","1","8","8","5","8","71","73","49.31"
"157","Johnny Gaudreau","CBJ","L","7","144.36666666667","2","6","3","3","8","66.67","17","11.76","1.83","40","30","27","5","4","2","2","1","1","0","0","2","7","8","0","4","3","0","0","-"
"173","Nikita Kucherov","T.B","R","5","104.31666666667","1","7","3","4","8","80.00","15","6.67","1.79","30","25","19","7","6","0","6","3","3","0","0","5","7","8","2","9","2","0","0","-"
