"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"376","Travis Konecny","PHI","R","7","135.3","9","5","2","3","14","93.33","25","36.00","3.74","39","32","26","13","1","5","4","2","2","0","0","4","2","5","9","6","2","6","5","54.55"
"355","Kyle Connor","WPG","L","7","143.8","6","7","6","1","13","72.22","18","33.33","2.23","35","25","24","14","0","2","4","2","2","0","0","2","7","3","3","7","1","0","2","0.00"
"213","Filip Forsberg","NSH","L","8","136.75","8","4","2","2","12","80.00","24","33.33","3.46","52","39","24","15","2","1","0","0","0","0","0","5","2","1","12","7","2","0","1","0.00"
"359","Connor McDavid","EDM","C","7","149.73333333333","4","8","8","0","12","85.71","32","12.50","4.24","48","36","35","17","3","6","4","2","2","0","0","2","3","6","9","10","4","45","47","48.91"
"361","Vince Dunn","SEA","D","8","183.91666666667","3","9","6","3","12","63.16","16","18.75","1.49","28","21","8","0","0","3","5","1","0","1","0","2","8","1","18","14","6","0","0","-"
"422","Matthew Tkachuk","FLA","L","8","154.56666666667","7","5","1","4","12","75.00","35","20.00","5.1","56","47","38","24","1","8","6","3","3","0","0","3","6","1","5","6","3","0","0","-"
"87","John Tavares","TOR","C","8","144.56666666667","5","6","3","3","11","84.62","29","17.24","4.75","47","43","38","21","0","3","8","4","4","0","0","0","7","3","10","9","3","77","56","57.89"
"176","Nikita Kucherov","T.B","R","7","139.36666666667","4","7","3","4","11","78.57","29","13.79","3.31","59","44","40","16","11","9","0","0","0","0","0","2","3","1","5","8","3","0","0","-"
"275","Aleksander Barkov","FLA","C","8","167.68333333333","4","7","5","2","11","73.33","16","25.00","1.49","31","20","17","5","0","2","0","0","0","0","0","2","2","4","10","11","6","100","97","50.76"
"308","Kevin Fiala","L.A","L","7","123.51666666667","5","6","5","1","11","91.67","30","16.67","3.39","46","35","28","13","5","3","4","2","2","0","0","2","5","0","9","12","0","0","1","0.00"
"312","Alex Tuch","BUF","R","8","162.55","5","5","4","1","10","76.92","25","20.00","3.31","40","37","28","15","2","6","4","2","2","0","0","2","1","4","7","5","5","3","1","75.00"
"318","David Pastrnak","BOS","R","6","115.68333333333","8","2","2","0","10","71.43","33","24.24","3.05","54","45","33","7","4","2","6","3","3","0","0","1","9","2","8","4","4","0","0","-"
"454","Pierre-Luc Dubois","WPG","L","7","127.93333333333","3","7","1","6","10","55.56","24","12.50","3.67","44","37","29","19","0","8","10","5","5","0","0","5","5","6","8","10","5","49","52","48.51"
"566","Rasmus Dahlin","BUF","D","8","216.03333333333","3","7","3","4","10","62.50","21","14.29","1.1","43","25","17","4","1","4","6","3","3","0","0","6","9","1","12","16","11","0","0","-"
"616","Jack Hughes","N.J","C","6","127.51666666667","8","2","1","1","10","71.43","40","20.00","5.8","59","46","42","21","7","5","0","0","0","0","0","6","8","6","3","11","0","4","10","28.57"
"642","Tim Stützle","OTT","L","7","152.1","7","3","3","0","10","76.92","23","30.43","3.68","40","32","28","14","2","2","0","0","0","0","0","3","1","4","9","17","4","10","13","43.48"
"26","Brad Marchand","BOS","L","6","118.5","4","5","4","1","9","75.00","16","25.00","1.84","29","20","18","9","0","3","6","3","3","0","0","4","4","4","10","10","4","0","2","0.00"
"33","Claude Giroux","OTT","R","7","129","1","8","5","3","9","75.00","12","8.33","0.99","19","15","12","5","1","1","4","2","2","0","0","2","6","10","6","6","1","58","40","59.18"
"62","Steven Stamkos","T.B","C","7","131.03333333333","2","7","3","4","9","69.23","24","8.33","2.51","46","35","29","6","2","6","4","2","2","0","0","1","7","2","3","12","5","51","30","62.96"
"177","Ryan Nugent-Hopkins","EDM","C","7","142.56666666667","2","7","0","7","9","69.23","15","13.33","1.45","27","20","19","6","0","1","4","2","2","0","0","1","1","8","6","15","2","39","39","50.00"
"252","Pavel Buchnevich","STL","L","8","165.81666666667","2","7","6","1","9","90.00","10","20.00","1.73","20","17","16","7","0","3","0","0","0","0","0","1","3","5","8","6","4","1","2","33.33"
"393","Mitchell Marner","TOR","R","8","164.2","3","6","4","2","9","64.29","17","17.65","1.39","36","23","16","4","2","2","2","1","1","0","0","2","5","12","7","13","0","0","0","-"
"425","Adam Fox","NYR","D","7","181.76666666667","2","7","3","4","9","69.23","24","8.33","1.99","47","35","19","5","2","1","2","1","1","0","0","0","4","6","1","9","18","0","0","-"
"569","Barrett Hayton","ARI","C","8","140.1","4","5","3","2","9","90.00","21","19.05","2.34","31","27","24","11","1","2","6","2","2","0","0","2","6","3","11","11","6","57","67","45.97"
"625","Juuso Parssinen","NSH","C","8","118.71666666667","1","8","6","2","9","69.23","9","11.11","1.34","20","13","13","9","0","2","2","1","1","0","0","2","3","5","18","7","3","42","35","54.55"
"632","Lucas Raymond","DET","L","7","116.85","4","5","2","3","9","69.23","11","36.36","2.6","19","16","14","10","0","1","6","2","2","0","0","3","1","0","5","12","4","1","2","33.33"
"658","Matty Beniers","SEA","C","8","132.95","5","4","2","2","9","75.00","17","29.41","2.74","27","22","15","9","0","2","0","0","0","0","0","1","3","1","16","17","6","35","60","36.84"
"68","Erik Karlsson","S.J","D","7","179.6","0","8","3","5","8","53.33","15","0.00","1.03","41","21","15","2","4","5","0","0","0","0","0","1","5","4","1","7","5","0","0","-"
"170","Brandon Saad","STL","L","8","136.88333333333","6","2","2","0","8","100.00","18","33.33","2.26","27","23","19","9","1","2","0","0","0","0","0","0","5","2","1","3","2","0","0","-"
"182","Mark Scheifele","WPG","C","7","132.1","4","4","2","2","8","72.73","13","30.77","3.76","28","21","21","12","2","0","5","1","0","1","0","5","3","2","5","7","6","46","58","44.23"
"199","Yanni Gourde","SEA","C","8","135.63333333333","2","6","1","5","8","72.73","17","11.76","1.95","23","19","14","9","0","3","6","2","2","0","0","6","0","9","12","6","8","52","53","49.52"
"204","Scott Laughton","PHI","C","7","123.35","3","5","4","1","8","66.67","10","30.00","0.83","19","14","9","3","0","1","0","0","0","0","0","3","3","5","12","3","4","52","56","48.15"
"331","Brayden Point","T.B","C","7","133.43333333333","4","4","3","1","8","66.67","25","16.00","3.2","35","32","28","19","2","2","0","0","0","0","0","2","1","0","2","6","2","39","30","56.52"
"368","Mikko Rantanen","COL","R","7","168.95","3","5","5","0","8","88.89","32","9.38","2.26","58","42","27","6","1","2","4","2","2","0","0","6","4","4","5","12","1","19","14","57.58"
"371","Sebastian Aho","CAR","C","7","137.71666666667","2","6","4","2","8","66.67","22","9.09","2.57","36","30","20","13","4","1","2","1","1","0","0","5","6","10","3","9","3","58","60","49.15"
"450","Jordan Kyrou","STL","C","8","147.33333333333","3","5","3","2","8","80.00","21","14.29","1.69","34","25","20","3","3","1","0","0","0","0","0","1","4","3","2","6","5","0","0","-"
"494","Nico Hischier","N.J","C","6","113.96666666667","5","3","1","2","8","72.73","18","27.78","3.55","32","23","24","18","4","5","2","1","1","0","0","3","5","3","1","6","4","63","55","53.39"
"500","Elias Pettersson","VAN","C","7","143.05","2","6","5","1","8","72.73","32","6.25","3.71","56","47","34","16","2","5","2","1","1","0","0","1","2","2","6","9","11","40","50","44.44"
"517","Cale Makar","COL","D","7","202.93333333333","3","5","3","2","8","66.67","18","16.67","1.3","50","30","23","5","2","7","4","2","2","0","0","3","8","5","11","7","5","0","0","-"
"606","Dylan Cozens","BUF","C","8","133.86666666667","2","6","1","5","8","80.00","23","8.70","2.57","34","27","27","9","2","6","2","1","1","0","0","2","2","3","7","14","2","57","58","49.57"
"10","Alex Ovechkin","WSH","L","7","142.45","7","0","0","0","7","53.85","35","20.00","2.9","63","45","27","7","4","4","4","2","2","0","0","1","5","2","20","3","2","1","1","50.00"
"69","Jordan Eberle","SEA","R","8","136.38333333333","2","5","4","1","7","63.64","15","13.33","1.76","27","22","18","7","0","0","6","3","3","0","0","1","2","6","4","10","5","6","7","46.15"
"70","Roman Josi","NSH","D","8","194.96666666667","3","4","2","2","7","41.18","33","9.09","1.8","68","43","22","6","1","5","2","1","1","0","0","3","2","5","4","11","19","0","0","-"
"88","Victor Hedman","T.B","D","6","155.11666666667","0","7","4","3","7","46.67","13","0.00","0.58","29","19","9","1","2","3","4","2","2","0","0","1","4","4","5","9","9","0","0","-"
"125","Tyler Toffoli","CGY","R","6","100.35","0","7","3","4","7","100.00","15","0.00","1.32","27","21","12","5","1","2","2","1","1","0","0","1","2","5","5","4","1","1","0","100.00"
"126","Evgeny Kuznetsov","WSH","C","7","133.31666666667","1","6","4","2","7","70.00","12","8.33","1.07","26","17","12","1","1","2","8","4","4","0","0","0","9","8","8","2","1","46","57","44.66"
"142","Zach Hyman","EDM","L","7","140.2","5","2","0","2","7","58.33","31","16.13","4.85","47","40","42","29","1","4","13","5","4","1","0","3","3","3","6","16","2","0","1","0.00"
"181","Mika Zibanejad","NYR","C","7","151.4","4","3","1","2","7","63.64","18","22.22","2.1","46","33","21","5","0","2","0","0","0","0","0","1","7","5","3","7","7","62","60","50.82"
"183","Dougie Hamilton","N.J","D","6","133.6","2","5","5","0","7","58.33","20","10.00","0.92","35","23","12","3","4","3","6","3","3","0","0","1","5","0","7","3","6","0","0","-"
"186","J.T. Miller","VAN","C","7","138.7","3","4","3","1","7","70.00","19","15.79","2.81","31","27","19","8","0","2","6","3","3","0","0","1","3","6","11","6","3","21","14","60.00"
"210","Tomas Hertl","S.J","C","7","133.33333333333","3","4","3","1","7","58.33","14","21.43","2.99","30","25","26","15","3","4","8","4","4","0","0","1","0","2","7","10","6","64","54","54.24"
"262","Andre Burakovsky","SEA","L","8","128.9","1","6","4","2","7","63.64","13","7.69","1.23","30","18","15","4","1","3","2","1","1","0","0","2","1","5","5","12","2","0","0","-"
"274","Nathan MacKinnon","COL","C","6","149.76666666667","3","4","2","2","7","77.78","36","8.33","2.62","64","48","34","5","0","4","0","0","0","0","0","1","10","4","4","7","2","42","50","45.65"
"281","Bo Horvat","VAN","C","7","141.86666666667","3","4","3","1","7","63.64","17","17.65","2.63","24","21","17","12","0","4","0","0","0","0","0","2","3","4","5","6","2","80","70","53.33"
"283","Josh Morrissey","WPG","D","7","156.53333333333","2","5","2","3","7","53.85","16","12.50","0.99","32","22","13","4","1","0","2","1","1","0","0","0","4","4","9","2","10","0","0","-"
"305","William Nylander","TOR","R","8","155.81666666667","1","6","6","0","7","58.33","30","3.33","2.01","46","35","23","6","1","0","2","1","1","0","0","2","2","7","1","10","3","2","7","22.22"
"306","Nikolaj Ehlers","WPG","L","4","64.6","2","5","4","1","7","87.50","10","20.00","0.99","21","17","9","4","0","2","2","1","1","0","0","1","1","5","8","5","1","0","1","0.00"
"326","Brandon Montour","FLA","D","8","180.25","1","6","2","4","7","41.18","26","3.85","1.56","47","37","15","2","0","5","19","4","2","1","1","4","3","0","17","10","6","0","0","-"
"365","Timo Meier","S.J","R","7","145.85","4","3","1","2","7","77.78","33","12.12","4.4","63","48","43","20","6","7","2","1","1","0","0","1","8","4","16","13","5","0","3","0.00"
"388","Daniel Sprong","SEA","R","8","102.58333333333","3","4","2","2","7","77.78","21","14.29","1.75","37","30","17","5","1","2","4","2","2","0","0","0","6","1","7","8","3","0","0","-"
"400","Evan Rodrigues","COL","C","5","112.41666666667","2","5","1","4","7","77.78","16","12.50","1.42","26","18","13","8","0","2","0","0","0","0","0","2","3","4","1","10","0","13","17","43.33"
"411","Kirill Kaprizov","MIN","L","7","145.45","6","1","0","1","7","63.64","31","19.35","4.6","63","48","39","13","0","1","4","2","2","0","0","2","3","4","8","12","1","1","0","100.00"
"423","Auston Matthews","TOR","C","6","118.15","3","4","1","3","7","63.64","17","17.65","2.09","44","32","28","10","0","1","4","2","2","0","0","1","5","5","2","9","10","42","34","55.26"
"455","Jesper Bratt","N.J","L","6","102.63333333333","3","4","1","3","7","87.50","12","25.00","1.69","24","17","12","3","0","3","0","0","0","0","0","0","4","2","2","9","5","0","0","-"
"458","Tage Thompson","BUF","C","8","166.18333333333","5","2","2","0","7","58.33","23","21.74","2.17","52","34","25","8","1","2","0","0","0","0","0","2","4","3","2","9","1","40","59","40.40"
"466","Brandon Hagel","T.B","L","7","135.1","3","4","2","2","7","58.33","23","13.04","2.06","31","27","24","13","4","2","4","2","2","0","0","7","3","7","4","21","7","3","3","50.00"
"492","Casey Mittelstadt","BUF","C","8","115.75","2","5","5","0","7","77.78","11","18.18","1","12","11","8","4","0","0","2","1","1","0","0","1","2","2","1","11","1","24","28","46.15"
"501","Gabriel Vilardi","L.A","R","7","108.31666666667","2","5","1","4","7","58.33","13","15.38","1.79","23","18","18","10","2","3","2","1","1","0","0","2","0","3","8","10","4","7","8","46.67"
"502","Owen Tippett","PHI","R","7","107","3","4","1","3","7","77.78","19","15.79","1.39","36","27","14","7","1","0","2","1","1","0","0","3","1","5","5","9","2","6","1","85.71"
"505","Robert Thomas","STL","C","8","157.06666666667","3","4","1","3","7","50.00","15","20.00","1.8","23","18","15","5","0","2","6","3","3","0","0","3","3","7","4","8","6","61","63","49.19"
"507","Jason Robertson","DAL","L","7","137.5","5","2","2","0","7","87.50","24","20.83","2.58","48","32","29","8","1","10","0","0","0","0","0","0","4","3","7","7","3","0","0","-"
"554","Quinn Hughes","VAN","D","7","174.81666666667","2","5","4","1","7","53.85","15","13.33","1.02","39","23","14","3","0","3","4","2","2","0","0","4","4","5","5","15","7","0","0","-"
"560","K'Andre Miller","NYR","D","7","163.2","3","4","2","2","7","70.00","16","18.75","0.57","27","19","7","3","0","3","2","1","1","0","0","0","2","4","13","5","10","0","0","-"
"639","Dawson Mercer","N.J","C","6","98.516666666667","2","5","4","1","7","100.00","8","25.00","1","18","12","10","6","3","2","2","1","1","0","0","1","1","0","4","11","7","4","10","28.57"
"8","Joe Pavelski","DAL","C","7","125.53333333333","1","5","4","1","6","66.67","17","5.88","2.96","32","21","17","10","0","4","2","1","1","0","0","0","5","1","10","5","10","20","22","47.62"
"11","Evgeni Malkin","PIT","C","5","104.18333333333","3","3","3","0","6","100.00","16","18.75","2.44","36","25","19","11","1","4","0","0","0","0","0","0","6","3","3","2","4","26","35","42.62"
"48","Logan Couture","S.J","C","7","135.8","1","5","3","2","6","85.71","15","6.67","1.95","28","26","18","10","4","2","0","0","0","0","0","0","4","7","7","6","10","54","75","41.86"
"71","Justin Schultz","SEA","D","8","145.6","2","4","2","2","6","46.15","8","25.00","0.47","19","10","7","1","0","3","4","2","2","0","0","0","4","0","5","13","8","0","0","-"
"89","Matt Duchene","NSH","C","8","135.48333333333","1","5","2","3","6","60.00","14","7.14","1.61","31","22","19","5","2","2","0","0","0","0","0","0","6","3","3","13","1","15","11","57.69"
"90","Brayden Schenn","STL","C","8","150.16666666667","3","3","3","0","6","60.00","23","13.04","3.54","41","32","29","15","0","3","2","1","1","0","0","3","3","8","19","7","5","43","43","50.00"
"122","Calle Jarnkrok","TOR","C","8","119.63333333333","2","4","4","0","6","66.67","9","22.22","0.91","15","13","11","3","0","0","0","0","0","0","0","1","2","2","5","14","4","6","6","50.00"
