"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"9","Semyon Varlamov","NYI","1","60","23","23","0","1.000","0.00","2.27","2.24","6","6","0","1.000","0.00","1.11","4","4","0","1.000","0.00","0.42","11","11","0","1.000","0.00","0.43","0","1","39.48","-"
"31","Antti Raanta","CAR","2","119.93333333333","50","49","1","0.980","0.50","3.94","5.66","12","12","0","1.000","0.00","2.22","13","12","1","0.923","0.50","0.35","19","19","0","1.000","0.00","0.75","4","11","40.42","37.00"
"64","Kevin Lankinen","NSH","1","60","31","30","1","0.968","1.00","2.07","3.78","15","14","1","0.933","1.00","1.78","5","5","0","1.000","0.00","0.52","11","11","0","1.000","0.00","0.43","1","7","25.23","9.00"
"52","Joseph Woll","TOR","1","60","26","25","1","0.962","1.00","1.57","3.27","11","10","1","0.909","1.00","1.04","8","8","0","1.000","0.00","0.83","7","7","0","1.000","0.00","0.28","1","5","23.73","13.00"
"2","Marc-Andre Fleury","MIN","3","183.9","76","73","3","0.961","0.98","4.51","8.27","25","23","2","0.920","0.65","2.63","19","18","1","0.947","0.33","0.98","28","28","0","1.000","0.00","1.10","6","18","32.03","12.00"
"54","Filip Gustavsson","MIN","5","305.11666666667","155","148","7","0.955","1.38","8.33","13.04","43","38","5","0.884","0.98","2.96","36","35","1","0.972","0.20","2.74","70","69","1","0.986","0.20","1.75","10","24","34.66","15.29"
"66","Akira Schmid","N.J","3","143.36666666667","62","59","3","0.952","1.26","3.13","5.45","20","17","3","0.850","1.26","0.70","12","12","0","1.000","0.00","1.25","28","28","0","1.000","0.00","1.10","2","8","33.84","13.67"
"30","Linus Ullmark","BOS","4","244.05","141","134","7","0.950","1.72","6.94","11.75","39","35","4","0.897","0.98","3.22","40","38","2","0.950","0.49","2.16","49","48","1","0.980","0.25","0.93","8","16","36.84","20.00"
"39","Ilya Sorokin","NYI","5","303.6","155","147","8","0.948","1.58","7.33","13.79","38","32","6","0.842","1.19","1.03","47","45","2","0.957","0.40","2.89","66","66","0","1.000","0.00","2.60","7","28","34.62","15.38"
"1","Craig Anderson","BUF","3","166.16666666667","103","97","6","0.942","2.17","4.18","10.24","34","31","3","0.912","1.08","3.29","24","22","2","0.917","0.72","0.50","42","41","1","0.976","0.36","0.65","3","20","34.31","20.83"
"25","John Gibson","ANA","5","302.85","218","205","13","0.940","2.58","8.56","20.79","74","62","12","0.838","2.38","1.70","43","42","1","0.977","0.20","3.47","94","94","0","1.000","0.00","3.70","10","38","32.05","12.62"
"12","Michael Hutchinson","CBJ","1","36.933333333333","16","15","1","0.938","1.62","0.58","1.68","4","3","1","0.750","1.62","-0.26","4","4","0","1.000","0.00","0.42","7","7","0","1.000","0.00","0.28","3","1","31.19","16.00"
"68","Mads Sogaard","OTT","3","180","81","76","5","0.938","1.67","3.01","5.99","12","9","3","0.750","1.00","-0.78","21","20","1","0.952","0.33","1.18","41","40","1","0.976","0.33","0.61","2","6","39.94","19.20"
"36","Thatcher Demko","VAN","3","179.05","111","104","7","0.937","2.35","3.98","11.52","33","27","6","0.818","2.01","0.11","33","33","0","1.000","0.00","3.43","40","39","1","0.975","0.34","0.57","2","16","33.15","12.86"
"22","Laurent Brossoit","VGK","3","190.7","110","103","7","0.936","2.20","3.88","9.39","37","32","5","0.865","1.57","1.85","40","38","2","0.950","0.63","2.16","31","31","0","1.000","0.00","1.22","8","9","30.93","14.71"
"47","Adin Hill","VGK","3","184.71666666667","109","102","7","0.936","2.27","3.78","11.2","36","33","3","0.917","0.97","3.66","27","24","3","0.889","0.97","-0.19","43","42","1","0.977","0.32","0.69","9","20","30.33","21.00"
"16","Sergei Bobrovsky","FLA","5","296.98333333333","149","139","10","0.933","2.02","4.73","15.2","48","44","4","0.917","0.81","4.88","44","40","4","0.909","0.81","0.58","51","49","2","0.961","0.40","0.01","11","27","32.28","19.90"
"69","Arturs Silovs","VAN","2","122.78333333333","56","52","4","0.929","1.95","1.54","4.03","8","7","1","0.875","0.49","0.48","18","17","1","0.944","0.49","0.87","25","23","2","0.920","0.98","-1.02","3","6","46.09","34.25"
"11","Jake Allen","MTL","4","236.95","126","116","10","0.921","2.53","2.46","11.55","32","27","5","0.844","1.27","0.92","41","37","4","0.902","1.01","0.26","48","47","1","0.979","0.25","0.89","14","17","34.98","21.70"
"19","Petr Mrazek","CHI","5","304","175","161","14","0.920","2.76","3.30","16.56","50","42","8","0.840","1.58","1.25","46","43","3","0.935","0.59","1.78","70","67","3","0.957","0.59","-0.25","12","33","33.46","21.93"
"43","Mackenzie Blackwood","N.J","1","59.95","25","23","2","0.920","2.00","0.47","3.36","4","3","1","0.750","1.00","-0.26","8","8","0","1.000","0.00","0.83","11","10","1","0.909","1.00","-0.57","4","6","46.36","32.00"
"20","Frederik Andersen","CAR","4","236.23333333333","86","79","7","0.919","1.78","1.50","8.65","26","21","5","0.808","1.27","-0.19","17","16","1","0.941","0.25","0.77","37","36","1","0.973","0.25","0.46","10","13","35.43","21.00"
"32","Juuse Saros","NSH","6","361.36666666667","186","171","15","0.919","2.49","3.39","18.76","59","49","10","0.831","1.66","0.92","54","50","4","0.926","0.66","1.62","64","63","1","0.984","0.17","1.52","24","30","32.60","15.87"
"60","Alexandar Georgiev","COL","6","337.68333333333","181","166","15","0.917","2.67","2.90","16.5","49","43","6","0.878","1.07","3.07","44","37","7","0.841","1.24","-2.42","82","80","2","0.976","0.36","1.23","10","26","34.17","22.40"
