"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"46","Ilya Samsonov","TOR","3","179.28333333333","81","80","1","0.988","0.33","6.77","6.59","16","15","1","0.938","0.33","1.93","21","21","0","1.000","0.00","2.28","33","33","0","1.000","0.00","1.22","9","8","44.62","9.00"
"50","Casey DeSmith","PIT","1","59.733333333333","38","37","1","0.974","1.00","2.64","3.51","11","10","1","0.909","1.00","1.01","11","11","0","1.000","0.00","1.19","11","11","0","1.000","0.00","0.41","3","6","40.71","8.00"
"16","Scott Wedgewood","DAL","2","84.883333333333","51","49","2","0.961","1.41","2.89","4.47","13","11","2","0.846","1.41","0.38","12","12","0","1.000","0.00","1.30","21","21","0","1.000","0.00","0.78","3","7","40.49","15.50"
"27","Linus Ullmark","BOS","4","244.35","105","100","5","0.952","1.23","5.07","9.34","28","26","2","0.929","0.49","3.13","23","22","1","0.957","0.25","1.49","47","45","2","0.957","0.49","-0.26","12","18","38.73","24.60"
"4","Brian Elliott","T.B","1","60","36","34","2","0.944","2.00","1.45","2.75","10","8","2","0.800","2.00","-0.17","9","9","0","1.000","0.00","0.98","15","15","0","1.000","0.00","0.56","2","6","36.58","12.00"
"53","Filip Gustavsson","MIN","2","125","68","64","4","0.941","1.92","2.52","6.73","21","18","3","0.857","1.44","0.84","17","17","0","1.000","0.00","1.84","27","26","1","0.963","0.48","0.00","3","15","33.99","18.25"
"9","Jacob Markstrom","CGY","3","178.63333333333","83","78","5","0.940","1.68","2.96","10.61","29","27","2","0.931","0.67","3.31","24","21","3","0.875","1.01","-0.40","29","29","0","1.000","0.00","1.07","4","9","28.10","22.40"
"67","Spencer Knight","FLA","3","141.71666666667","84","79","5","0.940","2.12","3.06","7.36","14","11","3","0.786","1.27","-0.44","24","22","2","0.917","0.85","0.60","42","42","0","1.000","0.00","1.56","0","10","37.44","16.40"
"68","Pyotr Kochetkov","CAR","6","324.11666666667","149","140","9","0.940","1.67","5.29","12.3","45","39","6","0.867","1.11","2.24","33","31","2","0.939","0.37","1.58","55","54","1","0.982","0.19","1.04","13","25","38.15","17.00"
"22","Andrei Vasilevskiy","T.B","6","357.13333333333","173","162","11","0.936","1.85","5.59","15.54","48","42","6","0.875","1.01","2.79","43","39","4","0.907","0.67","0.66","71","70","1","0.986","0.17","1.63","10","23","35.86","18.73"
"32","Tristan Jarry","PIT","6","362.5","201","188","13","0.935","2.15","6.28","15.96","50","43","7","0.860","1.16","2.15","51","47","4","0.922","0.66","1.53","82","80","2","0.976","0.33","1.04","4","24","40.17","18.92"
"40","Ville Husso","DET","5","301.6","164","153","11","0.933","2.19","4.73","17.86","51","47","4","0.922","0.80","5.33","47","42","5","0.894","0.99","0.09","55","53","2","0.964","0.40","0.04","12","27","33.52","22.64"
"1","Craig Anderson","BUF","3","186.31666666667","118","110","8","0.932","2.58","3.32","10.11","28","24","4","0.857","1.29","1.13","34","31","3","0.912","0.97","0.68","53","52","1","0.981","0.32","0.96","6","11","37.10","22.13"
"51","Charlie Lindgren","WSH","6","321.9","155","144","11","0.929","2.05","3.87","13.68","36","30","6","0.833","1.12","0.59","38","35","3","0.921","0.56","1.12","74","72","2","0.973","0.37","0.74","14","14","37.82","23.27"
"65","Kevin Lankinen","NSH","2","119.3","85","79","6","0.929","3.02","2.15","7.08","21","19","2","0.905","1.01","1.84","24","20","4","0.833","2.01","-1.40","33","33","0","1.000","0.00","1.22","6","14","36.47","21.33"
"12","Darcy Kuemper","WSH","3","155.91666666667","83","77","6","0.928","2.31","1.96","6.79","14","10","4","0.714","1.54","-1.44","31","30","1","0.968","0.38","2.36","37","36","1","0.973","0.38","0.37","8","9","34.55","13.83"
"19","Anton Forsberg","OTT","3","149.66666666667","83","77","6","0.928","2.41","1.96","8.72","26","23","3","0.885","1.20","1.76","23","22","1","0.957","0.40","1.49","32","30","2","0.938","0.80","-0.81","7","12","30.78","24.83"
"26","Connor Hellebuyck","WPG","6","356.75","209","194","15","0.928","2.52","5.04","17.98","55","46","9","0.836","1.51","1.07","59","56","3","0.949","0.50","3.39","79","76","3","0.962","0.50","-0.07","13","24","35.80","20.80"
"42","Igor Shesterkin","NYR","5","311.18333333333","163","151","12","0.926","2.31","3.63","15.08","51","43","8","0.843","1.54","1.33","44","41","3","0.932","0.58","1.77","55","54","1","0.982","0.19","1.04","21","13","33.36","20.33"
"66","Akira Schmid","N.J","3","146.5","78","72","6","0.923","2.46","1.48","8.44","18","15","3","0.833","1.23","0.29","20","18","2","0.900","0.82","0.17","35","34","1","0.971","0.41","0.30","3","18","39.19","20.17"
"10","Jake Allen","MTL","6","360.78333333333","193","178","15","0.922","2.49","3.51","20.3","59","50","9","0.847","1.50","1.80","48","43","5","0.896","0.83","0.20","74","73","1","0.986","0.17","1.74","11","24","35.31","20.33"
"23","Matt Murray","TOR","3","181.26666666667","103","95","8","0.922","2.65","1.88","11.52","33","31","2","0.939","0.66","4.04","26","24","2","0.923","0.66","0.82","40","36","4","0.900","1.32","-2.52","7","18","32.68","31.88"
"47","Adin Hill","VGK","3","183.35","87","80","7","0.920","2.29","1.34","9.43","22","17","5","0.773","1.64","-0.97","24","24","0","1.000","0.00","2.60","36","34","2","0.944","0.65","-0.67","2","15","32.66","15.14"
"55","Stuart Skinner","EDM","6","357.56666666667","200","184","16","0.920","2.68","3.18","21.47","66","55","11","0.833","1.85","1.08","49","46","3","0.939","0.50","2.31","74","72","2","0.973","0.34","0.74","4","34","32.66","17.94"
"8","Semyon Varlamov","NYI","3","184.55","83","76","7","0.916","2.28","0.96","8.24","22","20","2","0.909","0.65","2.03","28","24","4","0.857","1.30","-0.97","30","29","1","0.967","0.33","0.11","11","13","33.04","25.71"
