"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"316","David Pastrnak","BOS","R","7","136.51666666667","8","3","2","1","11","73.33","35","22.86","3.3","58","46","33","7","3","4","6","3","3","0","0","1","14","3","8","5","6","0","1","0.00"
"353","Kyle Connor","WPG","L","6","124.03333333333","5","6","5","1","11","78.57","19","26.32","1.99","31","25","20","12","1","1","4","2","2","0","0","2","5","4","1","8","0","0","1","0.00"
"637","Tim Stützle","OTT","L","6","132.08333333333","8","3","3","0","11","100.00","22","36.36","3.63","36","31","25","14","1","1","4","2","2","0","0","2","1","4","10","15","6","7","11","38.89"
"27","Brad Marchand","BOS","L","7","137.06666666667","4","6","4","2","10","71.43","23","17.39","2.27","37","28","22","11","0","4","4","2","2","0","0","4","6","3","7","10","4","1","2","33.33"
"357","Connor McDavid","EDM","C","6","133.2","3","7","7","0","10","83.33","21","14.29","2.83","31","24","23","9","2","5","2","1","1","0","0","2","5","4","6","10","7","39","46","45.88"
"451","Pierre-Luc Dubois","WPG","L","6","112.43333333333","4","6","0","6","10","71.43","18","22.22","3.08","34","28","20","15","0","7","12","6","6","0","0","6","4","4","10","12","5","38","48","44.19"
"611","Jack Hughes","N.J","C","6","129.58333333333","8","2","1","1","10","76.92","43","18.60","5.8","62","49","46","21","9","4","0","0","0","0","0","6","9","8","3","12","0","4","10","28.57"
"88","John Tavares","TOR","C","7","116.85","5","4","2","2","9","81.82","23","21.74","4.27","42","38","33","15","0","3","8","4","4","0","0","0","6","5","9","7","2","60","46","56.60"
"123","Calle Jarnkrok","TOR","C","7","102.18333333333","3","6","5","1","9","81.82","6","50.00","1.03","13","10","12","4","0","0","0","0","0","0","0","2","2","2","5","13","3","6","7","46.15"
"214","Filip Forsberg","NSH","L","6","101.38333333333","6","3","2","1","9","75.00","14","42.86","2.02","37","27","17","7","2","2","2","1","1","0","0","3","1","2","9","7","1","0","1","0.00"
"279","Bo Horvat","VAN","C","6","118.5","5","4","2","2","9","90.00","15","33.33","2.2","22","18","15","10","0","3","0","0","0","0","0","2","3","3","3","5","4","62","51","54.87"
"374","Travis Konecny","PHI","R","5","97.766666666667","6","3","1","2","9","100.00","15","40.00","1.93","22","17","14","7","1","2","2","1","1","0","0","2","2","5","7","4","2","5","3","62.50"
"391","Mitchell Marner","TOR","R","7","136.65","2","7","5","2","9","75.00","11","18.18","1.18","26","16","13","3","0","1","2","1","1","0","0","2","4","10","5","12","1","0","0","-"
"419","Matthew Tkachuk","FLA","L","6","118.65","5","4","0","4","9","81.82","23","21.74","3.76","39","33","27","17","1","3","4","2","2","0","0","2","4","1","1","4","3","0","0","-"
"69","Erik Karlsson","S.J","D","6","154.78333333333","0","8","3","5","8","72.73","11","0.00","0.74","27","15","9","1","3","3","0","0","0","0","0","1","6","4","1","4","4","0","0","-"
"127","Evgeny Kuznetsov","WSH","C","7","128.7","1","7","5","2","8","72.73","13","7.69","1.04","28","18","14","2","1","2","4","2","2","0","0","0","7","8","4","2","1","44","48","47.83"
"143","Zach Hyman","EDM","L","6","124.46666666667","5","3","0","3","8","66.67","23","21.74","3.93","38","32","35","23","1","1","4","2","2","0","0","1","3","4","5","15","2","0","1","0.00"
"156","Mark Stone","VGK","R","6","123.1","2","6","4","2","8","100.00","13","15.38","2.39","22","17","16","13","1","2","2","1","1","0","0","1","1","7","3","4","1","0","0","-"
"171","Brandon Saad","STL","L","7","117.21666666667","6","2","2","0","8","100.00","18","33.33","2.13","26","23","19","7","1","2","0","0","0","0","0","0","4","3","1","3","1","0","0","-"
"234","Erik Gustafsson","WSH","D","7","147.81666666667","3","5","3","2","8","50.00","14","21.43","1.08","31","27","10","3","1","0","0","0","0","0","0","1","9","1","8","10","5","0","0","-"
"251","Pavel Buchnevich","STL","L","7","147.51666666667","1","7","6","1","8","80.00","9","11.11","1.63","20","16","15","6","0","2","0","0","0","0","0","0","3","5","10","3","3","1","0","100.00"
"273","Aleksander Barkov","FLA","C","6","124.61666666667","3","5","4","1","8","80.00","12","25.00","1.11","23","14","13","2","0","1","0","0","0","0","0","1","2","2","8","10","3","71","73","49.31"
"310","Alex Tuch","BUF","R","5","104.45","3","5","4","1","8","80.00","15","20.00","1.5","25","22","15","7","2","2","0","0","0","0","0","2","1","3","4","3","3","2","1","66.67"
"359","Vince Dunn","SEA","D","6","136.15","2","6","3","3","8","53.33","13","15.38","0.61","24","17","7","1","0","2","5","1","0","1","0","1","8","3","15","9","5","0","0","-"
"378","Mathew Barzal","NYI","C","5","91.05","6","2","1","1","8","88.89","13","46.15","1.19","20","19","13","3","0","1","0","0","0","0","0","0","4","3","1","4","3","6","7","46.15"
"421","Auston Matthews","TOR","C","7","140.51666666667","3","5","2","3","8","61.54","22","13.64","2.78","54","41","38","15","0","3","4","2","2","0","0","1","5","5","2","10","11","54","39","58.06"
"512","Cale Makar","COL","D","6","170.51666666667","3","5","4","1","8","72.73","14","21.43","1.03","37","24","16","2","2","2","4","2","2","0","0","2","7","5","8","7","2","0","0","-"
"10","Alex Ovechkin","WSH","L","7","139.26666666667","7","0","0","0","7","46.67","30","23.33","2.64","55","39","24","6","3","4","2","1","1","0","0","2","5","2","22","3","2","1","1","50.00"
"34","Claude Giroux","OTT","R","6","107.63333333333","1","6","4","2","7","70.00","8","12.50","0.77","14","10","10","3","1","1","2","1","1","0","0","1","4","7","6","3","2","43","36","54.43"
"89","Victor Hedman","T.B","D","5","130.43333333333","0","7","4","3","7","53.85","12","0.00","0.57","29","17","8","2","2","4","2","1","1","0","0","1","2","3","6","7","9","0","0","-"
"91","Brayden Schenn","STL","C","7","132.76666666667","3","4","4","0","7","70.00","20","15.00","3.25","37","28","26","14","0","3","2","1","1","0","0","1","4","5","21","7","4","26","34","43.33"
