"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"21","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.96","2.92","9","8","1","0.889","1.00","0.60","9","9","0","1.000","0.00","0.97","11","11","0","1.000","0.00","0.44","0","5","37.65","8.00"
"75","Akira Schmid","N.J","6","282.01666666667","133","125","8","0.940","1.70","4.69","13.31","28","24","4","0.857","0.85","0.98","38","36","2","0.947","0.43","2.10","60","58","2","0.967","0.43","0.40","2","20","37.35","19.75"
"31","Linus Ullmark","BOS","18","1021.75","509","478","31","0.939","1.82","17.56","42.13","128","110","18","0.859","1.06","4.76","125","118","7","0.944","0.41","6.49","211","205","6","0.972","0.35","2.45","26","70","39.26","21.16"
"24","Magnus Hellberg","OTT","1","60","31","29","2","0.935","2.00","0.96","2.94","12","10","2","0.833","2.00","0.13","6","6","0","1.000","0.00","0.65","13","13","0","1.000","0.00","0.52","3","5","28.45","12.50"
"74","Kevin Lankinen","NSH","7","395.61666666667","229","214","15","0.934","2.27","6.85","21.76","64","58","6","0.906","0.91","5.38","54","50","4","0.926","0.61","1.83","97","92","5","0.948","0.76","-1.12","17","40","36.58","25.80"
"52","Ilya Samsonov","TOR","10","576.36666666667","267","249","18","0.933","1.87","7.47","25.1","75","66","9","0.880","0.94","4.33","72","64","8","0.889","0.83","-0.23","105","104","1","0.990","0.10","3.20","24","43","36.83","18.94"
"30","Connor Hellebuyck","WPG","20","1202.6833333333","665","620","45","0.932","2.24","18.44","63.82","187","159","28","0.850","1.40","5.24","178","170","8","0.955","0.40","11.21","261","252","9","0.966","0.45","1.45","36","100","35.83","21.27"
"39","Pheonix Copley","L.A","2","119.95","55","51","4","0.927","2.00","1.25","5.6","11","10","1","0.909","0.50","0.96","17","16","1","0.941","0.50","0.83","25","23","2","0.920","1.00","-1.00","3","12","36.20","33.25"
"27","Matt Murray","TOR","10","600.13333333333","337","312","25","0.926","2.50","7.15","32.75","95","83","12","0.874","1.20","4.89","102","93","9","0.912","0.90","2.01","127","123","4","0.969","0.40","1.09","34","65","33.15","21.40"
"44","Ilya Sorokin","NYI","20","1142.3166666667","601","556","45","0.925","2.36","12.33","62.58","188","157","31","0.835","1.63","2.42","159","150","9","0.943","0.47","8.16","229","224","5","0.978","0.26","4.17","33","122","33.54","20.04"
