"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"33","Claude Giroux","OTT","R","6","107.08333333333","5","4","4","0","9","100.00","17","29.41","1.85","33","25","20","9","3","2","0","0","0","0","0","1","1","6","2","4","4","57","41","58.16"
"309","David Pastrnak","BOS","R","6","119.55","3","6","3","3","9","100.00","28","10.71","2.54","49","34","25","9","1","6","4","2","2","0","0","1","6","6","10","9","0","0","1","0.00"
"355","Sebastian Aho","CAR","C","6","111.23333333333","9","0","0","0","9","75.00","23","39.13","3.41","31","27","21","14","2","1","2","1","1","0","0","3","8","11","4","5","2","37","43","46.25"
"17","Sidney Crosby","PIT","C","5","99.716666666667","3","5","2","3","8","72.73","19","15.79","2.22","30","25","22","15","2","3","2","1","1","0","0","2","3","5","2","2","2","72","56","56.25"
"19","Anze Kopitar","L.A","C","6","121.36666666667","4","4","3","1","8","88.89","13","30.77","1.52","20","18","14","7","3","3","0","0","0","0","0","0","1","7","8","5","7","60","65","48.00"
"137","Zach Hyman","EDM","L","3","58.766666666667","3","5","4","1","8","72.73","10","30.00","1.46","16","11","13","7","1","3","0","0","0","0","0","0","1","2","1","8","2","0","0","-"
"178","Dougie Hamilton","N.J","D","4","98.416666666667","3","5","4","1","8","72.73","21","14.29","0.98","31","23","15","1","4","3","2","1","1","0","0","1","3","0","3","7","5","0","0","-"
"269","Aleksander Barkov","FLA","C","5","108.7","2","6","3","3","8","72.73","19","10.53","2.61","27","25","21","12","1","4","2","1","1","0","0","0","2","0","3","6","6","61","44","58.10"
"297","William Nylander","TOR","R","6","105.88333333333","4","4","3","1","8","80.00","23","17.39","2.8","42","34","29","13","3","3","2","1","1","0","0","0","3","5","2","7","1","2","3","40.00"
"406","Matthew Tkachuk","FLA","L","5","108.15","1","7","3","4","8","72.73","22","4.55","2.85","39","28","30","17","2","7","2","1","1","0","0","3","5","3","6","2","3","0","1","0.00"
