"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"400","Artemi Panarin","NYR","L","7","136.5","6","7","2","5","13","86.67","13","46.15","1.36","29","18","15","6","1","2","4","2","2","0","0","1","8","3","4","5","1","1","1","50.00"
"432","Clayton Keller","ARI","R","7","144.85","6","7","7","0","13","86.67","19","31.58","2.49","41","34","22","12","3","3","4","2","2","0","0","1","3","6","1","7","3","1","0","100.00"
"500","Elias Pettersson","VAN","C","7","153.25","6","7","4","3","13","76.47","21","28.57","2.77","39","30","19","11","1","3","0","0","0","0","0","4","7","3","6","10","7","51","48","51.52"
"277","Nathan MacKinnon","COL","C","6","137.78333333333","5","7","5","2","12","100.00","36","13.89","2.96","60","40","22","9","1","5","0","0","0","0","0","2","5","2","3","8","2","51","71","41.80"
"313","Dylan Larkin","DET","C","7","119.63333333333","7","5","3","2","12","80.00","21","33.33","2.03","38","31","22","6","1","4","15","2","0","1","1","0","1","4","1","0","3","57","57","50.00"
"360","Connor McDavid","EDM","C","7","170.28333333333","3","9","6","3","12","80.00","41","7.32","4.37","59","47","39","16","3","4","2","1","1","0","0","2","9","11","16","7","1","57","35","61.96"
"286","Max Domi","CHI","C","8","142.36666666667","3","8","6","2","11","91.67","17","17.65","1.93","27","23","14","6","0","5","18","5","4","0","1","0","3","7","4","3","5","69","70","49.64"
"389","Mitchell Marner","TOR","R","6","119.21666666667","1","10","7","3","11","84.62","10","10.00","0.78","26","13","13","6","0","2","0","0","0","0","0","1","7","14","5","7","1","0","0","-"
"50","Patrick Kane","CHI","R","8","164.28333333333","7","3","3","0","10","71.43","28","25.00","2.16","40","35","22","8","2","1","0","0","0","0","0","0","9","4","2","4","2","0","0","-"
"129","Brock Nelson","NYI","C","7","140.13333333333","7","3","2","1","10","76.92","27","25.93","2.69","46","34","29","9","3","7","2","1","1","0","0","4","3","3","2","8","2","40","56","41.67"
"435","Dillon Dube","CGY","C","7","106.05","4","6","5","1","10","83.33","18","22.22","1.92","31","25","23","8","1","2","2","1","1","0","0","3","3","1","10","12","1","4","1","80.00"
"640","Tim Stützle","OTT","L","6","127.48333333333","4","6","5","1","10","83.33","22","18.18","1.77","34","25","20","6","0","4","8","4","4","0","0","2","10","6","8","9","3","20","37","35.09"
"84","John Tavares","TOR","C","6","105.05","5","4","2","2","9","69.23","21","23.81","2.68","34","26","31","14","1","3","4","2","2","0","0","1","2","1","9","9","0","35","33","51.47"
"163","Vincent Trocheck","NYR","C","7","127.9","2","7","5","2","9","69.23","26","7.69","2.97","37","33","27","15","1","4","11","4","3","1","0","1","8","6","20","11","4","64","41","60.95"
"305","Leon Draisaitl","EDM","C","7","160.45","5","4","4","0","9","90.00","24","20.83","2.78","39","32","20","4","0","2","2","1","1","0","0","2","6","7","6","15","1","76","54","58.46"
"308","William Nylander","TOR","R","6","104.2","4","5","1","4","9","90.00","30","13.33","3.92","48","39","31","17","0","5","2","1","1","0","0","0","1","5","0","8","2","0","4","0.00"
"318","Nick Schmaltz","ARI","C","7","148.61666666667","5","4","3","1","9","69.23","13","38.46","0.97","17","16","6","2","0","1","0","0","0","0","0","1","6","13","2","11","2","3","5","37.50"
"319","Robby Fabbri","DET","C","7","117.56666666667","3","6","4","2","9","81.82","5","60.00","1.26","12","10","8","5","1","0","0","0","0","0","0","1","6","1","7","15","5","1","4","20.00"
"323","Adrian Kempe","L.A","R","5","91.4","6","3","1","2","9","75.00","22","27.27","2.2","42","34","25","9","2","2","2","1","1","0","0","0","1","0","6","1","1","0","0","-"
"551","Quinn Hughes","VAN","D","7","172.18333333333","0","9","4","5","9","56.25","12","0.00","0.67","30","19","7","2","1","0","6","3","3","0","0","2","7","7","3","9","6","0","0","-"
"552","Brady Tkachuk","OTT","L","6","110.4","4","5","2","3","9","75.00","24","16.67","4.19","37","33","30","25","2","4","9","3","2","1","0","2","6","2","23","10","1","27","23","54.00"
"19","Anze Kopitar","L.A","C","5","98","3","5","5","0","8","66.67","10","30.00","1.11","20","14","11","5","1","2","0","0","0","0","0","0","1","0","1","0","6","51","32","61.45"
"53","Mikael Backlund","CGY","C","7","129.2","4","4","3","1","8","80.00","30","13.33","2.57","44","35","28","11","0","4","2","1","1","0","0","0","3","2","10","8","2","50","55","47.62"
"67","Roman Josi","NSH","D","6","153.86666666667","3","5","3","2","8","66.67","27","11.11","1.97","56","40","19","4","0","3","6","3","3","0","0","0","3","3","4","6","14","0","0","-"
"82","Ryan O'Reilly","STL, TOR","C","6","103.35","5","3","1","2","8","66.67","15","33.33","2.19","22","18","20","11","1","3","6","3","3","0","0","1","2","5","2","3","3","66","34","66.00"
"122","Tyler Toffoli","CGY","R","7","108.18333333333","5","3","1","2","8","72.73","25","20.00","1.71","51","37","23","5","1","5","2","1","1","0","0","1","1","5","5","6","4","0","1","0.00"
"178","Ryan Nugent-Hopkins","EDM","C","7","146.86666666667","4","4","2","2","8","66.67","19","21.05","2.82","36","26","27","8","0","1","4","2","2","0","0","0","1","7","0","3","3","17","37","31.48"
