"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"1","Craig Anderson","BUF","2","120","66","64","2","0.970","1.00","4.40","5.41","15","15","0","1.000","0.00","2.84","19","17","2","0.895","1.00","-0.04","28","28","0","1.000","0.00","1.08","3","6","35.64","25.50"
"56","Jake Oettinger","DAL","4","240","121","116","5","0.959","1.25","6.73","10.54","28","26","2","0.929","0.50","3.30","24","22","2","0.917","0.50","0.48","64","63","1","0.984","0.25","1.47","5","10","36.71","27.40"
"52","Carter Hart","PHI","4","240","137","130","7","0.949","1.75","6.28","13.87","43","43","0","1.000","0.00","8.14","36","32","4","0.889","1.00","-0.28","53","50","3","0.943","0.75","-0.96","17","30","33.85","32.14"
"55","Stuart Skinner","EDM","2","106.8","54","51","3","0.944","1.69","2.23","6.08","14","12","2","0.857","1.12","0.65","20","19","1","0.950","0.56","1.07","17","17","0","1.000","0.00","0.66","5","6","35.11","25.67"
"30","Tristan Jarry","PIT","4","238.48333333333","136","128","8","0.941","2.01","5.18","11.06","36","29","7","0.806","1.76","-0.18","42","42","0","1.000","0.00","4.34","54","53","1","0.981","0.25","1.08","13","18","34.96","17.88"
"20","Jordan Binnington","STL","3","182.16666666667","83","78","5","0.940","1.65","3.04","7.45","17","16","1","0.941","0.33","2.22","31","28","3","0.903","0.99","0.20","33","32","1","0.970","0.33","0.27","3","17","35.13","24.20"
"38","Ville Husso","DET","3","180.13333333333","98","92","6","0.939","2.00","3.50","8.55","22","19","3","0.864","1.00","1.17","20","17","3","0.850","1.00","-0.93","46","46","0","1.000","0.00","1.77","11","13","38.80","16.17"
"6","Alex Stalock","CHI","3","140.5","81","76","5","0.938","2.14","2.85","7.78","19","17","2","0.895","0.85","1.60","26","23","3","0.885","1.28","-0.31","31","31","0","1.000","0.00","1.20","9","13","33.42","23.60"
"45","Ilya Samsonov","TOR","4","243.23333333333","113","106","7","0.938","1.73","3.95","10.7","36","32","4","0.889","0.99","2.82","30","27","3","0.900","0.74","0.10","42","42","0","1.000","0.00","1.62","7","21","36.74","15.29"
"46","Adin Hill","VGK","2","119.86666666667","61","57","4","0.934","2.00","1.91","3.79","9","6","3","0.667","1.50","-1.30","22","21","1","0.955","0.50","1.27","27","27","0","1.000","0.00","1.04","3","4","38.66","19.50"
"7","James Reimer","S.J","5","297.65","164","153","11","0.933","2.22","4.90","15.93","49","44","5","0.898","1.01","4.28","40","36","4","0.900","0.81","0.13","65","63","2","0.969","0.40","0.51","10","36","36.30","19.91"
"15","Scott Wedgewood","DAL","1","63.566666666667","43","40","3","0.930","2.83","1.17","4.43","17","16","1","0.941","0.94","2.22","13","11","2","0.846","1.89","-0.66","11","11","0","1.000","0.00","0.42","3","6","34.65","17.67"
"31","Eric Comrie","BUF","3","179.66666666667","128","119","9","0.930","3.01","3.41","12.07","37","31","6","0.838","2.00","1.01","43","40","3","0.930","1.00","1.44","41","41","0","1.000","0.00","1.58","5","19","36.72","19.67"
"26","Linus Ullmark","BOS","5","269.01666666667","140","130","10","0.929","2.23","3.57","11.01","24","19","5","0.792","1.12","-0.46","42","38","4","0.905","0.89","0.34","59","58","1","0.983","0.22","1.28","5","22","41.64","21.90"
"59","Logan Thompson","VGK","4","235.35","122","113","9","0.926","2.29","2.82","10.65","32","25","7","0.781","1.78","-0.94","30","29","1","0.967","0.25","2.10","52","51","1","0.981","0.25","1.01","10","20","39.84","18.11"
"50","Casey DeSmith","PIT","1","63.15","39","36","3","0.923","2.85","0.78","3.14","4","2","2","0.500","1.90","-1.24","19","19","0","1.000","0.00","1.96","14","13","1","0.929","0.95","-0.46","1","5","34.00","11.00"
"51","Charlie Lindgren","WSH","1","56.516666666667","39","36","3","0.923","3.18","0.78","4.24","14","11","3","0.786","3.18","-0.35","11","11","0","1.000","0.00","1.14","12","12","0","1.000","0.00","0.46","5","5","31.79","10.33"
"22","Andrei Vasilevskiy","T.B","4","238.26666666667","129","119","10","0.922","2.52","2.50","12.57","37","31","6","0.838","1.51","1.01","37","34","3","0.919","0.76","0.82","51","50","1","0.980","0.25","0.97","3","18","32.87","18.70"
"27","Antti Raanta","CAR","2","124.3","51","47","4","0.922","1.93","0.94","4.2","12","11","1","0.917","0.48","1.27","12","10","2","0.833","0.97","-0.76","21","20","1","0.952","0.48","-0.19","4","7","41.88","24.00"
"18","Frederik Andersen","CAR","3","178.66666666667","87","80","7","0.920","2.35","1.43","8.18","23","20","3","0.870","1.01","1.36","32","31","1","0.969","0.34","2.31","22","19","3","0.864","1.01","-2.15","7","14","37.69","18.00"
"62","Kevin Lankinen","NSH","2","117.98333333333","74","68","6","0.919","3.05","1.17","7.72","19","17","2","0.895","1.02","1.60","23","21","2","0.913","1.02","0.38","28","26","2","0.929","1.02","-0.92","7","17","35.20","25.50"
"8","Semyon Varlamov","NYI","2","118.48333333333","60","55","5","0.917","2.53","0.82","5.67","22","19","3","0.864","1.52","1.17","19","18","1","0.947","0.51","0.96","15","14","1","0.933","0.51","-0.42","6","9","34.52","14.00"
"13","Sergei Bobrovsky","FLA","4","236.51666666667","131","120","11","0.916","2.79","1.70","13.26","45","37","8","0.822","2.03","0.52","31","30","1","0.968","0.25","2.20","46","44","2","0.957","0.51","-0.23","10","21","35.95","18.73"
"25","Connor Hellebuyck","WPG","4","240.28333333333","130","119","11","0.915","2.75","1.60","13.44","36","31","5","0.861","1.25","1.82","39","37","2","0.949","0.50","2.03","50","46","4","0.920","1.00","-2.07","5","26","35.35","24.73"
"10","Jake Allen","MTL","4","238.3","127","116","11","0.913","2.77","1.31","12.87","43","35","8","0.814","2.01","0.14","34","33","1","0.971","0.25","2.51","43","41","2","0.953","0.50","-0.34","10","18","35.42","16.73"
"34","Alex Nedeljkovic","DET","2","121.78333333333","68","62","6","0.912","2.96","0.59","7.1","23","19","4","0.826","1.97","0.36","16","16","0","1.000","0.00","1.65","24","22","2","0.917","0.99","-1.07","13","15","36.22","28.33"
"44","Sam Montembeault","MTL","2","121.1","57","52","5","0.912","2.48","0.52","6.48","16","12","4","0.750","1.98","-0.97","16","16","0","1.000","0.00","1.65","23","22","1","0.957","0.50","-0.11","2","13","31.60","17.60"
"57","Daniil Tarasov","CBJ","3","180","113","103","10","0.912","3.33","0.95","9.96","26","21","5","0.808","1.67","-0.08","32","30","2","0.938","0.67","1.31","51","48","3","0.941","1.00","-1.03","8","20","38.02","26.60"
"37","Ilya Sorokin","NYI","4","232.58333333333","119","108","11","0.908","2.84","0.53","14.52","43","36","7","0.837","1.81","1.14","38","34","4","0.895","1.03","-0.07","35","35","0","1.000","0.00","1.35","16","31","30.47","17.27"
