"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"47","David Rittich","WPG","1","13.2","3","3","0","1.000","0.00","0.26","0.22","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.10","2","2","0","1.000","0.00","0.07","0","0","40.67","-"
"56","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.09","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.04","0","0","51.00","-"
"6","Semyon Varlamov","NYI","2","124.46666666667","72","70","2","0.972","0.96","4.32","6.09","22","21","1","0.955","0.48","2.41","21","20","1","0.952","0.48","1.18","27","27","0","1.000","0.00","0.96","4","11","35.61","14.00"
"48","Stuart Skinner","EDM","1","65","36","35","1","0.972","0.92","2.16","3.19","14","14","0","1.000","0.00","2.17","8","8","0","1.000","0.00","0.83","14","13","1","0.929","0.92","-0.50","1","7","26.97","35.00"
"35","Mackenzie Blackwood","N.J","1","59.766666666667","34","33","1","0.971","1.00","1.98","3.59","7","7","0","1.000","0.00","1.08","11","11","0","1.000","0.00","1.14","13","12","1","0.923","1.00","-0.54","3","5","41.38","56.00"
"45","Carter Hart","PHI","3","183.03333333333","105","102","3","0.971","0.98","6.21","9.73","32","31","1","0.969","0.33","3.96","22","21","1","0.955","0.33","1.28","44","43","1","0.977","0.33","0.57","3","17","35.10","22.33"
"11","Sergei Bobrovsky","FLA","2","120","67","65","2","0.970","1.00","3.88","8.02","29","28","1","0.966","0.50","3.49","14","14","0","1.000","0.00","1.45","20","19","1","0.950","0.50","-0.29","13","13","31.45","33.00"
"52","Logan Thompson","VGK","2","105.45","62","59","3","0.952","1.71","2.44","5.11","14","12","2","0.857","1.14","0.17","16","15","1","0.938","0.57","0.66","29","29","0","1.000","0.00","1.03","6","13","37.97","13.33"
"55","Pavel Francouz","COL","1","63.45","38","36","2","0.947","1.89","1.33","3.52","9","7","2","0.778","1.89","-0.61","14","14","0","1.000","0.00","1.45","11","11","0","1.000","0.00","0.39","3","5","39.58","14.50"
"40","Karel Vejmelka","ARI","1","60","35","33","2","0.943","2.00","1.07","3.17","6","6","0","1.000","0.00","0.93","12","11","1","0.917","1.00","0.25","14","13","1","0.929","1.00","-0.50","0","3","35.46","33.00"
"13","Philipp Grubauer","SEA","2","119.43333333333","51","48","3","0.941","1.51","1.47","4.16","7","6","1","0.857","0.50","0.08","16","16","0","1.000","0.00","1.66","26","24","2","0.923","1.00","-1.08","5","11","41.47","41.33"
"49","Jake Oettinger","DAL","3","185.33333333333","102","96","6","0.941","1.94","2.95","7.52","20","17","3","0.850","0.97","0.10","26","23","3","0.885","0.97","-0.30","47","47","0","1.000","0.00","1.67","4","13","40.81","21.50"
"16","Anton Forsberg","OTT","3","179.81666666667","93","87","6","0.935","2.00","2.16","11.28","32","28","4","0.875","1.33","0.96","21","19","2","0.905","0.67","0.18","37","37","0","1.000","0.00","1.32","1","19","30.65","13.33"
"19","John Gibson","ANA","3","188.46666666667","134","125","9","0.933","2.87","2.76","15.28","47","44","3","0.936","0.96","4.28","30","25","5","0.833","1.59","-1.89","51","50","1","0.980","0.32","0.81","3","24","31.04","20.78"
"31","Ilya Sorokin","NYI","3","176.95","89","83","6","0.933","2.03","1.81","9.01","26","24","2","0.923","0.68","2.03","21","19","2","0.905","0.68","0.18","36","34","2","0.944","0.68","-0.72","6","14","35.40","28.33"
"39","Adin Hill","VGK","3","138.15","60","56","4","0.933","1.74","1.26","4.85","14","12","2","0.857","0.87","0.17","15","14","1","0.933","0.43","0.56","30","29","1","0.967","0.43","0.07","1","4","33.50","13.25"
"41","Connor Ingram","ARI","2","127.18333333333","89","83","6","0.933","2.83","1.81","6.86","26","23","3","0.885","1.42","1.03","24","21","3","0.875","1.42","-0.51","33","33","0","1.000","0.00","1.17","5","13","35.43","17.67"
"25","Antti Raanta","CAR","2","119.41666666667","59","55","4","0.932","2.01","1.18","5.08","15","13","2","0.867","1.00","0.32","17","17","0","1.000","0.00","1.76","24","22","2","0.917","1.00","-1.15","10","3","32.32","26.00"
"46","Filip Gustavsson","MIN","2","77.2","44","41","3","0.932","2.33","0.86","3.69","13","10","3","0.769","2.33","-0.99","13","13","0","1.000","0.00","1.35","16","16","0","1.000","0.00","0.57","2","4","31.27","7.00"
