"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"49","David Rittich","WPG","1","13.2","3","3","0","1.000","0.00","0.26","0.22","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.10","2","2","0","1.000","0.00","0.07","0","0","40.67","-"
"58","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.09","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.03","0","0","51.00","-"
"7","Semyon Varlamov","NYI","2","124.46666666667","72","70","2","0.972","0.96","4.26","6.09","22","21","1","0.955","0.48","2.50","21","20","1","0.952","0.48","1.03","27","27","0","1.000","0.00","0.91","4","11","35.61","14.00"
"50","Stuart Skinner","EDM","1","65","36","35","1","0.972","0.92","2.13","3.19","14","14","0","1.000","0.00","2.23","8","8","0","1.000","0.00","0.77","14","13","1","0.929","0.92","-0.53","1","7","26.97","35.00"
"42","Karel Vejmelka","ARI","2","119.58333333333","68","66","2","0.971","1.00","3.91","5.5","13","13","0","1.000","0.00","2.07","24","23","1","0.958","0.50","1.32","26","25","1","0.962","0.50","-0.12","2","5","36.09","33.00"
"59","Jaxson Stauber","CHI","1","60","35","34","1","0.971","1.00","2.04","3.75","13","12","1","0.923","1.00","1.07","6","6","0","1.000","0.00","0.58","15","15","0","1.000","0.00","0.51","1","7","33.29","6.00"
"12","Sergei Bobrovsky","FLA","2","120","67","65","2","0.970","1.00","3.82","8.02","29","28","1","0.966","0.50","3.61","14","14","0","1.000","0.00","1.35","20","19","1","0.950","0.50","-0.32","13","13","31.45","33.00"
"43","Connor Ingram","ARI","1","63.566666666667","45","43","2","0.956","1.89","1.91","4.01","18","18","0","1.000","0.00","2.86","14","12","2","0.857","1.89","-0.65","11","11","0","1.000","0.00","0.37","1","8","29.40","22.00"
"47","Carter Hart","PHI","4","244.91666666667","128","122","6","0.953","1.47","5.12","13.28","43","39","4","0.907","0.98","2.84","27","26","1","0.963","0.24","1.61","50","49","1","0.980","0.24","0.69","3","21","33.94","16.33"
"54","Logan Thompson","VGK","2","105.45","62","59","3","0.952","1.71","2.39","5.11","14","12","2","0.857","1.14","0.23","16","15","1","0.938","0.57","0.55","29","29","0","1.000","0.00","0.98","6","13","37.97","13.33"
"20","John Gibson","ANA","3","188.46666666667","119","113","6","0.950","1.91","4.34","13.99","39","35","4","0.897","1.27","2.20","29","27","2","0.931","0.64","0.80","48","48","0","1.000","0.00","1.62","5","21","30.87","14.33"
"14","Philipp Grubauer","SEA","2","119.43333333333","51","48","3","0.941","1.51","1.43","4.16","7","6","1","0.857","0.50","0.11","16","16","0","1.000","0.00","1.55","26","24","2","0.923","1.00","-1.12","5","11","41.47","41.33"
"51","Jake Oettinger","DAL","3","185.33333333333","102","96","6","0.941","1.94","2.86","7.52","20","17","3","0.850","0.97","0.18","26","23","3","0.885","0.97","-0.49","47","47","0","1.000","0.00","1.59","4","13","40.81","21.50"
"17","Anton Forsberg","OTT","3","179.81666666667","93","87","6","0.935","2.00","2.08","11.28","32","28","4","0.875","1.33","1.09","21","19","2","0.905","0.67","0.03","37","37","0","1.000","0.00","1.25","1","19","30.65","13.33"
"33","Ilya Sorokin","NYI","3","176.95","89","83","6","0.933","2.03","1.73","9.01","26","24","2","0.923","0.68","2.13","21","19","2","0.905","0.68","0.03","36","34","2","0.944","0.68","-0.78","6","14","35.40","28.33"
"41","Adin Hill","VGK","3","138.15","60","56","4","0.933","1.74","1.21","4.85","14","12","2","0.857","0.87","0.23","15","14","1","0.933","0.43","0.45","30","29","1","0.967","0.43","0.02","1","4","33.50","13.25"
"26","Antti Raanta","CAR","2","119.41666666667","59","55","4","0.932","2.01","1.13","5.08","15","13","2","0.867","1.00","0.38","17","17","0","1.000","0.00","1.64","24","22","2","0.917","1.00","-1.19","10","3","32.32","26.00"
"44","Casey DeSmith","PIT","3","186.48333333333","118","110","8","0.932","2.57","2.26","12.29","48","44","4","0.917","1.29","3.63","23","21","2","0.913","0.64","0.22","44","42","2","0.955","0.64","-0.51","12","26","30.42","23.25"
"48","Filip Gustavsson","MIN","2","77.2","44","41","3","0.932","2.33","0.82","3.69","13","10","3","0.769","2.33","-0.93","13","13","0","1.000","0.00","1.26","16","16","0","1.000","0.00","0.54","2","4","31.27","7.00"
"19","Magnus Hellberg","DET","1","56.666666666667","29","27","2","0.931","2.12","0.52","3.34","14","13","1","0.929","1.06","1.23","8","7","1","0.875","1.06","-0.23","7","7","0","1.000","0.00","0.24","1","5","26.38","27.00"
"23","Anthony Stolarz","ANA","1","62.25","29","27","2","0.931","1.93","0.52","2.57","7","5","2","0.714","1.93","-0.89","7","7","0","1.000","0.00","0.68","15","15","0","1.000","0.00","0.51","3","2","30.17","12.50"
"21","Andrei Vasilevskiy","T.B","4","239.9","146","135","11","0.925","2.75","1.69","12.67","42","37","5","0.881","1.25","1.68","46","42","4","0.913","1.00","0.45","52","50","2","0.962","0.50","-0.24","7","19","33.95","17.73"
"2","Jaroslav Halak","NYR","2","121.03333333333","66","61","5","0.924","2.48","0.74","5.88","16","14","2","0.875","0.99","0.54","17","16","1","0.941","0.50","0.64","29","27","2","0.931","0.99","-1.02","5","8","34.88","22.80"
"25","Linus Ullmark","BOS","3","177.41666666667","105","97","8","0.924","2.71","1.13","9.43","36","30","6","0.833","2.03","-0.28","26","25","1","0.962","0.34","1.51","39","38","1","0.974","0.34","0.32","15","12","33.63","19.38"
"35","Kaapo Kahkonen","S.J","3","181.26666666667","118","109","9","0.924","2.98","1.26","11.08","36","31","5","0.861","1.66","0.72","35","31","4","0.886","1.32","-0.62","42","42","0","1.000","0.00","1.42","9","18","34.11","17.11"
"37","Mackenzie Blackwood","N.J","2","116.93333333333","74","68","6","0.919","3.08","0.43","8.57","17","13","4","0.765","2.05","-1.30","25","25","0","1.000","0.00","2.42","29","27","2","0.931","1.03","-1.02","6","18","36.73","21.00"
"46","Alex Lyon","FLA","2","117.63333333333","73","67","6","0.918","3.06","0.34","7.1","29","26","3","0.897","1.53","1.61","19","17","2","0.895","1.02","-0.16","23","22","1","0.957","0.51","-0.22","5","14","29.59","23.00"
"13","Jack Campbell","EDM","2","117.33333333333","60","55","5","0.917","2.56","0.21","5.38","14","10","4","0.714","2.05","-1.77","22","21","1","0.955","0.51","1.13","21","21","0","1.000","0.00","0.71","7","5","33.15","13.40"
"38","Dan Vladar","CGY","2","118.83333333333","47","43","4","0.915","2.02","0.08","5.52","14","12","2","0.857","1.01","0.23","9","7","2","0.778","1.01","-1.13","21","21","0","1.000","0.00","0.71","2","9","37.55","17.00"
"57","Pavel Francouz","COL","2","122.06666666667","69","63","6","0.913","2.95","0.00","6.06","21","16","5","0.762","2.46","-1.66","20","20","0","1.000","0.00","1.93","22","21","1","0.955","0.49","-0.26","3","15","36.38","19.83"
"18","Jordan Binnington","STL","2","117.4","68","62","6","0.912","3.07","-0.09","6.57","14","11","3","0.786","1.53","-0.77","19","17","2","0.895","1.02","-0.16","35","34","1","0.971","0.51","0.18","3","12","35.15","23.33"
"52","Ukko-Pekka Luukkonen","BUF","2","123.65","68","62","6","0.912","2.91","-0.09","5.95","23","17","6","0.739","2.91","-2.34","18","18","0","1.000","0.00","1.74","23","23","0","1.000","0.00","0.78","3","7","34.06","8.67"
"31","Vitek Vanecek","N.J","2","124.63333333333","65","59","6","0.908","2.89","-0.35","5.86","18","16","2","0.889","0.96","0.86","21","20","1","0.952","0.48","1.03","22","19","3","0.864","1.44","-2.26","0","11","31.98","25.33"
"34","Ville Husso","DET","3","181.73333333333","85","77","8","0.906","2.64","-0.61","7.08","16","10","6","0.625","1.98","-3.46","21","19","2","0.905","0.66","0.03","39","39","0","1.000","0.00","1.32","7","8","41.38","15.75"
"28","Eric Comrie","BUF","1","59.55","21","19","2","0.905","2.02","-0.17","2.43","6","6","0","1.000","0.00","0.95","7","6","1","0.857","1.01","-0.32","8","7","1","0.875","1.01","-0.73","4","3","30.71","21.50"
"32","Elvis Merzlikins","CBJ","1","56.916666666667","31","28","3","0.903","3.16","-0.31","3.21","8","7","1","0.875","1.05","0.27","9","7","2","0.778","2.11","-1.13","12","12","0","1.000","0.00","0.41","1","3","32.00","30.00"
"24","Connor Hellebuyck","WPG","3","163.5","92","83","9","0.902","3.30","-1.00","9.02","28","24","4","0.857","1.47","0.45","29","24","5","0.828","1.83","-2.20","29","29","0","1.000","0.00","0.98","6","14","34.47","17.11"
"45","Charlie Lindgren","WSH","2","86.1","41","37","4","0.902","2.79","-0.44","3.65","10","8","2","0.800","1.39","-0.41","9","8","1","0.889","0.70","-0.13","22","21","1","0.955","0.70","-0.26","3","8","34.63","29.75"
"1","Marc-Andre Fleury","MIN","4","225.35","120","108","12","0.900","3.20","-1.57","9.6","27","22","5","0.815","1.33","-0.71","35","30","5","0.857","1.33","-1.62","49","47","2","0.959","0.53","-0.34","9","21","37.58","26.08"
"30","Pheonix Copley","L.A","2","123.45","78","70","8","0.897","3.89","-1.22","9.23","31","28","3","0.903","1.46","1.93","17","12","5","0.706","2.43","-3.36","28","28","0","1.000","0.00","0.95","3","21","30.56","21.13"
"11","Darcy Kuemper","WSH","2","99.033333333333","57","51","6","0.895","3.64","-1.05","4.2","13","10","3","0.769","1.82","-0.93","18","16","2","0.889","1.21","-0.26","20","19","1","0.950","0.61","-0.32","2","8","35.84","19.00"
"53","Jeremy Swayman","BOS","1","60.283333333333","37","33","4","0.892","3.98","-0.78","3.51","11","9","2","0.818","1.99","-0.25","12","11","1","0.917","1.00","0.16","12","11","1","0.917","1.00","-0.59","3","7","33.49","28.75"
"16","Frederik Andersen","CAR","2","123.98333333333","46","41","5","0.891","2.42","-1.00","3.65","13","9","4","0.692","1.94","-1.93","8","7","1","0.875","0.48","-0.23","20","20","0","1.000","0.00","0.68","7","6","35.00","15.40"
"39","Sam Montembeault","MTL","1","56.133333333333","35","31","4","0.886","4.28","-0.96","3.48","9","6","3","0.667","3.21","-1.57","10","9","1","0.900","1.07","-0.03","14","14","0","1.000","0.00","0.47","3","5","31.89","15.50"
"55","Alexandar Georgiev","COL","2","119.73333333333","60","53","7","0.883","3.51","-1.79","6.18","23","17","6","0.739","3.01","-2.34","11","11","0","1.000","0.00","1.06","22","21","1","0.955","0.50","-0.26","7","11","34.68","18.29"
"27","Juuse Saros","NSH","2","117.68333333333","68","60","8","0.882","4.08","-2.09","7.11","29","24","5","0.828","2.55","-0.39","24","21","3","0.875","1.53","-0.68","15","15","0","1.000","0.00","0.51","12","13","24.46","14.75"
"36","Igor Shesterkin","NYR","1","60","25","22","3","0.880","3.00","-0.83","1.71","6","5","1","0.833","1.00","-0.05","6","4","2","0.667","2.00","-1.42","10","10","0","1.000","0.00","0.34","3","1","42.76","20.33"
"10","Martin Jones","SEA","2","119.63333333333","65","57","8","0.877","4.01","-2.35","6.38","21","16","5","0.762","2.51","-1.66","13","11","2","0.846","1.00","-0.74","29","28","1","0.966","0.50","-0.02","3","11","33.78","21.00"
"9","Jake Allen","MTL","2","121.4","71","62","9","0.873","4.45","-2.83","6.88","23","17","6","0.739","2.97","-2.34","22","19","3","0.864","1.48","-0.87","25","25","0","1.000","0.00","0.85","3","16","29.69","14.11"
"22","Joonas Korpisalo","CBJ","2","119.88333333333","68","59","9","0.868","4.50","-3.09","6.29","25","21","4","0.840","2.00","-0.03","16","15","1","0.938","0.50","0.55","24","20","4","0.833","2.00","-3.19","3","9","35.71","29.22"
"56","Collin Delia","VAN","3","183.93333333333","89","77","12","0.865","3.91","-4.27","8.75","30","25","5","0.833","1.63","-0.23","19","16","3","0.842","0.98","-1.16","36","32","4","0.889","1.30","-2.78","9","11","32.79","25.42"
"40","Ilya Samsonov","TOR","3","179.73333333333","87","75","12","0.862","4.01","-4.44","7.11","18","13","5","0.722","1.67","-2.14","30","23","7","0.767","2.34","-4.10","32","32","0","1.000","0.00","1.08","6","6","37.17","21.83"
"6","James Reimer","S.J","1","60.916666666667","36","31","5","0.861","4.92","-1.87","3.33","12","9","3","0.750","2.95","-1.09","9","7","2","0.778","1.97","-1.13","12","12","0","1.000","0.00","0.41","3","5","37.25","18.60"
"15","Petr Mrazek","CHI","2","122.25","69","59","10","0.855","4.91","-4.00","6.96","27","21","6","0.778","2.94","-1.71","13","12","1","0.923","0.49","0.26","26","23","3","0.885","1.47","-2.12","6","15","30.42","16.10"
"8","Jacob Markstrom","CGY","2","118.36666666667","61","52","9","0.852","4.56","-3.70","6.33","23","20","3","0.870","1.52","0.66","16","10","6","0.625","3.04","-4.45","19","19","0","1.000","0.00","0.64","7","6","33.34","21.33"
"3","Brian Elliott","T.B","1","62.033333333333","22","18","4","0.818","3.87","-2.09","2.41","9","6","3","0.667","2.90","-1.57","3","3","0","1.000","0.00","0.29","10","9","1","0.900","0.97","-0.66","4","1","28.68","21.75"
"29","Spencer Martin","VAN","1","58.7","21","17","4","0.810","4.09","-2.17","2.58","10","7","3","0.700","3.07","-1.41","3","2","1","0.667","1.02","-0.71","8","8","0","1.000","0.00","0.27","2","5","23.43","10.00"
"4","Thomas Greiss","STL","1","60","26","21","5","0.808","5.00","-2.74","2.61","14","9","5","0.643","5.00","-2.77","4","4","0","1.000","0.00","0.39","7","7","0","1.000","0.00","0.24","2","5","26.77","10.60"
"5","Jonathan Quick","L.A","1","57.5","25","20","5","0.800","5.22","-2.83","1.66","3","1","2","0.333","2.09","-1.52","15","14","1","0.933","1.04","0.45","7","5","2","0.714","2.09","-1.76","7","1","38.16","27.00"
