"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"393","Connor McDavid","EDM","C","20","448.45","16","19","13","6","35","87.50","79","20.25","9.81","114","98","79","32","4","2","12","6","6","0","0","11","29","14","23","27","8","128","109","54.01"
"334","Leon Draisaitl","EDM","C","20","442.63333333333","11","20","16","4","31","67.39","67","16.42","7.25","103","86","64","23","2","11","12","6","6","0","0","6","28","24","10","25","17","237","208","53.26"
"566","Jason Robertson","DAL","L","20","346.65","16","15","7","8","31","77.50","85","18.82","9.53","137","108","84","38","2","14","6","3","3","0","0","2","19","14","12","20","0","0","0","-"
"72","Erik Karlsson","S.J","D","22","555.46666666667","11","19","11","8","30","65.22","70","15.71","3.98","160","92","65","11","15","13","8","4","4","0","0","5","26","16","9","34","22","0","0","-"
"350","David Pastrnak","BOS","R","20","395.06666666667","13","17","10","7","30","75.00","102","12.75","10.22","187","139","91","28","6","14","12","6","6","0","0","11","31","12","20","38","4","5","6","45.45"
"192","Nikita Kucherov","T.B","R","19","411.23333333333","10","18","11","7","28","84.85","75","13.33","9.56","144","107","90","29","13","14","16","8","8","0","0","13","29","16","20","32","8","0","0","-"
"400","Mikko Rantanen","COL","R","18","394.26666666667","13","15","12","3","28","71.79","57","22.81","7.42","98","78","51","23","4","10","14","7","7","0","0","8","9","14","18","22","10","40","56","41.67"
"17","Sidney Crosby","PIT","C","20","402.73333333333","10","17","11","6","27","81.82","51","19.61","6.82","99","70","65","27","6","14","14","7","7","0","0","5","14","19","23","22","10","219","202","52.02"
"303","Nathan MacKinnon","COL","C","18","407.78333333333","5","22","14","8","27","65.85","95","5.26","8.28","155","130","85","29","5","9","16","8","8","0","0","14","8","13","17","23","10","162","181","47.23"
"462","Matthew Tkachuk","FLA","L","18","381.06666666667","9","18","11","7","27","71.05","83","10.84","12.44","146","109","93","49","7","20","37","13","11","1","1","13","20","7","15","19","6","6","8","42.86"
"394","Jack Eichel","VGK","C","21","389.35","11","15","10","5","26","74.29","80","13.75","7.79","119","94","60","22","4","6","0","0","0","0","0","8","18","13","16","26","15","103","141","42.21"
"510","Tage Thompson","BUF","R","20","367.58333333333","13","13","7","6","26","72.22","94","13.83","9.56","159","125","99","42","6","13","14","7","7","0","0","3","10","12","5","23","5","107","137","43.85"
"413","Roope Hintz","DAL","C","19","318.35","8","16","9","7","24","66.67","40","20.00","6.66","76","62","58","29","2","4","6","3","3","0","0","2","12","7","16","25","14","66","64","50.77"
"428","Mitchell Marner","TOR","R","21","454.05","4","20","9","11","24","72.73","43","9.30","4.54","99","66","46","14","3","6","8","4","4","0","0","4","27","22","19","28","13","0","0","-"
