"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"388","Connor McDavid","EDM","C","16","354.28333333333","15","17","11","6","32","88.89","64","23.44","7.63","92","79","66","23","4","2","6","3","3","0","0","9","19","10","19","22","8","100","87","53.48"
"330","Leon Draisaitl","EDM","C","16","353.23333333333","9","19","16","3","28","71.79","56","16.07","6","82","72","56","21","2","10","10","5","5","0","0","5","21","22","6","21","15","207","161","56.25"
"346","David Pastrnak","BOS","R","16","314.35","9","16","9","7","25","75.76","84","10.71","8.18","151","112","72","23","5","12","10","5","5","0","0","10","25","9","19","27","3","4","6","40.00"
"395","Mikko Rantanen","COL","R","14","300.03333333333","11","14","11","3","25","75.76","46","23.91","5.67","71","59","37","16","4","8","12","6","6","0","0","4","5","13","16","18","8","30","42","41.67"
"559","Jason Robertson","DAL","L","16","269.83333333333","11","14","6","8","25","78.13","63","17.46","6.64","93","78","60","27","2","9","4","2","2","0","0","2","15","10","12","17","0","0","0","-"
"71","Erik Karlsson","S.J","D","18","456.18333333333","10","14","6","8","24","66.67","55","18.18","2.83","127","72","51","7","13","11","6","3","3","0","0","4","20","13","9","23","15","0","0","-"
"300","Nathan MacKinnon","COL","C","14","309.2","4","20","12","8","24","70.59","71","5.63","5.83","115","96","60","19","5","5","14","7","7","0","0","9","4","9","15","16","8","136","131","50.94"
"191","Nikita Kucherov","T.B","R","16","349.16666666667","7","16","10","6","23","82.14","61","11.48","6.85","111","85","64","18","8","9","14","7","7","0","0","11","27","13","18","24","8","0","0","-"
"434","Artemi Panarin","NYR","L","17","345.9","5","17","10","7","22","88.00","43","11.63","3.55","86","60","37","4","1","7","10","5","5","0","0","6","18","4","3","9","3","0","0","-"
"500","Jesper Bratt","N.J","L","16","273.88333333333","6","15","11","4","21","80.77","40","15.00","4.21","79","62","52","14","4","9","4","2","2","0","0","3","10","6","3","13","2","0","0","-"
"504","Tage Thompson","BUF","R","16","286.91666666667","11","10","5","5","21","80.77","69","15.94","7.62","123","97","75","33","5","10","10","5","5","0","0","2","7","8","1","19","5","82","104","44.09"
"308","Bo Horvat","VAN","C","17","356.55","14","6","4","2","20","66.67","64","21.88","7.73","91","77","72","32","2","2","6","3","3","0","0","4","3","12","9","16","7","242","172","58.45"
"389","Jack Eichel","VGK","C","17","313.06666666667","10","10","6","4","20","74.07","62","16.13","5.92","97","75","49","16","1","5","0","0","0","0","0","5","12","9","14","20","11","82","114","41.84"
"408","Roope Hintz","DAL","C","16","262.2","6","14","7","7","20","64.52","32","18.75","5.2","58","50","47","24","2","4","6","3","3","0","0","2","8","6","12","22","12","52","52","50.00"
