"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"44","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.35","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"86","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.09","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.04","0","0","51.00","-"
"22","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.92","2.92","9","8","1","0.889","1.00","0.58","9","9","0","1.000","0.00","0.96","11","11","0","1.000","0.00","0.43","0","5","37.65","8.00"
"32","Linus Ullmark","BOS","33","1921.85","962","901","61","0.937","1.90","29.58","86.09","259","224","35","0.865","1.09","10.35","250","238","12","0.952","0.37","14.55","388","374","14","0.964","0.44","1.03","95","155","37.06","22.00"
"68","Jake Oettinger","DAL","40","2329.15","1155","1069","86","0.926","2.22","22.75","109.66","321","275","46","0.857","1.18","10.21","286","257","29","0.899","0.75","1.37","489","478","11","0.978","0.28","7.94","79","162","35.01","19.81"
"87","Jaxson Stauber","CHI","3","183.5","93","86","7","0.925","2.29","1.76","8.28","26","24","2","0.923","0.65","2.55","26","22","4","0.846","1.31","-1.24","34","33","1","0.971","0.33","0.32","5","12","36.63","22.00"
"79","Kevin Lankinen","NSH","11","635.65","369","341","28","0.924","2.64","6.74","34.62","97","86","11","0.887","1.04","5.99","101","89","12","0.881","1.13","-1.27","146","141","5","0.966","0.47","0.65","25","64","35.58","23.07"
"31","Connor Hellebuyck","WPG","40","2378","1261","1164","97","0.923","2.45","21.73","121.1","342","290","52","0.848","1.31","7.89","357","328","29","0.919","0.73","8.91","487","471","16","0.967","0.40","2.86","73","181","36.27","20.70"
"46","Ilya Sorokin","NYI","40","2287.9666666667","1190","1098","92","0.923","2.41","20.04","122.89","372","315","57","0.847","1.49","8.14","299","276","23","0.923","0.60","8.75","460","448","12","0.974","0.31","5.81","80","237","34.28","20.53"
"63","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.22","1.62","4","4","0","1.000","0.00","0.70","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.19","1","0","28.00","28.00"
